date,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2004-11-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,3,4,5,0,5.75,3.60848,0.8333333333333334,positive
2004-11-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,1,2,4,0,3.4,2.72,0.8,positive
2004-11-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,2,3,3,0,4.050000000000001,2.47509,0.75,positive
2004-11-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,3,3,3,0,4.050000000000001,2.0250000000000004,0.75,positive
2004-11-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,2,2,0,2.7,1.80009,0.6666666666666666,positive
2004-11-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2004-11-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2004-11-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2004-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,110,1162,1122,196,1623.3,1057.346895,0.7020470053070508,positive
2004-12-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,54,431,210,17,510.45,351.09458,0.8464912280701754,positive
2004-12-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,33,397,257,52,505.15,305.596095,0.6612903225806451,positive
2004-12-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,73,261,190,13,332.05,217.9401,0.8676470588235294,positive
2004-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,60,262,200,30,342.5,203.6113,0.7359307359307359,positive
2004-12-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,28,161,88,16,197.4,105.11718499999999,0.6857142857142857,positive
2004-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,32,120,89,5,152.9,102.98881,0.8842105263157894,positive
2004-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,28,144,63,3,167.1,97.015375,0.8955223880597015,positive
2004-12-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,39,112,90,6,145.6,95.02173,0.865979381443299,positive
2004-12-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,30,105,91,12,141.05,84.28819,0.7596153846153846,positive
2004-12-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,27,113,60,6,136.1,80.97583,0.8059701492537313,positive
2004-12-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,29,86,81,8,117.15,72.886405,0.8111111111111111,positive
2004-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,31,108,66,7,133.55,70.887815,0.7972972972972973,positive
2004-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,26,73,70,7,99.95,60.888815,0.8076923076923077,positive
2004-12-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,17,65,31,5,77.6,41.86667,0.7027027027027027,positive
2004-12-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,16,60,38,3,74.35,41.453125,0.8333333333333334,positive
2004-12-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,20,69,41,8,86.15,41.344255,0.66,positive
2004-12-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,8,44,11,0,47.85,30.77637,0.9166666666666666,positive
2004-12-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,8,28,16,0,33.599999999999994,21.405099999999997,0.9411764705882353,positive
2004-12-01,Bağımsız,economy,Ekonomi,macro_economy,3,22,16,3,28.65,16.990769999999998,0.65,positive
2004-12-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,9,18,13,0,22.55,13.74216,0.9285714285714286,positive
2004-12-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,4,11,10,1,14.850000000000001,8.745000000000001,0.75,positive
2004-12-01,Anavatan Partisi,security,Guvenlik,security_conflict,1,6,5,0,7.75,6.458075,0.8333333333333334,positive
2004-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,3,5,6,0,7.1000000000000005,4.73357,0.8571428571428571,positive
2004-12-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,1,3,4,0,4.4,3.5200000000000005,0.8,positive
2004-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,2,4,3,0,5.050000000000001,3.1417900000000003,0.75,positive
2004-12-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,3,5,3,0,6.050000000000001,3.0250000000000004,0.75,positive
2004-12-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,2,3,4,0,4.4,2.93348,0.8,positive
2004-12-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,2,8,3,1,9.4,2.6875,0.4,positive
2004-12-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,1,3,1,0,3.35,1.675,0.5,positive
2004-12-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,1,2,1,0,2.35,1.175,0.5,positive
2004-12-01,Anavatan Partisi,reform,Reform,democratic_reform,1,1,2,1,2.05,0.5125,0.25,positive
2005-01-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,13,57,29,1,67.5,41.779995,0.9032258064516129,positive
2005-01-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,5,22,19,2,29.349999999999998,18.273490000000002,0.7727272727272727,positive
2005-01-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,4,25,12,1,29.55,16.439799999999998,0.7857142857142857,positive
2005-01-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,8,17,15,0,22.25,14.57876,0.9375,positive
2005-01-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,7,22,13,2,27.25,12.93509,0.6875,positive
2005-01-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,6,19,9,1,22.5,12.25,0.7272727272727273,positive
2005-01-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,7,13,11,1,17.2,8.88339,0.7692307692307693,positive
2005-01-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,6,11,11,1,15.2,8.75018,0.7692307692307693,positive
2005-01-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,4,11,4,0,12.399999999999999,6.199999999999999,0.8,positive
2005-01-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,3,6,6,0,8.1,5.67,0.8571428571428571,positive
2005-01-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,5,4,0,6.4,5.120000000000001,0.8,positive
2005-01-01,Anavatan Partisi,economy,Ekonomi,macro_economy,2,6,4,0,7.4,4.93358,0.8,positive
2005-01-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,2,5,5,0,6.75,4.754289999999999,0.8333333333333334,positive
2005-01-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,3,8,3,0,9.049999999999999,4.5249999999999995,0.75,positive
2005-01-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,3,8,5,1,10.1,4.40429,0.5714285714285714,positive
2005-01-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,2,7,2,0,7.699999999999999,3.8499999999999996,0.6666666666666666,positive
2005-01-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,2,5,3,0,6.050000000000001,3.80849,0.75,positive
2005-01-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,2,3,0,3.05,1.80839,0.75,positive
2005-01-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,2,2,0,2.7,1.35,0.6666666666666666,positive
2005-01-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2005-01-01,Bağımsız,economy,Ekonomi,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-01-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2005-01-01,Doğru Yol Partisi,inflation,Enflasyon,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-01-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2005-02-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,25,94,71,12,123.05,63.56268,0.7023809523809523,positive
2005-02-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,18,73,68,10,100.3,60.751599999999996,0.7341772151898734,positive
2005-02-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,14,47,40,7,63.449999999999996,34.936045,0.6875,positive
2005-02-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,5,40,12,0,44.2,31.145000000000003,0.9230769230769231,positive
2005-02-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,9,27,16,0,32.6,22.71169,0.9411764705882353,positive
2005-02-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,10,29,19,0,35.65,22.11089,0.95,positive
2005-02-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,10,32,18,2,39.0,20.86768,0.7619047619047619,positive
2005-02-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,14,27,21,1,34.7,20.37154,0.8695652173913043,positive
2005-02-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,10,26,23,5,35.8,17.01822,0.6206896551724138,positive
2005-02-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,8,24,17,3,31.0,15.80233,0.6666666666666666,positive
2005-02-01,Anavatan Partisi,economy,Ekonomi,macro_economy,3,13,18,2,20.0,13.504375,0.7619047619047619,positive
2005-02-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,6,19,11,1,23.2,12.961829999999999,0.7692307692307693,positive
2005-02-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,3,17,11,3,21.900000000000002,11.99929,0.5333333333333333,positive
2005-02-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,9,14,16,1,19.95,11.10866,0.8333333333333334,positive
2005-02-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,6,5,0,7.75,5.795000000000001,0.8333333333333334,positive
2005-02-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,2,4,5,0,5.75,4.00429,0.8333333333333334,positive
2005-02-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,3,4,5,0,5.75,3.60848,0.8333333333333334,positive
2005-02-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,2,4,3,0,5.050000000000001,2.97509,0.75,positive
2005-02-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,2,3,4,0,4.4,2.9624999999999995,0.8,positive
2005-02-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,2,3,3,0,4.050000000000001,2.47509,0.75,positive
2005-02-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,6,3,1,7.4,2.1875,0.4,positive
2005-02-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,2,0,1.7,1.13339,0.6666666666666666,positive
2005-02-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,1,3,1,2.4,0.96,0.4,positive
2005-02-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-02-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-02-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,1,1,2,1,2.05,0.5125,0.25,positive
2005-03-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,32,156,133,7,205.0,145.65554,0.8936170212765957,positive
2005-03-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,30,155,133,19,208.2,129.524485,0.7450980392156863,positive
2005-03-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,17,90,56,3,110.65,77.38813,0.8833333333333333,positive
2005-03-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,21,109,47,9,128.6,65.393905,0.6666666666666666,positive
2005-03-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,18,74,33,2,86.25,53.76572,0.8611111111111112,positive
2005-03-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,16,38,40,2,52.7,34.047105,0.8837209302325582,positive
2005-03-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,8,54,19,2,61.349999999999994,31.706415,0.7727272727272727,positive
2005-03-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,15,47,23,2,55.75,27.137169999999998,0.8076923076923077,positive
2005-03-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,10,40,20,2,47.7,27.012680000000003,0.782608695652174,positive
2005-03-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,9,24,21,0,31.35,22.098255,0.9545454545454546,positive
2005-03-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,11,29,17,1,35.300000000000004,20.28938,0.8421052631578947,positive
2005-03-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,14,30,20,2,37.7,18.54196,0.782608695652174,positive
2005-03-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,3,14,13,0,18.55,15.03952,0.9285714285714286,positive
2005-03-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,8,18,16,3,24.650000000000002,12.04304,0.65,positive
2005-03-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,3,15,6,0,17.1,11.429589999999997,0.8571428571428571,positive
2005-03-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,6,16,9,0,19.15,10.95429,0.9,positive
2005-03-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,9,23,11,1,27.200000000000003,10.87089,0.7692307692307693,positive
2005-03-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,5,13,8,0,15.8,10.120000000000001,0.8888888888888888,positive
2005-03-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,5,7,10,1,10.85,6.491779999999999,0.75,positive
2005-03-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,1,2,3,0,3.05,2.2874999999999996,0.75,positive
2005-03-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,1,4,1,0,4.35,2.175,0.5,positive
2005-03-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,2,1,0,2.35,1.175,0.5,positive
2005-03-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-04-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,43,290,254,21,386.25,287.370465,0.8442028985507246,positive
2005-04-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,25,124,79,10,155.15,94.724765,0.7666666666666667,positive
2005-04-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,17,84,42,1,99.05,65.97943,0.9318181818181818,positive
2005-04-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,24,99,49,7,118.60000000000001,58.69306,0.7368421052631579,positive
2005-04-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,16,59,37,3,73.0,44.48663500000001,0.8292682926829268,positive
2005-04-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,18,55,42,4,71.1,43.48304,0.8085106382978723,positive
2005-04-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,12,41,23,1,49.4,30.29336,0.88,positive
2005-04-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,18,35,33,2,47.25,28.067249999999998,0.8611111111111112,positive
2005-04-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,7,39,15,2,44.95,26.13118,0.7222222222222222,positive
2005-04-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,12,39,25,5,49.5,21.24759,0.6451612903225806,positive
2005-04-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,9,25,15,0,30.25,19.29557,0.9375,positive
2005-04-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,9,19,18,1,25.65,15.393799999999999,0.85,positive
2005-04-01,Anavatan Partisi,economy,Ekonomi,macro_economy,4,20,8,1,23.150000000000002,10.982500000000002,0.7,positive
2005-04-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,4,20,7,1,22.8,10.476790000000001,0.6666666666666666,positive
2005-04-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,8,21,10,1,24.85,10.36259,0.75,positive
2005-04-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,5,17,6,0,19.1,10.33349,0.8571428571428571,positive
2005-04-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,5,12,8,0,14.8,9.445889999999999,0.8888888888888888,positive
2005-04-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,7,16,7,0,18.45,9.225,0.875,positive
2005-04-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,2,9,6,2,11.799999999999999,4.59375,0.4444444444444444,positive
2005-04-01,Bağımsız,economy,Ekonomi,macro_economy,2,4,6,0,6.1,4.52009,0.8571428571428571,positive
2005-04-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,4,6,4,0,7.4,3.7,0.8,positive
2005-04-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,1,7,3,1,8.4,3.3600000000000003,0.4,positive
2005-04-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,3,4,6,2,6.8,2.52137,0.4444444444444444,positive
2005-04-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,1,2,3,0,3.05,2.2874999999999996,0.75,positive
2005-04-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,1,4,1,0,4.35,2.175,0.5,positive
2005-04-01,Anavatan Partisi,reform,Reform,democratic_reform,1,3,1,0,3.35,1.675,0.5,positive
2005-04-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,2,2,0,2.7,1.35,0.6666666666666666,positive
2005-04-01,Anavatan Partisi,imf,IMF,macro_economy,1,2,1,0,2.35,1.175,0.5,positive
2005-04-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-04-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2005-05-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,38,173,106,9,213.25,135.4195,0.8362068965517241,positive
2005-05-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,36,140,131,10,189.35,125.885345,0.852112676056338,positive
2005-05-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,35,180,101,24,223.75,102.83379,0.6111111111111112,positive
2005-05-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,21,122,50,6,141.6,75.616995,0.7719298245614035,positive
2005-05-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,23,84,48,4,102.2,57.478245,0.8301886792452831,positive
2005-05-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,13,76,32,4,88.6,47.498425,0.7567567567567568,positive
2005-05-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,20,65,36,5,79.35,36.37562,0.7380952380952381,positive
2005-05-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,10,37,24,2,46.1,30.008975000000003,0.8148148148148148,positive
2005-05-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,14,34,22,1,42.05,23.74528,0.875,positive
2005-05-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,7,22,17,2,28.65,15.84849,0.75,positive
2005-05-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,1,18,3,0,19.05,14.287500000000001,0.75,positive
2005-05-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,8,15,14,0,19.900000000000002,13.13259,0.9333333333333333,positive
2005-05-01,Anavatan Partisi,economy,Ekonomi,macro_economy,1,11,9,2,14.85,8.662005,0.5833333333333334,positive
2005-05-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,6,12,8,0,14.8,8.46688,0.8888888888888888,positive
2005-05-01,Bağımsız,democracy,Demokrasi,democratic_reform,2,7,8,1,10.15,6.208559999999999,0.7,positive
2005-05-01,Doğru Yol Partisi,imf,IMF,macro_economy,1,6,4,0,7.4,5.920000000000001,0.8,positive
2005-05-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,5,9,6,0,11.1,5.83339,0.8571428571428571,positive
2005-05-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,3,8,10,4,12.899999999999999,4.56096,0.4,positive
2005-05-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,5,7,8,2,10.5,4.4975000000000005,0.5454545454545454,positive
2005-05-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,3,5,7,1,7.800000000000001,4.18339,0.6666666666666666,positive
2005-05-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,2,5,4,0,6.4,3.9624999999999995,0.8,positive
2005-05-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,2,3,2,0,3.7,1.85,0.6666666666666666,positive
2005-05-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,2,3,0,3.05,1.80839,0.75,positive
2005-05-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,2,2,0,2.7,1.80009,0.6666666666666666,positive
2005-05-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-05-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-05-01,Bağımsız,economy,Ekonomi,macro_economy,1,1,2,1,2.05,0.5125,0.25,positive
2005-05-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,1,1,2,1,2.05,0.5125,0.25,positive
2005-06-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,61,1014,624,134,1279.3,742.8151349999999,0.6455862977602108,positive
2005-06-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,32,178,115,15,223.5,123.43698499999999,0.7633587786259542,positive
2005-06-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,51,170,125,16,219.35,117.78593,0.7676056338028169,positive
2005-06-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,30,120,115,6,162.35,115.273675,0.8934426229508197,positive
2005-06-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,14,160,71,16,190.45,94.070275,0.625,positive
2005-06-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,22,114,50,5,133.25,73.641285,0.8035714285714286,positive
2005-06-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,25,52,79,5,81.4,55.706925000000005,0.8705882352941177,positive
2005-06-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,26,71,60,8,94.8,50.683805,0.7536231884057971,positive
2005-06-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,10,28,31,5,40.599999999999994,23.179355,0.7027027027027027,positive
2005-06-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,15,31,22,3,39.75,19.22136,0.7307692307692307,positive
2005-06-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,2,21,4,0,22.4,14.962500000000002,0.8,positive
2005-06-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,12,24,20,4,32.4,14.68234,0.64,positive
2005-06-01,Bağımsız,imf,IMF,macro_economy,5,11,12,0,15.2,10.96598,0.9230769230769231,positive
2005-06-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,9,15,11,0,18.85,10.32518,0.9166666666666666,positive
2005-06-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,6,12,10,0,15.5,10.253390000000001,0.9090909090909091,positive
2005-06-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,6,16,10,1,19.85,9.87519,0.75,positive
2005-06-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,5,16,11,2,20.549999999999997,9.78746,0.6428571428571429,positive
2005-06-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,7,16,13,4,21.95,8.9375,0.5,positive
2005-06-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,4,12,5,0,13.75,7.15839,0.8333333333333334,positive
2005-06-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,1,8,2,0,8.7,5.8002899999999995,0.6666666666666666,positive
2005-06-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,1,5,4,0,6.4,5.120000000000001,0.8,positive
2005-06-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,4,5,6,0,7.1000000000000005,4.28348,0.8571428571428571,positive
2005-06-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,3,6,4,0,7.3999999999999995,3.98339,0.8,positive
2005-06-01,Bağımsız,economy,Ekonomi,macro_economy,2,4,4,0,5.4,3.60018,0.8,positive
2005-06-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,3,3,3,0,4.050000000000001,2.0250000000000004,0.75,positive
2005-06-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,2,3,2,0,3.7,1.85,0.6666666666666666,positive
2005-06-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,2,2,2,0,2.7,1.35,0.6666666666666666,positive
2005-06-01,Bağımsız,inflation,Enflasyon,macro_economy,2,2,2,0,2.7,1.35,0.6666666666666666,positive
2005-06-01,Anavatan Partisi,reform,Reform,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2005-06-01,Bağımsız,constitution,Anayasa,constitutional_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-06-01,Bağımsız,security,Guvenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
2005-06-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
2005-06-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
2005-07-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,7,50,20,4,58.4,32.2472,0.64,positive
2005-07-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,6,38,17,1,44.3,29.781619999999997,0.8421052631578947,positive
2005-07-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,23,6,0,25.1,15.466375000000001,0.8571428571428571,positive
2005-07-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,8,21,12,0,25.2,15.01278,0.9230769230769231,positive
