year,layer,party,concept_slug,concept,layer_weight,concept_total_weight,party_share_in_concept
2002,negative,Adalet ve Kalkınma Partisi,constitution,Anayasa,4.2625,21.597260000000002,0.19736299882485092
2002,negative,Cumhuriyet Halk Partisi,constitution,Anayasa,17.334760000000003,21.597260000000002,0.8026370011751491
2002,negative,Adalet ve Kalkınma Partisi,democracy,Demokrasi,4.35,21.53698,0.20197817892759337
2002,negative,Cumhuriyet Halk Partisi,democracy,Demokrasi,17.186980000000002,21.53698,0.7980218210724067
2002,negative,Adalet ve Kalkınma Partisi,economy,Ekonomi,77.28471,129.65012000000002,0.5961021092768753
2002,negative,Bağımsız,economy,Ekonomi,5.920000000000001,129.65012000000002,0.0456613538036062
2002,negative,Cumhuriyet Halk Partisi,economy,Ekonomi,46.445409999999995,129.65012000000002,0.3582365369195184
2002,negative,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,4.1542900000000005,8.15858,0.5091927761938965
2002,negative,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,4.00429,8.15858,0.4908072238061035
2002,negative,Adalet ve Kalkınma Partisi,imf,IMF,0.96,14.255,0.06734479130129778
2002,negative,Anavatan Partisi,imf,IMF,1.675,14.255,0.1175026306559102
2002,negative,Cumhuriyet Halk Partisi,imf,IMF,11.620000000000001,14.255,0.8151525780427921
2002,negative,Adalet ve Kalkınma Partisi,inflation,Enflasyon,10.962775,12.762865000000001,0.8589587839407531
2002,negative,Cumhuriyet Halk Partisi,inflation,Enflasyon,1.80009,12.762865000000001,0.14104121605924685
2002,negative,Adalet ve Kalkınma Partisi,interest,Faiz,11.349155,19.886654999999998,0.5706920042611491
2002,negative,Cumhuriyet Halk Partisi,interest,Faiz,8.5375,19.886654999999998,0.42930799573885103
2002,negative,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,10.71589,16.03268,0.668377963010551
2002,negative,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,4.64179,16.03268,0.28952052931886624
2002,negative,Doğru Yol Partisi,law_state,Hukuk Devleti,0.675,16.03268,0.04210150767058284
2002,negative,Adalet ve Kalkınma Partisi,reform,Reform,1.175,1.175,1.0
2002,negative,Adalet ve Kalkınma Partisi,security,Guvenlik,12.65767,19.41106,0.6520854605570227
2002,negative,Anavatan Partisi,security,Guvenlik,1.675,19.41106,0.086291011413081
2002,negative,Cumhuriyet Halk Partisi,security,Guvenlik,5.07839,19.41106,0.26162352802989636
2002,negative,Cumhuriyet Halk Partisi,tutelage,Vesayet,3.5200000000000005,3.5200000000000005,1.0
2002,positive,Adalet ve Kalkınma Partisi,constitution,Anayasa,74.5954,125.333175,0.5951768157153922
2002,positive,Cumhuriyet Halk Partisi,constitution,Anayasa,50.737775,125.333175,0.4048231842846078
2002,positive,Adalet ve Kalkınma Partisi,democracy,Demokrasi,95.96121,143.27382,0.6697749107268864
2002,positive,Cumhuriyet Halk Partisi,democracy,Demokrasi,47.31261,143.27382,0.33022508927311356
2002,positive,Adalet ve Kalkınma Partisi,economy,Ekonomi,232.36075499999998,274.83061999999995,0.8454689473829372
2002,positive,Cumhuriyet Halk Partisi,economy,Ekonomi,42.469865,274.83061999999995,0.15453105261706285
2002,positive,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,15.532499999999999,21.61607,0.7185626249359851
2002,positive,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,6.08357,21.61607,0.28143737506401484
2002,positive,Adalet ve Kalkınma Partisi,imf,IMF,8.75,11.22509,0.7795037723528275
2002,positive,Cumhuriyet Halk Partisi,imf,IMF,2.47509,11.22509,0.22049622764717253
2002,positive,Adalet ve Kalkınma Partisi,inflation,Enflasyon,13.691815,13.691815,1.0
2002,positive,Adalet ve Kalkınma Partisi,interest,Faiz,16.908875,16.908875,1.0
2002,positive,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,98.06848,127.85208,0.7670464180168206
2002,positive,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,29.783600000000003,127.85208,0.23295358198317934
2002,positive,Adalet ve Kalkınma Partisi,reform,Reform,24.597660000000005,27.557660000000006,0.8925888482548954
2002,positive,Cumhuriyet Halk Partisi,reform,Reform,2.9600000000000004,27.557660000000006,0.10741115174510463
2002,positive,Adalet ve Kalkınma Partisi,security,Guvenlik,9.752699999999999,12.16086,0.8019745314064959
2002,positive,Cumhuriyet Halk Partisi,security,Guvenlik,2.40816,12.16086,0.1980254685935041
2002,positive,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,0.675,0.675,1.0
2002,total,Adalet ve Kalkınma Partisi,constitution,Anayasa,142.95,345.34999999999997,0.41392789923266254
2002,total,Cumhuriyet Halk Partisi,constitution,Anayasa,202.39999999999998,345.34999999999997,0.5860721007673375
2002,total,Adalet ve Kalkınma Partisi,democracy,Demokrasi,163.2,282.4,0.5779036827195467
2002,total,Cumhuriyet Halk Partisi,democracy,Demokrasi,119.2,282.4,0.4220963172804533
2002,total,Adalet ve Kalkınma Partisi,economy,Ekonomi,763.1,977.85,0.7803855397044537
2002,total,Anavatan Partisi,economy,Ekonomi,6.0,977.85,0.00613591041570793
2002,total,Bağımsız,economy,Ekonomi,7.4,977.85,0.007567622846039781
2002,total,Cumhuriyet Halk Partisi,economy,Ekonomi,195.35000000000002,977.85,0.19977501661809072
2002,total,Doğru Yol Partisi,economy,Ekonomi,6.0,977.85,0.00613591041570793
2002,total,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,76.85000000000001,142.05,0.5410066877859908
2002,total,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,65.2,142.05,0.45899331221400913
2002,total,Adalet ve Kalkınma Partisi,imf,IMF,25.9,51.8,0.5
2002,total,Anavatan Partisi,imf,IMF,3.35,51.8,0.06467181467181468
2002,total,Cumhuriyet Halk Partisi,imf,IMF,22.55,51.8,0.43532818532818535
2002,total,Adalet ve Kalkınma Partisi,inflation,Enflasyon,43.7,57.400000000000006,0.7613240418118467
2002,total,Anavatan Partisi,inflation,Enflasyon,5.0,57.400000000000006,0.08710801393728222
2002,total,Cumhuriyet Halk Partisi,inflation,Enflasyon,8.7,57.400000000000006,0.15156794425087106
2002,total,Adalet ve Kalkınma Partisi,interest,Faiz,71.4,116.9,0.6107784431137725
2002,total,Anavatan Partisi,interest,Faiz,1.0,116.9,0.00855431993156544
2002,total,Cumhuriyet Halk Partisi,interest,Faiz,44.5,116.9,0.3806672369546621
2002,total,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,192.2,269.84999999999997,0.7122475449323699
2002,total,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,76.3,269.84999999999997,0.28274967574578475
2002,total,Doğru Yol Partisi,law_state,Hukuk Devleti,1.35,269.84999999999997,0.005002779321845471
2002,total,Adalet ve Kalkınma Partisi,reform,Reform,69.05,83.45,0.8274415817855002
2002,total,Cumhuriyet Halk Partisi,reform,Reform,14.4,83.45,0.1725584182144997
2002,total,Adalet ve Kalkınma Partisi,security,Guvenlik,79.55,136.25,0.5838532110091743
2002,total,Anavatan Partisi,security,Guvenlik,3.35,136.25,0.024587155963302753
2002,total,Cumhuriyet Halk Partisi,security,Guvenlik,53.349999999999994,136.25,0.3915596330275229
2002,total,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,2.35,3.35,0.7014925373134329
2002,total,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,1.0,3.35,0.29850746268656714
2002,total,Adalet ve Kalkınma Partisi,tutelage,Vesayet,1.7,6.1000000000000005,0.2786885245901639
2002,total,Cumhuriyet Halk Partisi,tutelage,Vesayet,4.4,6.1000000000000005,0.7213114754098361
2003,negative,Adalet ve Kalkınma Partisi,constitution,Anayasa,128.5636,470.68669500000004,0.2731405016664004
2003,negative,Bağımsız,constitution,Anayasa,2.375,470.68669500000004,0.00504581927900044
2003,negative,Cumhuriyet Halk Partisi,constitution,Anayasa,339.073095,470.68669500000004,0.72037960410162
2003,negative,Doğru Yol Partisi,constitution,Anayasa,0.675,470.68669500000004,0.0014340749529790724
2003,negative,Adalet ve Kalkınma Partisi,democracy,Demokrasi,65.686015,233.40424000000002,0.28142597152476745
2003,negative,Anavatan Partisi,democracy,Demokrasi,1.35,233.40424000000002,0.005783956623924227
2003,negative,Bağımsız,democracy,Demokrasi,3.5200000000000005,233.40424000000002,0.01508113134534317
2003,negative,Cumhuriyet Halk Partisi,democracy,Demokrasi,162.848225,233.40424000000002,0.6977089405059651
2003,negative,Adalet ve Kalkınma Partisi,economy,Ekonomi,839.37582,1968.010215,0.426509889838148
2003,negative,Anavatan Partisi,economy,Ekonomi,85.76876,1968.010215,0.04358146078017181
2003,negative,Bağımsız,economy,Ekonomi,22.47165,1968.010215,0.011418462073379024
2003,negative,Cumhuriyet Halk Partisi,economy,Ekonomi,1010.8726750000001,1968.010215,0.5136521483959879
2003,negative,Doğru Yol Partisi,economy,Ekonomi,9.52131,1968.010215,0.004838038912313268
2003,negative,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,29.08367,72.88221,0.39905033066368323
2003,negative,Anavatan Partisi,european_union,Avrupa Birligi,1.175,72.88221,0.016121904097035476
2003,negative,Bağımsız,european_union,Avrupa Birligi,3.3320100000000004,72.88221,0.045717740996053774
2003,negative,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,39.29153,72.88221,0.5391100242432275
2003,negative,Adalet ve Kalkınma Partisi,imf,IMF,11.600280000000001,119.818185,0.09681568786908265
2003,negative,Anavatan Partisi,imf,IMF,13.22429,119.818185,0.11036964046818101
2003,negative,Bağımsız,imf,IMF,3.1417900000000003,119.818185,0.026221311898523586
2003,negative,Cumhuriyet Halk Partisi,imf,IMF,91.851825,119.818185,0.7665933597642128
2003,negative,Adalet ve Kalkınma Partisi,inflation,Enflasyon,35.663624999999996,117.519975,0.3034686231000304
2003,negative,Anavatan Partisi,inflation,Enflasyon,2.8625,117.519975,0.024357561342231392
2003,negative,Bağımsız,inflation,Enflasyon,7.19375,117.519975,0.06121299804565138
2003,negative,Cumhuriyet Halk Partisi,inflation,Enflasyon,71.1251,117.519975,0.6052171130907746
2003,negative,Doğru Yol Partisi,inflation,Enflasyon,0.675,117.519975,0.005743704421312207
2003,negative,Adalet ve Kalkınma Partisi,interest,Faiz,125.98186,311.373545,0.404600397249548
2003,negative,Anavatan Partisi,interest,Faiz,13.524505000000001,311.373545,0.043434984176321086
2003,negative,Cumhuriyet Halk Partisi,interest,Faiz,171.86718,311.373545,0.5519646185741309
2003,negative,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,280.14009,834.11543,0.33585290467531576
2003,negative,Anavatan Partisi,law_state,Hukuk Devleti,23.943839999999998,834.11543,0.028705667271974575
2003,negative,Bağımsız,law_state,Hukuk Devleti,1.1875,834.11543,0.0014236638686806215
2003,negative,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,528.8439999999999,834.11543,0.634017764184029
2003,negative,Adalet ve Kalkınma Partisi,reform,Reform,55.371345000000005,119.112855,0.46486456058835973
2003,negative,Bağımsız,reform,Reform,0.675,119.112855,0.005666894643739335
2003,negative,Cumhuriyet Halk Partisi,reform,Reform,63.066509999999994,119.112855,0.529468544767901
2003,negative,Adalet ve Kalkınma Partisi,security,Guvenlik,358.202215,881.8027850000001,0.4062157900760089
2003,negative,Anavatan Partisi,security,Guvenlik,33.957679999999996,881.8027850000001,0.03850938166406448
2003,negative,Bağımsız,security,Guvenlik,16.365000000000002,881.8027850000001,0.018558571461077887
2003,negative,Cumhuriyet Halk Partisi,security,Guvenlik,468.50539000000003,881.8027850000001,0.531304048897963
2003,negative,Doğru Yol Partisi,security,Guvenlik,4.7725,881.8027850000001,0.005412207900885683
2003,negative,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,0.675,17.70848,0.038117331357632046
2003,negative,Bağımsız,sovereignty,Egemenlik,0.675,17.70848,0.038117331357632046
2003,negative,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,16.35848,17.70848,0.9237653372847359
2003,negative,Adalet ve Kalkınma Partisi,tutelage,Vesayet,28.695090000000004,63.29346,0.4533657979829196
2003,negative,Bağımsız,tutelage,Vesayet,0.675,63.29346,0.010664608950119017
2003,negative,Cumhuriyet Halk Partisi,tutelage,Vesayet,33.92337,63.29346,0.5359695930669613
2003,positive,Adalet ve Kalkınma Partisi,constitution,Anayasa,390.771385,862.222355,0.4532141653877671
2003,positive,Anavatan Partisi,constitution,Anayasa,12.72546,862.222355,0.014758907521018752
2003,positive,Bağımsız,constitution,Anayasa,1.85,862.222355,0.002145618226286884
2003,positive,Cumhuriyet Halk Partisi,constitution,Anayasa,456.87550999999996,862.222355,0.5298813088649272
2003,positive,Adalet ve Kalkınma Partisi,democracy,Demokrasi,401.60393,848.11391,0.4735259323833045
2003,positive,Anavatan Partisi,democracy,Demokrasi,20.55725,848.11391,0.024238784151058197
2003,positive,Bağımsız,democracy,Demokrasi,17.58565,848.11391,0.02073500952248266
2003,positive,Cumhuriyet Halk Partisi,democracy,Demokrasi,402.67797,848.11391,0.4747923188761283
2003,positive,Doğru Yol Partisi,democracy,Demokrasi,5.6891099999999994,848.11391,0.006707955067026314
2003,positive,Adalet ve Kalkınma Partisi,economy,Ekonomi,2442.635085,4063.40329,0.6011303606046939
2003,positive,Anavatan Partisi,economy,Ekonomi,41.15688,4063.40329,0.01012867221456623
2003,positive,Bağımsız,economy,Ekonomi,45.024075,4063.40329,0.011080385525798991
2003,positive,Cumhuriyet Halk Partisi,economy,Ekonomi,1515.2038400000001,4063.40329,0.3728903413867148
2003,positive,Doğru Yol Partisi,economy,Ekonomi,19.38341,4063.40329,0.004770240268225997
2003,positive,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,514.82545,835.9487300000001,0.6158576854348472
2003,positive,Anavatan Partisi,european_union,Avrupa Birligi,2.7,835.9487300000001,0.003229863152014119
2003,positive,Bağımsız,european_union,Avrupa Birligi,5.214639999999999,835.9487300000001,0.006237990217414409
2003,positive,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,303.393015,835.9487300000001,0.36293256286183956
2003,positive,Doğru Yol Partisi,european_union,Avrupa Birligi,9.815625,835.9487300000001,0.011741898333884664
2003,positive,Adalet ve Kalkınma Partisi,imf,IMF,19.32036,70.67564999999999,0.2733665696742797
2003,positive,Cumhuriyet Halk Partisi,imf,IMF,51.35529,70.67564999999999,0.7266334303257205
2003,positive,Adalet ve Kalkınma Partisi,inflation,Enflasyon,126.73329000000001,248.39533500000002,0.5102080117567426
2003,positive,Anavatan Partisi,inflation,Enflasyon,1.175,248.39533500000002,0.004730362589136386
2003,positive,Bağımsız,inflation,Enflasyon,0.675,248.39533500000002,0.0027174423384400516
2003,positive,Cumhuriyet Halk Partisi,inflation,Enflasyon,119.81204500000001,248.39533500000002,0.482344183315681
2003,positive,Adalet ve Kalkınma Partisi,interest,Faiz,160.873635,367.55582000000004,0.4376849072883678
2003,positive,Anavatan Partisi,interest,Faiz,2.7,367.55582000000004,0.007345823009958052
2003,positive,Bağımsız,interest,Faiz,3.3499999999999996,367.55582000000004,0.00911426188272573
2003,positive,Cumhuriyet Halk Partisi,interest,Faiz,200.632185,367.55582000000004,0.5458550078189484
2003,positive,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,725.511085,1546.401035,0.4691610187650967
2003,positive,Anavatan Partisi,law_state,Hukuk Devleti,11.78875,1546.401035,0.007623345906516417
2003,positive,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,809.1012000000001,1546.401035,0.5232156353283869
2003,positive,Adalet ve Kalkınma Partisi,reform,Reform,197.881405,310.14977500000003,0.6380188571795674
2003,positive,Anavatan Partisi,reform,Reform,2.8499999999999996,310.14977500000003,0.009189108713685184
2003,positive,Bağımsız,reform,Reform,4.28348,310.14977500000003,0.01381100469926183
2003,positive,Cumhuriyet Halk Partisi,reform,Reform,101.95989,310.14977500000003,0.328744039875573
2003,positive,Doğru Yol Partisi,reform,Reform,3.175,310.14977500000003,0.010236989531912443
2003,positive,Adalet ve Kalkınma Partisi,security,Guvenlik,226.64942000000002,474.27805500000005,0.4778830005111664
2003,positive,Anavatan Partisi,security,Guvenlik,13.831249999999999,474.27805500000005,0.02916274504836619
2003,positive,Bağımsız,security,Guvenlik,14.778310000000001,474.27805500000005,0.031159590548628692
2003,positive,Cumhuriyet Halk Partisi,security,Guvenlik,215.88558500000002,474.27805500000005,0.4551878011728795
2003,positive,Doğru Yol Partisi,security,Guvenlik,3.13349,474.27805500000005,0.006606862718959239
2003,positive,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,15.717250000000002,32.80512,0.47910966336962035
2003,positive,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,12.61268,32.80512,0.3844729115455148
2003,positive,Doğru Yol Partisi,sovereignty,Egemenlik,4.47519,32.80512,0.1364174250848648
2003,positive,Cumhuriyet Halk Partisi,tutelage,Vesayet,0.5125,0.5125,1.0
2003,total,Adalet ve Kalkınma Partisi,constitution,Anayasa,1449.2,4015.5,0.36090150666168597
2003,total,Anavatan Partisi,constitution,Anayasa,34.85,4015.5,0.008678869381148051
2003,total,Bağımsız,constitution,Anayasa,12.45,4015.5,0.003100485618229361
2003,total,Cumhuriyet Halk Partisi,constitution,Anayasa,2516.65,4015.5,0.626733906113809
2003,total,Doğru Yol Partisi,constitution,Anayasa,2.35,4015.5,0.0005852322251276305
2003,total,Adalet ve Kalkınma Partisi,democracy,Demokrasi,1123.5,2744.05,0.40943131502705854
2003,total,Anavatan Partisi,democracy,Demokrasi,50.4,2744.05,0.018367012262896082
2003,total,Bağımsız,democracy,Demokrasi,30.0,2744.05,0.010932745394581002
2003,total,Cumhuriyet Halk Partisi,democracy,Demokrasi,1527.7,2744.05,0.5567318379767132
2003,total,Doğru Yol Partisi,democracy,Demokrasi,12.45,2744.05,0.004537089338751115
2003,total,Adalet ve Kalkınma Partisi,economy,Ekonomi,6948.75,13771.3,0.5045819929854117
2003,total,Anavatan Partisi,economy,Ekonomi,292.45,13771.3,0.02123619411384546
2003,total,Bağımsız,economy,Ekonomi,202.75,13771.3,0.01472264782555024
2003,total,Cumhuriyet Halk Partisi,economy,Ekonomi,6262.1,13771.3,0.45472105030026216
2003,total,Doğru Yol Partisi,economy,Ekonomi,65.25,13771.3,0.004738114774930471
2003,total,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,987.65,1893.0,0.5217379820390914
2003,total,Anavatan Partisi,european_union,Avrupa Birligi,25.45,1893.0,0.013444268357105124
2003,total,Bağımsız,european_union,Avrupa Birligi,28.799999999999997,1893.0,0.015213946117274167
2003,total,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,825.4000000000001,1893.0,0.436027469624934
2003,total,Doğru Yol Partisi,european_union,Avrupa Birligi,25.7,1893.0,0.01357633386159535
2003,total,Adalet ve Kalkınma Partisi,imf,IMF,135.95,552.85,0.2459075698652437
2003,total,Anavatan Partisi,imf,IMF,28.5,552.85,0.05155105363118386
2003,total,Bağımsız,imf,IMF,6.050000000000001,552.85,0.010943293841005699
2003,total,Cumhuriyet Halk Partisi,imf,IMF,382.35,552.85,0.6915980826625667
2003,total,Adalet ve Kalkınma Partisi,inflation,Enflasyon,387.8,915.2,0.4237325174825175
2003,total,Anavatan Partisi,inflation,Enflasyon,24.1,915.2,0.02633304195804196
2003,total,Bağımsız,inflation,Enflasyon,10.15,915.2,0.011090472027972028
2003,total,Cumhuriyet Halk Partisi,inflation,Enflasyon,490.8,915.2,0.5362762237762237
2003,total,Doğru Yol Partisi,inflation,Enflasyon,2.35,915.2,0.002567744755244755
2003,total,Adalet ve Kalkınma Partisi,interest,Faiz,842.55,2116.25,0.39813349084465444
2003,total,Anavatan Partisi,interest,Faiz,54.099999999999994,2116.25,0.025564087418783223
2003,total,Bağımsız,interest,Faiz,24.700000000000003,2116.25,0.011671588895451862
2003,total,Cumhuriyet Halk Partisi,interest,Faiz,1194.9,2116.25,0.5646308328411105
2003,total,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,2645.6,6784.9,0.38992468569912603
2003,total,Anavatan Partisi,law_state,Hukuk Devleti,94.35,6784.9,0.013905879231823608
2003,total,Bağımsız,law_state,Hukuk Devleti,23.2,6784.9,0.003419357691344014
2003,total,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,4011.35,6784.9,0.591217261860897
2003,total,Doğru Yol Partisi,law_state,Hukuk Devleti,10.4,6784.9,0.0015328155168093857
2003,total,Adalet ve Kalkınma Partisi,reform,Reform,764.6,1391.05,0.5496567341217067
2003,total,Anavatan Partisi,reform,Reform,19.4,1391.05,0.013946299557887926
2003,total,Bağımsız,reform,Reform,11.45,1391.05,0.008231192264835915
2003,total,Cumhuriyet Halk Partisi,reform,Reform,586.25,1391.05,0.421444232773804
2003,total,Doğru Yol Partisi,reform,Reform,9.35,1391.05,0.006721541281765573
2003,total,Adalet ve Kalkınma Partisi,security,Guvenlik,1625.05,3925.85,0.4139358355515366
2003,total,Anavatan Partisi,security,Guvenlik,124.75,3925.85,0.03177655794286588
2003,total,Bağımsız,security,Guvenlik,77.4,3925.85,0.019715475629481515
2003,total,Cumhuriyet Halk Partisi,security,Guvenlik,2069.7000000000003,3925.85,0.5271979316581124
2003,total,Doğru Yol Partisi,security,Guvenlik,28.949999999999996,3925.85,0.007374199218003743
2003,total,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,53.95,146.4,0.36851092896174864
2003,total,Anavatan Partisi,sovereignty,Egemenlik,1.0,146.4,0.006830601092896175
2003,total,Bağımsız,sovereignty,Egemenlik,1.35,146.4,0.009221311475409836
2003,total,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,83.05,146.4,0.5672814207650273
2003,total,Doğru Yol Partisi,sovereignty,Egemenlik,7.050000000000001,146.4,0.04815573770491804
2003,total,Adalet ve Kalkınma Partisi,tutelage,Vesayet,48.15,101.75,0.4732186732186732
2003,total,Bağımsız,tutelage,Vesayet,1.35,101.75,0.013267813267813268
2003,total,Cumhuriyet Halk Partisi,tutelage,Vesayet,52.25,101.75,0.5135135135135135
2004,negative,Adalet ve Kalkınma Partisi,constitution,Anayasa,82.11745,513.90929,0.15978977535121033
2004,negative,Anavatan Partisi,constitution,Anayasa,10.955000000000002,513.90929,0.021316991564795416
2004,negative,Bağımsız,constitution,Anayasa,1.5374999999999999,513.90929,0.0029917731201161975
2004,negative,Cumhuriyet Halk Partisi,constitution,Anayasa,401.15434,513.90929,0.7805936724747667
2004,negative,Doğru Yol Partisi,constitution,Anayasa,18.145,513.90929,0.035307787489111155
2004,negative,Adalet ve Kalkınma Partisi,democracy,Demokrasi,25.38285,170.69349,0.14870426517144855
2004,negative,Anavatan Partisi,democracy,Demokrasi,4.025,170.69349,0.023580278310555373
2004,negative,Bağımsız,democracy,Demokrasi,2.5125,170.69349,0.014719366274601336
2004,negative,Cumhuriyet Halk Partisi,democracy,Demokrasi,130.19796,170.69349,0.7627587906252312
2004,negative,Doğru Yol Partisi,democracy,Demokrasi,8.57518,170.69349,0.050237299618163526
2004,negative,Adalet ve Kalkınma Partisi,economy,Ekonomi,277.22067,855.35974,0.3240983378525625
2004,negative,Anavatan Partisi,economy,Ekonomi,47.802215000000004,855.35974,0.05588550964533356
2004,negative,Cumhuriyet Halk Partisi,economy,Ekonomi,513.505775,855.35974,0.6003389579687255
2004,negative,Doğru Yol Partisi,economy,Ekonomi,16.83108,855.35974,0.019677194533378437
2004,negative,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,47.73985,111.97418,0.4263469489126868
2004,negative,Anavatan Partisi,european_union,Avrupa Birligi,1.0125,111.97418,0.009042263136019392
2004,negative,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,55.44787,111.97418,0.49518442555239073
2004,negative,Doğru Yol Partisi,european_union,Avrupa Birligi,7.77396,111.97418,0.06942636239890303
2004,negative,Adalet ve Kalkınma Partisi,imf,IMF,17.95853,112.86710000000002,0.15911217706488423
2004,negative,Anavatan Partisi,imf,IMF,7.8125,112.86710000000002,0.06921857653824719
2004,negative,Bağımsız,imf,IMF,0.675,112.86710000000002,0.0059804850129045566
2004,negative,Cumhuriyet Halk Partisi,imf,IMF,78.48982000000001,112.86710000000002,0.6954180624823354
2004,negative,Doğru Yol Partisi,imf,IMF,7.9312499999999995,112.86710000000002,0.07027069890162853
2004,negative,Adalet ve Kalkınma Partisi,inflation,Enflasyon,37.974065,78.70906500000001,0.4824611371002819
2004,negative,Anavatan Partisi,inflation,Enflasyon,5.225,78.70906500000001,0.06638371323557203
2004,negative,Cumhuriyet Halk Partisi,inflation,Enflasyon,35.510000000000005,78.70906500000001,0.45115514966414605
2004,negative,Adalet ve Kalkınma Partisi,interest,Faiz,33.698119999999996,95.20975999999999,0.3539355629086766
2004,negative,Anavatan Partisi,interest,Faiz,0.5125,95.20975999999999,0.005382851505980059
2004,negative,Cumhuriyet Halk Partisi,interest,Faiz,60.99914,95.20975999999999,0.6406815855853434
2004,negative,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,241.01107000000002,901.1546849999999,0.26744694780119804
2004,negative,Anavatan Partisi,law_state,Hukuk Devleti,16.31912,901.1546849999999,0.01810912185403553
2004,negative,Bağımsız,law_state,Hukuk Devleti,6.637499999999999,901.1546849999999,0.007365550121952703
2004,negative,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,629.682605,901.1546849999999,0.6987508531900937
2004,negative,Doğru Yol Partisi,law_state,Hukuk Devleti,7.50439,901.1546849999999,0.00832752703272025
2004,negative,Adalet ve Kalkınma Partisi,reform,Reform,25.131169999999997,91.38701,0.2749971795772725
2004,negative,Anavatan Partisi,reform,Reform,1.85,91.38701,0.0202435772874066
2004,negative,Cumhuriyet Halk Partisi,reform,Reform,62.05584,91.38701,0.6790444287432098
2004,negative,Doğru Yol Partisi,reform,Reform,2.35,91.38701,0.02571481439211109
2004,negative,Adalet ve Kalkınma Partisi,security,Guvenlik,207.58117,517.771705,0.40091254117487934
2004,negative,Anavatan Partisi,security,Guvenlik,19.383955,517.771705,0.03743726204582771
2004,negative,Bağımsız,security,Guvenlik,5.40857,517.771705,0.010445858566180244
2004,negative,Cumhuriyet Halk Partisi,security,Guvenlik,280.54801,517.771705,0.5418372755614368
2004,negative,Doğru Yol Partisi,security,Guvenlik,4.85,517.771705,0.009367062651675799
2004,negative,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,3.6542900000000005,10.162780000000001,0.3595758247251244
2004,negative,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,6.50849,10.162780000000001,0.6404241752748755
2004,negative,Adalet ve Kalkınma Partisi,tutelage,Vesayet,40.147535000000005,146.36726000000002,0.27429313768666574
2004,negative,Anavatan Partisi,tutelage,Vesayet,3.1248750000000003,146.36726000000002,0.021349549072654635
2004,negative,Bağımsız,tutelage,Vesayet,0.675,146.36726000000002,0.004611687067176088
2004,negative,Cumhuriyet Halk Partisi,tutelage,Vesayet,69.793975,146.36726000000002,0.4768414398137944
2004,negative,Doğru Yol Partisi,tutelage,Vesayet,32.625875,146.36726000000002,0.2229041863597091
2004,positive,Adalet ve Kalkınma Partisi,constitution,Anayasa,366.47833,752.914095,0.4867465391254231
2004,positive,Anavatan Partisi,constitution,Anayasa,3.1125,752.914095,0.004133937750228995
2004,positive,Bağımsız,constitution,Anayasa,1.85,752.914095,0.002457119626642134
2004,positive,Cumhuriyet Halk Partisi,constitution,Anayasa,379.664875,752.914095,0.5042605491400716
2004,positive,Doğru Yol Partisi,constitution,Anayasa,1.80839,752.914095,0.002401854357634253
2004,positive,Adalet ve Kalkınma Partisi,democracy,Demokrasi,327.58083,995.8784949999999,0.3289365436091679
