date,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer,year,concept_total_weight,party_share_in_concept
2005-11-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,4,25,10,1,28.85,22.111765,0.75,positive,2005,24.461765,0.9039317072991258
2005-11-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,4,2,0,4.7,2.35,0.6666666666666666,positive,2005,24.461765,0.0960682927008742
2005-11-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,11,59,34,11,74.75,30.304195,0.5,positive,2005,82.964555,0.36526676964638694
2005-11-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,2,3,2,0,3.7,1.85,0.6666666666666666,positive,2005,82.964555,0.02229867923717544
2005-11-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,11,2,0,11.7,5.85,0.6666666666666666,positive,2005,82.964555,0.0705120397499872
2005-11-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,11,49,40,2,63.7,44.96036,0.8837209302325582,positive,2005,82.964555,0.5419225113664504
2005-11-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,5,17,9,0,20.15,13.40438,0.9,positive,2005,22.066879999999998,0.6074433721486681
2005-11-01,Anavatan Partisi,reform,Reform,democratic_reform,4,5,4,0,6.4,3.2,0.8,positive,2005,22.066879999999998,0.14501370379500866
2005-11-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,2,7,4,0,8.4,5.4624999999999995,0.8,positive,2005,22.066879999999998,0.24754292405632333
2005-11-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,4,15,6,1,17.45,8.41269,0.625,positive,2005,34.441755,0.24425845895483547
2005-11-01,Anavatan Partisi,security,Guvenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive,2005,34.441755,0.01959830444180327
2005-11-01,Bağımsız,security,Guvenlik,security_conflict,1,2,2,1,3.05,0.7625,0.25,positive,2005,34.441755,0.02213882538796295
2005-11-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,4,12,11,0,15.85,11.804065,0.9166666666666666,positive,2005,34.441755,0.3427254215123474
2005-11-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,1,16,3,0,17.05,12.787500000000001,0.75,positive,2005,34.441755,0.3712789897030509
2005-11-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive,2005,1.35,0.5
2005-11-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive,2005,1.35,0.5
2005-11-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,20,52,6,11,57.95,57.95,-0.2777777777777778,total,2005,245.25,0.236289500509684
2005-11-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,9,42,5,2,44.45,44.45,0.375,total,2005,245.25,0.18124362895005097
2005-11-01,Bağımsız,constitution,Anayasa,constitutional_conflict,1,1,0,0,1.0,1.0,0.0,total,2005,245.25,0.004077471967380225
2005-11-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,38,129,15,14,139.15,139.15,0.03333333333333333,total,2005,245.25,0.5673802242609582
2005-11-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,1,2,0,2,2.7,2.7,-0.6666666666666666,total,2005,245.25,0.011009174311926606
2005-11-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,30,67,21,25,83.1,83.1,-0.0851063829787234,total,2005,156.35,0.5314998401023345
2005-11-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,4,7,1,0,7.35,7.35,0.5,total,2005,156.35,0.04700991365526063
2005-11-01,Bağımsız,democracy,Demokrasi,democratic_reform,5,13,5,1,15.100000000000001,15.100000000000001,0.5714285714285714,total,2005,156.35,0.09657818995842662
2005-11-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,25,41,15,13,50.800000000000004,50.800000000000004,0.06896551724137931,total,2005,156.35,0.3249120562839783
2005-11-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,49,186,124,27,238.85,238.85,0.6381578947368421,total,2005,442.4,0.5398960216998192
2005-11-01,Anavatan Partisi,economy,Ekonomi,macro_economy,7,19,9,8,24.95,24.95,0.05555555555555555,total,2005,442.4,0.056396925858951175
2005-11-01,Bağımsız,economy,Ekonomi,macro_economy,4,8,2,1,9.05,9.05,0.25,total,2005,442.4,0.020456600361663656
2005-11-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,42,131,27,63,162.5,162.5,-0.3956043956043956,total,2005,442.4,0.36731464737793856
2005-11-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,5,6,1,2,7.050000000000001,7.050000000000001,-0.25,total,2005,442.4,0.01593580470162749
2005-11-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,18,52,30,5,64.25,64.25,0.6944444444444444,total,2005,147.05,0.4369262155729343
2005-11-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,6,10,3,1,11.4,11.4,0.4,total,2005,147.05,0.07752465147908874
2005-11-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,7,3,0,8.05,8.05,0.75,total,2005,147.05,0.05474328459707582
2005-11-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,21,44,29,7,56.6,56.6,0.5945945945945946,total,2005,147.05,0.3849030941856511
2005-11-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,3,5,4,1,6.75,6.75,0.5,total,2005,147.05,0.04590275416524991
2005-11-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,3,0,0,3.0,3.0,0.0,total,2005,17.15,0.17492711370262393
2005-11-01,Anavatan Partisi,imf,IMF,macro_economy,3,3,0,2,3.7,3.7,-0.6666666666666666,total,2005,17.15,0.2157434402332362
2005-11-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,6,7,2,4,9.1,9.1,-0.2857142857142857,total,2005,17.15,0.5306122448979592
2005-11-01,Doğru Yol Partisi,imf,IMF,macro_economy,1,1,0,1,1.35,1.35,-0.5,total,2005,17.15,0.07871720116618076
2005-11-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,5,12,2,1,13.05,13.05,0.25,total,2005,33.75,0.3866666666666667
2005-11-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,2,16,0,2,16.7,16.7,-0.6666666666666666,total,2005,33.75,0.4948148148148148
2005-11-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,4,4,0,0,4.0,4.0,0.0,total,2005,33.75,0.11851851851851852
2005-11-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,9,46,10,2,50.2,50.2,0.6153846153846154,total,2005,60.900000000000006,0.8243021346469622
2005-11-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,6,10,2,0,10.7,10.7,0.6666666666666666,total,2005,60.900000000000006,0.17569786535303775
2005-11-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,47,127,38,34,152.20000000000002,152.20000000000002,0.0547945205479452,total,2005,462.0,0.3294372294372295
2005-11-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,11,20,2,3,21.75,21.75,-0.16666666666666666,total,2005,462.0,0.04707792207792208
2005-11-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,5,33,3,2,34.75,34.75,0.16666666666666666,total,2005,462.0,0.07521645021645022
2005-11-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,60,202,52,62,241.9,241.9,-0.08695652173913043,total,2005,462.0,0.5235930735930736
2005-11-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,4,10,0,4,11.399999999999999,11.399999999999999,-0.8,total,2005,462.0,0.024675324675324673
2005-11-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,13,27,11,2,31.55,31.55,0.6428571428571429,total,2005,60.35,0.5227837613918807
2005-11-01,Anavatan Partisi,reform,Reform,democratic_reform,4,5,4,0,6.4,6.4,0.8,total,2005,60.35,0.10604805302402652
2005-11-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,11,19,4,0,20.4,20.4,0.8,total,2005,60.35,0.3380281690140845
2005-11-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,2,0,0,2.0,2.0,0.0,total,2005,60.35,0.033140016570008285
2005-11-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,35,182,38,64,217.7,217.7,-0.2524271844660194,total,2005,382.34999999999997,0.5693736105662351
2005-11-01,Anavatan Partisi,security,Guvenlik,security_conflict,3,4,1,2,5.050000000000001,5.050000000000001,-0.25,total,2005,382.34999999999997,0.013207793906106973
2005-11-01,Bağımsız,security,Guvenlik,security_conflict,3,9,4,5,12.15,12.15,-0.1,total,2005,382.34999999999997,0.031777167516673206
2005-11-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,32,97,20,42,118.7,118.7,-0.3492063492063492,total,2005,382.34999999999997,0.3104485419118609
2005-11-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,10,27,3,2,28.75,28.75,0.16666666666666666,total,2005,382.34999999999997,0.07519288609912385
2005-11-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,3,5,1,2,6.050000000000001,6.050000000000001,-0.25,total,2005,7.4,0.8175675675675677
2005-11-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,1.35,0.5,total,2005,7.4,0.18243243243243243
2005-11-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,1.35,-0.5,total,2005,1.35,1.0
2005-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,10,40,1,40,54.35,39.20111,-0.9285714285714286,negative,2005,138.87608,0.2822740244396299
2005-12-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,4,9,1,7,11.8,5.9,-0.6666666666666666,negative,2005,138.87608,0.042483918036857034
2005-12-01,Bağımsız,constitution,Anayasa,constitutional_conflict,1,4,0,6,6.1,5.22831,-0.8571428571428571,negative,2005,138.87608,0.03764730398496271
2005-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,30,120,1,53,138.9,88.54666,-0.9454545454545454,negative,2005,138.87608,0.6375947535385503
2005-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,9,34,4,21,42.75,21.122780000000002,-0.6538461538461539,negative,2005,41.01567,0.5149929283125206
2005-12-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,4,12,2,10,16.200000000000003,8.17191,-0.6153846153846154,negative,2005,41.01567,0.19923872997807912
2005-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,11,15,2,17,21.650000000000002,11.04598,-0.75,negative,2005,41.01567,0.2693112169080744
2005-12-01,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,1,1,0,1,1.35,0.675,-0.5,negative,2005,41.01567,0.016457124801325933
2005-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,35,240,24,171,308.25,200.620375,-0.75,negative,2005,457.88763,0.43814325143485533
2005-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,14,61,8,56,83.4,52.144575,-0.7384615384615385,negative,2005,457.88763,0.1138807244039329
2005-12-01,Bağımsız,economy,Ekonomi,macro_economy,5,23,2,12,27.9,14.90089,-0.6666666666666666,negative,2005,457.88763,0.032542678648034236
2005-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,60,310,77,266,430.05,187.7467,-0.5494186046511628,negative,2005,457.88763,0.410027892651304
2005-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,2,3,0,3,4.050000000000001,2.47509,-0.75,negative,2005,457.88763,0.005405452861873556
2005-12-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,9,22,3,15,28.3,12.00415,-0.631578947368421,negative,2005,40.454695,0.29673070084943165
2005-12-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,4,8,0,8,10.8,7.062679999999999,-0.8888888888888888,negative,2005,40.454695,0.17458245575698939
2005-12-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,21,4,11,26.25,9.900195,-0.4375,negative,2005,40.454695,0.24472301669806187
2005-12-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,13,16,1,17,22.3,11.48767,-0.8421052631578947,negative,2005,40.454695,0.283963826695517
2005-12-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,3,6,0,3,7.050000000000001,3.5250000000000004,-0.75,negative,2005,39.24538,0.08981948958068442
2005-12-01,Anavatan Partisi,imf,IMF,macro_economy,2,8,0,4,9.399999999999999,5.9624999999999995,-0.8,negative,2005,39.24538,0.15192871109924277
2005-12-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,12,48,5,25,58.5,29.75788,-0.6451612903225806,negative,2005,39.24538,0.7582517993200729
2005-12-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,12,27,3,25,36.8,20.128575,-0.7586206896551724,negative,2005,33.229735,0.6057398591953864
2005-12-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,2,9,0,2,9.7,4.85,-0.6666666666666666,negative,2005,33.229735,0.14595361654253336
2005-12-01,Bağımsız,inflation,Enflasyon,macro_economy,2,2,0,2,2.7,1.35,-0.6666666666666666,negative,2005,33.229735,0.040626264398437126
2005-12-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,4,8,2,8,11.5,4.72616,-0.5454545454545454,negative,2005,33.229735,0.14222683388838342
2005-12-01,Doğru Yol Partisi,inflation,Enflasyon,macro_economy,1,4,0,1,4.35,2.175,-0.5,negative,2005,33.229735,0.06545342597525981
2005-12-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,22,104,5,53,124.3,73.018185,-0.8135593220338984,negative,2005,100.727985,0.7249046528628563
2005-12-01,Anavatan Partisi,interest,Faiz,macro_economy,3,18,2,7,21.15,7.9558599999999995,-0.5,negative,2005,100.727985,0.07898361115830918
2005-12-01,Bağımsız,interest,Faiz,macro_economy,2,6,0,3,7.050000000000001,4.47519,-0.75,negative,2005,100.727985,0.04442846742144201
2005-12-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,4,27,3,14,32.95,15.278749999999999,-0.6111111111111112,negative,2005,100.727985,0.15168326855739245
2005-12-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,35,179,14,148,235.7,149.02112,-0.8220858895705522,negative,2005,316.80120999999997,0.47039315285443517
2005-12-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,10,36,4,33,48.95,30.527079999999998,-0.7631578947368421,negative,2005,316.80120999999997,0.09636036428017432
2005-12-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,8,0,9,11.149999999999999,9.12291,-0.9,negative,2005,316.80120999999997,0.028796954405571874
2005-12-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,40,175,30,128,230.3,123.23411,-0.6163522012578616,negative,2005,316.80120999999997,0.3889950735983616
2005-12-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,2,10,1,4,11.75,4.89599,-0.5,negative,2005,316.80120999999997,0.015454454861457129
2005-12-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,12,31,0,19,37.65,21.761475,-0.95,negative,2005,37.663715,0.5777835510915479
2005-12-01,Anavatan Partisi,reform,Reform,democratic_reform,1,7,0,1,7.35,3.675,-0.5,negative,2005,37.663715,0.09757401785777105
2005-12-01,Bağımsız,reform,Reform,democratic_reform,1,2,0,7,4.45,3.8937500000000003,-0.875,negative,2005,37.663715,0.10338199511120982
2005-12-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,4,11,0,5,12.75,7.1584900000000005,-0.8333333333333334,negative,2005,37.663715,0.19006330097814303
2005-12-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,2,0,1,2.35,1.175,-0.5,negative,2005,37.663715,0.031197134961328164
2005-12-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,32,116,16,115,161.85,94.90597,-0.75,negative,2005,261.302865,0.3632029445984069
2005-12-01,Anavatan Partisi,security,Guvenlik,security_conflict,10,61,11,38,78.14999999999999,36.83888999999999,-0.54,negative,2005,261.302865,0.14098157706766817
2005-12-01,Bağımsız,security,Guvenlik,security_conflict,5,53,4,37,67.35000000000001,48.659435,-0.7857142857142857,negative,2005,261.302865,0.1862185284497359
2005-12-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,33,123,29,91,165.0,66.18961,-0.512396694214876,negative,2005,261.302865,0.25330610133187786
2005-12-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,2,20,1,8,23.15,14.708960000000001,-0.7,negative,2005,261.302865,0.05629084855231113
2005-12-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,2,7,0,3,8.05,4.47509,-0.75,negative,2005,4.47509,1.0
2005-12-01,Anavatan Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,0.675,-0.5,negative,2005,1.8625,0.36241610738255037
2005-12-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,2,1,3,3.4,1.1875,-0.4,negative,2005,1.8625,0.6375838926174496
2005-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,26,174,77,9,204.1,120.51368,0.7816091954022989,positive,2005,236.10224,0.5104300577580289
2005-12-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,6,25,22,2,33.4,22.51915,0.8,positive,2005,236.10224,0.09537880707950928
2005-12-01,Bağımsız,constitution,Anayasa,constitutional_conflict,3,14,5,1,16.1,7.01,0.5714285714285714,positive,2005,236.10224,0.029690527290211224
2005-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,25,112,67,8,138.25,80.25912,0.7763157894736842,positive,2005,236.10224,0.3399337507344276
2005-12-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,1,8,2,0,8.7,5.8002899999999995,0.6666666666666666,positive,2005,236.10224,0.024566857137823004
2005-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,37,91,82,2,120.4,78.64608,0.9411764705882353,positive,2005,142.47436,0.5520016373472392
2005-12-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,10,41,24,4,50.8,24.881429999999998,0.6896551724137931,positive,2005,142.47436,0.17463794889129525
2005-12-01,Bağımsız,democracy,Demokrasi,democratic_reform,2,2,2,0,2.7,1.35,0.6666666666666666,positive,2005,142.47436,0.009475389115627543
2005-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,21,46,44,5,63.15,35.42185,0.78,positive,2005,142.47436,0.24861911995954922
2005-12-01,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,1,4,1,0,4.35,2.175,0.5,positive,2005,142.47436,0.015265904686288818
2005-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,181,1064,1107,114,1491.35,1075.9732099999999,0.8126022913256956,positive,2005,1383.476215,0.7777316287291574
2005-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,24,192,106,26,238.2,115.80983,0.6015037593984962,positive,2005,1383.476215,0.08370930323511201
2005-12-01,Bağımsız,economy,Ekonomi,macro_economy,4,34,19,5,42.4,20.671355,0.56,positive,2005,1383.476215,0.014941604905003734
2005-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,54,209,176,26,279.7,156.77731,0.7389162561576355,positive,2005,1383.476215,0.11332129045673547
2005-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,7,14,19,0,20.65,14.24451,0.95,positive,2005,1383.476215,0.010296172673991364
2005-12-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,56,143,120,11,188.85,112.62579,0.8257575757575758,positive,2005,191.26322499999998,0.5888523002788435
2005-12-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,11,24,24,3,33.449999999999996,18.89152,0.75,positive,2005,191.26322499999998,0.0987723594015525
2005-12-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,8,3,0,9.049999999999999,4.808389999999999,0.75,positive,2005,191.26322499999998,0.02514017004575762
2005-12-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,19,61,59,12,85.85,46.566005,0.6527777777777778,positive,2005,191.26322499999998,0.24346554336307988
2005-12-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,3,15,8,2,18.5,8.37152,0.5454545454545454,positive,2005,191.26322499999998,0.04376962691076657
2005-12-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,4,22,9,3,26.199999999999996,9.669999999999998,0.46153846153846156,positive,2005,40.75375,0.23727877802656194
2005-12-01,Anavatan Partisi,imf,IMF,macro_economy,7,18,12,1,22.55,11.31286,0.7857142857142857,positive,2005,40.75375,0.27759065116707055
2005-12-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,9,32,14,1,37.25,18.6375,0.8125,positive,2005,40.75375,0.4573198785387848
2005-12-01,Doğru Yol Partisi,imf,IMF,macro_economy,1,1,2,0,1.7,1.13339,0.6666666666666666,positive,2005,40.75375,0.02781069226758274
2005-12-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,32,117,106,12,158.3,95.007065,0.7899159663865546,positive,2005,111.563845,0.851593677145136
2005-12-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,1,1,2,0,1.7,1.13339,0.6666666666666666,positive,2005,111.563845,0.010159115616712565
2005-12-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,10,17,21,0,24.349999999999998,15.42339,0.9545454545454546,positive,2005,111.563845,0.1382472072381514
2005-12-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,34,158,63,2,180.75,111.14902000000001,0.9242424242424242,positive,2005,139.77001,0.7952279605617829
2005-12-01,Anavatan Partisi,interest,Faiz,macro_economy,7,21,13,2,26.25,12.9925,0.6875,positive,2005,139.77001,0.09295627867523225
2005-12-01,Bağımsız,interest,Faiz,macro_economy,1,1,1,0,1.35,0.675,0.5,positive,2005,139.77001,0.004829362178624728
2005-12-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,9,23,15,2,28.95,14.953490000000002,0.7222222222222222,positive,2005,139.77001,0.10698639858436013
2005-12-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,39,400,235,51,500.1,292.986475,0.6411149825783972,positive,2005,512.0464499999999,0.5721872986327705
2005-12-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,9,34,39,3,48.7,34.631855,0.8372093023255814,positive,2005,512.0464499999999,0.06763420584206765
2005-12-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,7,2,0,7.699999999999999,3.8499999999999996,0.6666666666666666,positive,2005,512.0464499999999,0.007518849120035888
2005-12-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,31,253,240,71,361.84999999999997,179.90312,0.5416666666666666,positive,2005,512.0464499999999,0.3513414066243405
2005-12-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive,2005,512.0464499999999,0.001318239780785513
2005-12-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,42,119,95,7,154.7,92.77267499999999,0.8543689320388349,positive,2005,116.08351499999999,0.7991890579812302
2005-12-01,Anavatan Partisi,reform,Reform,democratic_reform,4,29,11,2,33.55,19.43584,0.6428571428571429,positive,2005,116.08351499999999,0.16742980258652573
2005-12-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,5,6,5,0,7.75,3.875,0.8333333333333334,positive,2005,116.08351499999999,0.033381139432244106
2005-12-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,34,203,98,28,247.1,111.29735,0.5511811023622047,positive,2005,175.55022,0.6339915153623846
2005-12-01,Anavatan Partisi,security,Guvenlik,security_conflict,5,43,14,4,49.300000000000004,21.184585000000002,0.5263157894736842,positive,2005,175.55022,0.12067535432311052
2005-12-01,Bağımsız,security,Guvenlik,security_conflict,2,15,7,1,17.8,10.42823,0.6666666666666666,positive,2005,175.55022,0.05940311553013149
2005-12-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,19,40,41,6,56.45,32.640055000000004,0.7291666666666666,positive,2005,175.55022,0.1859300147843734
2005-12-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,4,5,0,5.75,4.791475,0.8333333333333334,positive,2005,8.616565,0.5560771606782982
2005-12-01,Anavatan Partisi,sovereignty,Egemenlik,security_conflict,2,3,3,0,4.050000000000001,2.47509,0.75,positive,2005,8.616565,0.28724787661904716
2005-12-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,2,2,2,0,2.7,1.35,0.6666666666666666,positive,2005,8.616565,0.15667496270265474
2005-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,82,304,87,58,354.75,354.75,0.19863013698630136,total,2005,945.75,0.37509912767644726
2005-12-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,26,70,25,12,82.95,82.95,0.34210526315789475,total,2005,945.75,0.08770816812053926
2005-12-01,Bağımsız,constitution,Anayasa,constitutional_conflict,12,40,5,7,44.2,44.2,-0.15384615384615385,total,2005,945.75,0.04673539518900344
2005-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,137,394,68,61,439.15,439.15,0.05384615384615385,total,2005,945.75,0.4643404705260375
2005-12-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,10,24,2,0,24.7,24.7,0.6666666666666666,total,2005,945.75,0.02611683848797251
2005-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,93,204,87,24,242.85,242.85,0.5625,total,2005,532.65,0.4559279076316531
2005-12-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,29,76,27,15,90.7,90.7,0.27906976744186046,total,2005,532.65,0.17028067211114242
2005-12-01,Bağımsız,democracy,Demokrasi,democratic_reform,14,23,8,6,27.9,27.9,0.13333333333333333,total,2005,532.65,0.052379611377076876
2005-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,91,138,47,23,162.5,162.5,0.3380281690140845,total,2005,532.65,0.30507838167652307
2005-12-01,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,4,8,1,1,8.7,8.7,0.0,total,2005,532.65,0.016333427203604617
2005-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,361,1760,1225,381,2322.1,2322.1,0.5252022401991289,total,2005,3944.35,0.5887155044557405
2005-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,71,365,148,114,456.7,456.7,0.12927756653992395,total,2005,3944.35,0.11578587092930394
2005-12-01,Bağımsız,economy,Ekonomi,macro_economy,17,72,23,19,86.7,86.7,0.09302325581395349,total,2005,3944.35,0.021980807991177256
2005-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,220,785,306,349,1014.25,1014.25,-0.06554878048780488,total,2005,3944.35,0.25713995968917563
2005-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,26,52,25,11,64.6,64.6,0.3783783783783784,total,2005,3944.35,0.01637785693460266
