speaker,party,total_mentions,community,community_label,eigen_score,embed1,embed2
Necdet Budak,Adalet ve Kalkınma Partisi,167,0,Neutral,-0.011084043774313839,0.8485226456126886,0.002437048020293982
Nejat Gencan,Cumhuriyet Halk Partisi,93,0,Neutral,-0.00033507558463594713,0.4723391264140564,-0.016494400391132855
Nevzat Doğan,Adalet ve Kalkınma Partisi,119,0,Neutral,0.006377368094797382,0.3289433828896266,0.266277014770087
Nezir Büyükcengiz,Cumhuriyet Halk Partisi,78,0,Neutral,-0.004788245383682018,-0.3592216770437808,-0.07267808907836619
Nihat Ergün,Adalet ve Kalkınma Partisi,237,0,Neutral,0.006375245814486979,0.016773055718855002,0.22326033291741115
Nihat Eri,Adalet ve Kalkınma Partisi,178,0,Neutral,0.008931053777311734,-0.19006528398900624,-0.3440352138855569
Niyazi Özcan,Adalet ve Kalkınma Partisi,66,0,Neutral,-0.0020135907465060584,0.7692568748501947,-0.15213786127052167
Nur Doğan Topaloğlu,Adalet ve Kalkınma Partisi,75,1,Pole +,0.07153292891789761,-0.1360183266977949,0.7247705471405042
Nurettin Canikli,Adalet ve Kalkınma Partisi,454,0,Neutral,-5.304047762893266e-05,0.48556988055287575,-0.08775533249161839
Nurettin Sözen,Cumhuriyet Halk Partisi,319,0,Neutral,0.008286266487737615,-0.16789662022630025,0.1416454678799529
Nuri Çilingir,Cumhuriyet Halk Partisi,148,0,Neutral,-0.0013413348215441515,0.12939115862359063,-0.2193544806005587
Nusret Bayraktar,Adalet ve Kalkınma Partisi,173,0,Neutral,-0.0010775733575055573,-0.2088136454388561,-0.2939932783226146
Onur Öymen,Cumhuriyet Halk Partisi,1480,0,Neutral,0.0030298578109621776,-0.2606408728863151,-0.4718986220424188
Orhan Eraslan,Cumhuriyet Halk Partisi,1952,1,Pole +,0.05682537267235204,-0.6399997341172501,0.42857786276743093
Orhan Erdem,Adalet ve Kalkınma Partisi,87,0,Neutral,0.006300807253000761,-0.8813860351787918,-0.15114287589270092
Orhan Sür,Cumhuriyet Halk Partisi,283,0,Neutral,-0.006343037253712348,-0.26273205573167463,-0.45161376957423
Orhan Yıldız,Adalet ve Kalkınma Partisi,120,1,Pole +,0.16922931194342367,-0.36714215028500774,0.4127211264716922
Osman Coşkunoğlu,Cumhuriyet Halk Partisi,453,0,Neutral,-0.004948502629763622,0.29837564357874774,-0.31925154222766416
Osman Kaptan,Cumhuriyet Halk Partisi,290,0,Neutral,0.0035303100878699353,-0.48803477891331476,0.22129775234852067
Osman Nuri Filiz,Adalet ve Kalkınma Partisi,184,0,Neutral,-0.004288625069455027,0.29129954009127623,0.33489518970570775
Osman Pepe,Adalet ve Kalkınma Partisi,303,0,Neutral,0.005016898347080345,-0.0366251705081524,-0.23799010077854507
Osman Seyfi,Adalet ve Kalkınma Partisi,155,0,Neutral,-0.008879697281596136,-0.24615604348056339,0.14750542690521667
Osman Özcan,Cumhuriyet Halk Partisi,126,0,Neutral,-0.00267404762073822,-0.08092886851579079,0.05262508743881395
Oya Araslı,Cumhuriyet Halk Partisi,2234,0,Neutral,0.0038872299440903166,-0.6764044985973445,0.2082609371451434
Oğuz Oyan,Cumhuriyet Halk Partisi,1504,0,Neutral,-0.007201576506772508,-0.26981701802227565,-0.48103183098190566
REYHAN BALANDI,Adalet ve Kalkınma Partisi,121,0,Neutral,0.0004970697641687845,-0.7130828950813198,-0.3081305806426014
Ramazan Can,Adalet ve Kalkınma Partisi,353,0,Neutral,-0.004333515057249844,-0.3318021347965411,-0.03210730777024214
Ramazan Kerim Özkan,Cumhuriyet Halk Partisi,362,0,Neutral,-0.004879866833575413,-0.364008581201998,-0.21565816985108643
Ramazan Toprak,Adalet ve Kalkınma Partisi,179,1,Pole +,0.060728996535055535,-0.34047431914019033,0.03979326611601199
Rasim Çakır,Cumhuriyet Halk Partisi,204,0,Neutral,0.0006707943432663572,-0.5312749130257014,-0.12394517751496413
Recep Akdağ,Adalet ve Kalkınma Partisi,231,-1,Pole -,-0.07870336274257701,-0.06158069275172742,-0.7005793442661006
Recep Garip,Adalet ve Kalkınma Partisi,248,0,Neutral,0.02169110223709303,0.34810662840105605,0.5311976440291688
Recep Koral,Adalet ve Kalkınma Partisi,66,0,Neutral,-0.03756357018271403,-0.057454537657930696,0.17073375479646485
Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,958,0,Neutral,0.007586642739892729,0.632545644574702,0.3711562301520406
Recep Özel,Adalet ve Kalkınma Partisi,422,1,Pole +,0.10513135495862735,-0.4382352698274176,0.7954757713117503
Remzi Çetin,Adalet ve Kalkınma Partisi,84,0,Neutral,-0.010196622909775304,0.5477998946908342,-0.006187313564315173
Resul Tosun,Adalet ve Kalkınma Partisi,176,0,Neutral,0.008260682299981345,-0.17461447177169737,0.2800304350436591
Sabri Varan,Adalet ve Kalkınma Partisi,149,0,Neutral,-0.003658334465529806,-0.4530059345741493,-0.03989611935059644
Sadullah Ergin,Adalet ve Kalkınma Partisi,379,0,Neutral,-0.010902454015986806,-0.5663571768071188,-0.4829904505685034
Sait Açba,Adalet ve Kalkınma Partisi,101,0,Neutral,-0.00021435204362186118,-0.4391390530765324,-0.0565297765608938
Salih Gün,Cumhuriyet Halk Partisi,120,0,Neutral,-0.020107969304472468,-0.12497626789235015,-0.4099451782802916
Salih Kapusuz,Adalet ve Kalkınma Partisi,643,0,Neutral,0.007729750087109157,-0.40564635287409095,0.41853764970567303
Sami Güçlü,Adalet ve Kalkınma Partisi,575,0,Neutral,-0.007808930529938802,0.7004212253679932,-0.27956933052473076
Sedat Kızılcıklı,Adalet ve Kalkınma Partisi,224,0,Neutral,-0.00034731643677007596,0.5212949691794002,-0.06490715745662928
Sedat Pekel,Cumhuriyet Halk Partisi,399,0,Neutral,-0.002094907745484073,-0.5992666592506513,-0.32390038113337355
Sedat Uzunbay,Cumhuriyet Halk Partisi,100,0,Neutral,-0.005892010840824981,-0.3290197142597618,-0.2104266748273458
Selami Uzun,Adalet ve Kalkınma Partisi,181,0,Neutral,-0.01294794122751306,0.3453662781357,0.12909980049234257
Selami Yiğit,Bağımsız,627,0,Neutral,0.0009411249884335483,-0.0026993090866204565,0.03121287210230114
Semiha Öyüş,Adalet ve Kalkınma Partisi,161,1,Pole +,0.22965686167254862,-0.2775348123245568,0.64542599009543
Sinan Özkan,Adalet ve Kalkınma Partisi,186,0,Neutral,-0.006290083936630608,0.527804590033683,0.39487595664078756
Soner Aksoy,Adalet ve Kalkınma Partisi,128,0,Neutral,0.0007590334371634796,-0.10602918097506031,0.17320467972338363
Suat Kılıç,Adalet ve Kalkınma Partisi,219,0,Neutral,0.019303112626248318,-0.2235091309623709,0.5332587765844686
Süleyman Gündüz,Adalet ve Kalkınma Partisi,101,0,Neutral,-0.032989460531500155,0.06801195737621475,-0.277293210326842
Süleyman Sarıbaş,Adalet ve Kalkınma Partisi,2062,0,Neutral,0.007344095532416471,-0.6783405051374916,0.23639742636213318
Tacidar Seyhan,Cumhuriyet Halk Partisi,611,0,Neutral,-0.006131181894493648,0.20018588186204375,-0.5524419584852751
Talip Kaban,Adalet ve Kalkınma Partisi,79,0,Neutral,-0.011199573980068501,0.14662234291967396,0.35476458718407194
Taner Yıldız,Adalet ve Kalkınma Partisi,160,-1,Pole -,-0.08879520706133873,0.7235030448403028,-0.35185675154506074
Tevfik Ziyaeddin Akbulut,Adalet ve Kalkınma Partisi,262,0,Neutral,0.001310370348687531,0.12581529988212797,0.42288515559151757
Tuncay Ercenk,Cumhuriyet Halk Partisi,692,1,Pole +,0.08183707109737905,-0.3172590702119149,0.7403415934854016
Turan Tüysüz,Anavatan Partisi,183,0,Neutral,0.0017579131149900195,0.10308771946232503,0.03577776842051277
Türkan Miçooğulları,Cumhuriyet Halk Partisi,122,0,Neutral,0.009355301196684223,0.31325023556577986,0.19398701346219985
Ufuk Özkan,Cumhuriyet Halk Partisi,290,0,Neutral,-0.0002585947343618303,-0.03021782833832591,-0.25659886169881596
Uğur Aksöz,Cumhuriyet Halk Partisi,540,0,Neutral,-0.025039683136627966,-0.44561424805201016,-0.4302058770643379
Vahdet Sinan Yerlikaya,Cumhuriyet Halk Partisi,86,0,Neutral,-0.006520357817220971,-0.5194762346577454,-0.30029031204778334
Vahit Erdem,Adalet ve Kalkınma Partisi,181,0,Neutral,0.004466468913009802,0.09272620508418329,-0.2855952208725062
Vahit Çekmez,Cumhuriyet Halk Partisi,158,0,Neutral,-0.0008446883314243508,-0.052396427679329526,-0.02025081580936914
Vecdi Gönül,Adalet ve Kalkınma Partisi,168,0,Neutral,-0.007334219059764232,0.8507968256405836,0.11523951828843303
Vezir Akdemir,Cumhuriyet Halk Partisi,111,0,Neutral,0.004005558574448116,-0.271114218540242,-0.039286921411825756
Yakup Kepenek,Cumhuriyet Halk Partisi,1222,0,Neutral,4.925467766627502e-05,0.4916220819544962,0.11569453038672776
Yaşar Nuri Öztürk,Cumhuriyet Halk Partisi,69,0,Neutral,0.00012495388775584051,-0.1399736570743284,-0.14876688374529906
Yaşar Tüzün,Cumhuriyet Halk Partisi,390,0,Neutral,-0.0006010162901544199,-0.4671995329399812,0.04883751901186752
Yaşar Yakış,Adalet ve Kalkınma Partisi,258,0,Neutral,-0.011217113617108091,0.3529825044591393,0.0734594440343712
Yusuf Selahattin Beyribey,Adalet ve Kalkınma Partisi,193,0,Neutral,-0.0021500848801243584,-0.3412353228219017,-0.33612407713911213
Yüksel Çavuşoğlu,Adalet ve Kalkınma Partisi,67,0,Neutral,0.0011433527894829732,0.4950959375473812,-0.008677858180734167
Yüksel Çorbacıoğlu,Cumhuriyet Halk Partisi,723,1,Pole +,0.14833760378286978,-0.12948484831865562,0.7719482199691519
Yılmaz Ateş,Cumhuriyet Halk Partisi,106,-1,Pole -,-0.1265909536485446,0.24492321068659945,-0.3107062353740475
Yılmaz Kaya,Cumhuriyet Halk Partisi,260,1,Pole +,0.11500025307705464,-0.2368983156040972,0.7705910352578466
Zafer Hıdıroğlu,Adalet ve Kalkınma Partisi,73,0,Neutral,0.0003605168849372713,0.287700320084467,0.020461940815372427
Zekeriya Akçam,Adalet ve Kalkınma Partisi,167,0,Neutral,-0.00917894959342078,0.2855889903472638,-0.21493978757559504
Zekeriya Akıncı,Cumhuriyet Halk Partisi,171,0,Neutral,0.0054874824656453896,-0.5091484544901183,0.3463678973403257
Zeki Ergezen,Adalet ve Kalkınma Partisi,69,0,Neutral,-0.00048173886228865395,0.026271757586896,0.041121297128217105
Zeyid Aslan,Adalet ve Kalkınma Partisi,330,-1,Pole -,-0.15046511155613507,-0.19613062054869415,-0.38152793421390147
Zeynep Karahan Uslu,Adalet ve Kalkınma Partisi,161,0,Neutral,0.01259519368620866,0.10959652200802948,0.4068313635396641
Züheyir Amber,Anavatan Partisi,351,-1,Pole -,-0.06870749102564484,0.3885614776209834,-0.07532267838317075
Ömer Abuşoğlu,Adalet ve Kalkınma Partisi,686,0,Neutral,-0.00040949794562443486,-0.47686085253336724,-0.2540305867661509
Ömer Çelik,Adalet ve Kalkınma Partisi,122,0,Neutral,0.004502585357854682,0.1755024895514989,0.34963776189148343
Ömer Özyılmaz,Adalet ve Kalkınma Partisi,246,0,Neutral,0.04763237888426668,-0.43142576038715846,0.6082674334567203
Önder Sav,Cumhuriyet Halk Partisi,278,0,Neutral,-0.04691321182248985,-0.24144146940365085,0.023118981102215833
Öner Ergenç,Adalet ve Kalkınma Partisi,71,-1,Pole -,-0.21527480061469642,0.14466805760004517,-0.636193099936525
Öner Gülyeşil,Adalet ve Kalkınma Partisi,130,0,Neutral,0.004416798072920527,0.7537989395015782,-0.08473589195549806
Özkan Öksüz,Adalet ve Kalkınma Partisi,67,0,Neutral,-0.009690988016280632,0.8709903383662869,0.013364946254736618
Özlem Çerçioğlu,Cumhuriyet Halk Partisi,129,0,Neutral,0.0035999519544918394,0.025775300807503995,-0.1941278666944602
Ülkü Güney,Adalet ve Kalkınma Partisi,79,0,Neutral,0.006865252472666439,-0.451054692486711,-0.0597270250750053
Ümmet Kandoğan,Doğru Yol Partisi,2595,0,Neutral,-0.0005722002889354956,-0.5368467548253493,-0.15532350646306442
Ünal Kacır,Adalet ve Kalkınma Partisi,295,0,Neutral,-1.848326834498662e-05,-0.4362847434613473,-0.42775033326695305
İbrahim Köşdere,Adalet ve Kalkınma Partisi,100,0,Neutral,-0.013302787765031271,-0.31452815730903816,-0.384671991395288
İbrahim Reyhan Özal,Adalet ve Kalkınma Partisi,104,0,Neutral,-0.009444439482431002,0.5499994141767438,0.1168516738332555
İbrahim Çakmak,Adalet ve Kalkınma Partisi,67,0,Neutral,0.0023714847864596436,0.5389666233511706,-0.24459377579513816
İbrahim Özdoğan,Anavatan Partisi,1691,0,Neutral,-0.009904283651797454,0.22595845245029267,-0.19099975525098187
İdris Naim Şahin,Adalet ve Kalkınma Partisi,174,1,Pole +,0.05403115271534193,-0.4934755404150424,0.3109274358599465
İlyas Sezai Önder,Cumhuriyet Halk Partisi,342,1,Pole +,0.07888101143706419,-0.41831976893555306,0.25964550326709657
İnal Batu,Doğru Yol Partisi,81,0,Neutral,-0.010098469342504529,0.3492158955866371,-0.07102923134007194
İnci Özdemir,Adalet ve Kalkınma Partisi,73,0,Neutral,-0.0017663691790015114,0.26737316471936085,-0.5841576334570023
İrfan Gündüz,Adalet ve Kalkınma Partisi,209,0,Neutral,-0.01505838555853971,0.008613628282742501,-0.4821003300957668
İsmail Bilen,Adalet ve Kalkınma Partisi,194,0,Neutral,-0.01065142700451906,-0.08342269018205227,0.2451212445744304
İsmail Değerli,Cumhuriyet Halk Partisi,84,0,Neutral,0.004372534145096196,-0.08204868931183498,0.2749859865383033
İsmail Ericekli,Adalet ve Kalkınma Partisi,102,0,Neutral,0.001252352976493222,0.7522924888444013,-0.047498460868644565
İsmail Özay,Cumhuriyet Halk Partisi,165,0,Neutral,-0.014919164465738969,-0.5550335309368433,-0.46832055983801135
İsmail Özgün,Adalet ve Kalkınma Partisi,63,0,Neutral,0.0007572019841861013,0.6521448055259291,-0.12612251103614466
İsmet Atalay,Cumhuriyet Halk Partisi,157,1,Pole +,0.10723628598876914,-0.38786692036523246,0.560049375542855
İzzet Çetin,Cumhuriyet Halk Partisi,1432,0,Neutral,-0.00501420442290439,-0.4113443616171708,-0.1671405362910163
Şerif Birinç,Adalet ve Kalkınma Partisi,126,0,Neutral,0.0006653364252053019,0.15258852256083005,0.049036562735166114
Şükrü Elekdağ,Cumhuriyet Halk Partisi,1253,0,Neutral,-0.002610718868766708,0.049288817333356404,-0.5572226473602705
Şükrü Önder,Adalet ve Kalkınma Partisi,72,0,Neutral,-0.017450485727103154,0.1397875357069042,-0.02111425220645611
