speech_id,transcript_id,date,year,month,speaker,party,party_bloc,word_count,concept_hit_count,beme_positive_hits,beme_negative_hits,beme_score,beme_label
term_22_speech_012616,13025,2004-12-01,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,113,1,0,0,0.0,mixed
term_22_speech_012617,13025,2004-12-01,2004,12,Sabri Varan,Adalet ve Kalkınma Partisi,government,1249,3,0,2,-0.6667,negative
term_22_speech_012618,13025,2004-12-01,2004,12,İzzet Çetin,Cumhuriyet Halk Partisi,opposition,1112,4,2,4,-0.2857,negative
term_22_speech_012621,13025,2004-12-01,2004,12,İzzet Çetin,Cumhuriyet Halk Partisi,opposition,333,1,2,0,0.6667,positive
term_22_speech_012626,13025,2004-12-01,2004,12,İzzet Çetin,Cumhuriyet Halk Partisi,opposition,323,1,1,0,0.5,positive
term_22_speech_012628,13025,2004-12-01,2004,12,Beşir Atalay,Adalet ve Kalkınma Partisi,government,1818,3,8,3,0.4167,positive
term_22_speech_012630,13025,2004-12-01,2004,12,Beşir Atalay,Adalet ve Kalkınma Partisi,government,155,1,1,0,0.5,positive
term_22_speech_012631,13025,2004-12-01,2004,12,Cevdet Erdöl,Adalet ve Kalkınma Partisi,government,797,1,0,2,-0.6667,negative
term_22_speech_012632,13025,2004-12-01,2004,12,Ümmet Kandoğan,Doğru Yol Partisi,opposition,548,1,0,0,0.0,mixed
term_22_speech_012633,13025,2004-12-01,2004,12,Ümmet Kandoğan,Doğru Yol Partisi,opposition,392,1,0,2,-0.6667,negative
term_22_speech_012637,13025,2004-12-01,2004,12,Alim Tunç,Adalet ve Kalkınma Partisi,government,387,1,1,0,0.5,positive
term_22_speech_012642,13025,2004-12-01,2004,12,Alim Tunç,Adalet ve Kalkınma Partisi,government,351,1,1,1,0.0,mixed
term_22_speech_012644,13025,2004-12-01,2004,12,Enver Öktem,Cumhuriyet Halk Partisi,opposition,748,5,5,2,0.375,positive
term_22_speech_012647,13025,2004-12-01,2004,12,Enver Öktem,Cumhuriyet Halk Partisi,opposition,250,3,2,0,0.6667,positive
term_22_speech_012648,13025,2004-12-01,2004,12,Enver Öktem,Cumhuriyet Halk Partisi,opposition,355,2,1,1,0.0,mixed
term_22_speech_012663,13025,2004-12-01,2004,12,Enver Öktem,Cumhuriyet Halk Partisi,opposition,136,1,0,0,0.0,mixed
term_22_speech_012664,13025,2004-12-01,2004,12,Enver Öktem,Cumhuriyet Halk Partisi,opposition,89,1,0,0,0.0,mixed
term_22_speech_012666,13025,2004-12-01,2004,12,Beşir Atalay,Adalet ve Kalkınma Partisi,government,633,1,0,0,0.0,mixed
term_22_speech_012678,13025,2004-12-01,2004,12,Beşir Atalay,Adalet ve Kalkınma Partisi,government,262,1,0,0,0.0,mixed
term_22_speech_012679,13025,2004-12-01,2004,12,Mehmet Mesut Özakcan,Cumhuriyet Halk Partisi,opposition,734,4,1,6,-0.625,negative
term_22_speech_012680,13025,2004-12-01,2004,12,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,1351,2,1,5,-0.5714,negative
term_22_speech_012683,13025,2004-12-01,2004,12,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,225,3,1,1,0.0,mixed
term_22_speech_012685,13025,2004-12-01,2004,12,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,65,1,0,0,0.0,mixed
term_22_speech_012686,13025,2004-12-01,2004,12,Nevzat Doğan,Adalet ve Kalkınma Partisi,government,837,3,7,4,0.25,positive
term_22_speech_012692,13025,2004-12-01,2004,12,Haluk Koç,Cumhuriyet Halk Partisi,opposition,312,2,0,0,0.0,mixed
term_22_speech_012693,13025,2004-12-01,2004,12,Haluk Koç,Cumhuriyet Halk Partisi,opposition,212,2,0,0,0.0,mixed
term_22_speech_012698,13025,2004-12-01,2004,12,Haluk Koç,Cumhuriyet Halk Partisi,opposition,264,2,0,0,0.0,mixed
term_22_speech_012702,13025,2004-12-01,2004,12,Haluk Koç,Cumhuriyet Halk Partisi,opposition,304,1,0,2,-0.6667,negative
term_22_speech_012706,13025,2004-12-01,2004,12,İzzet Çetin,Cumhuriyet Halk Partisi,opposition,334,2,0,0,0.0,mixed
term_22_speech_012708,13025,2004-12-01,2004,12,Beşir Atalay,Adalet ve Kalkınma Partisi,government,574,2,0,0,0.0,mixed
term_22_speech_012709,13025,2004-12-01,2004,12,Agah Kafkas,Adalet ve Kalkınma Partisi,government,296,3,5,2,0.375,positive
term_22_speech_012711,13025,2004-12-01,2004,12,Agah Kafkas,Adalet ve Kalkınma Partisi,government,252,2,5,1,0.5714,positive
term_22_speech_012712,13025,2004-12-01,2004,12,Agah Kafkas,Adalet ve Kalkınma Partisi,government,103,1,0,2,-0.6667,negative
term_22_speech_012725,13025,2004-12-01,2004,12,Mehmet Yıldırım,Cumhuriyet Halk Partisi,opposition,381,1,0,3,-0.75,negative
term_22_speech_012731,13025,2004-12-01,2004,12,Mehmet Yıldırım,Cumhuriyet Halk Partisi,opposition,61,1,0,0,0.0,mixed
term_22_speech_012733,13025,2004-12-01,2004,12,Beşir Atalay,Adalet ve Kalkınma Partisi,government,265,1,1,0,0.5,positive
term_22_speech_012736,13045,2004-12-02,2004,12,Hasan Güyüldar,Cumhuriyet Halk Partisi,opposition,326,5,5,1,0.5714,positive
term_22_speech_012739,13045,2004-12-02,2004,12,Sedat Pekel,Cumhuriyet Halk Partisi,opposition,193,1,1,1,0.0,mixed
term_22_speech_012742,13045,2004-12-02,2004,12,Ali Babacan,Adalet ve Kalkınma Partisi,government,780,2,3,4,-0.125,mixed
term_22_speech_012744,13045,2004-12-02,2004,12,Murat Başesgioğlu,Adalet ve Kalkınma Partisi,government,412,1,0,0,0.0,mixed
term_22_speech_012747,13045,2004-12-02,2004,12,Osman Akman,Adalet ve Kalkınma Partisi,government,1345,2,0,0,0.0,mixed
term_22_speech_012748,13045,2004-12-02,2004,12,İzzet Çetin,Cumhuriyet Halk Partisi,opposition,1675,5,0,4,-0.8,negative
term_22_speech_012749,13045,2004-12-02,2004,12,Agah Kafkas,Adalet ve Kalkınma Partisi,government,591,2,2,1,0.25,positive
term_22_speech_012766,13045,2004-12-02,2004,12,Hakkı Ülkü,Cumhuriyet Halk Partisi,opposition,453,2,1,2,-0.25,negative
term_22_speech_012767,13045,2004-12-02,2004,12,Şükrü Önder,Adalet ve Kalkınma Partisi,government,244,1,0,2,-0.6667,negative
term_22_speech_012768,13045,2004-12-02,2004,12,Muharrem Tozçöken,Adalet ve Kalkınma Partisi,government,284,2,0,0,0.0,mixed
term_22_speech_012769,13045,2004-12-02,2004,12,Ufuk Özkan,Cumhuriyet Halk Partisi,opposition,334,1,0,0,0.0,mixed
term_22_speech_012771,13045,2004-12-02,2004,12,Soner Aksoy,Adalet ve Kalkınma Partisi,government,915,1,0,0,0.0,mixed
term_22_speech_012776,13045,2004-12-02,2004,12,Cengiz Kaptanoğlu,Adalet ve Kalkınma Partisi,government,120,1,0,0,0.0,mixed
term_22_speech_012779,13045,2004-12-02,2004,12,Selami Yiğit,Bağımsız,opposition,185,2,2,0,0.6667,positive
term_22_speech_012793,13065,2004-12-03,2004,12,Hasan Fehmi Güneş,Cumhuriyet Halk Partisi,opposition,1058,4,24,6,0.5806,positive
term_22_speech_012794,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,1694,7,12,4,0.4706,positive
term_22_speech_012795,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,179,3,7,0,0.875,positive
term_22_speech_012796,13065,2004-12-03,2004,12,Ümmet Kandoğan,Doğru Yol Partisi,opposition,982,2,4,0,0.8,positive
term_22_speech_012799,13065,2004-12-03,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,1904,4,7,1,0.6667,positive
term_22_speech_012801,13065,2004-12-03,2004,12,Muzaffer Külcü,Adalet ve Kalkınma Partisi,government,875,3,4,0,0.8,positive
term_22_speech_012802,13065,2004-12-03,2004,12,Muzaffer Külcü,Adalet ve Kalkınma Partisi,government,425,2,3,0,0.75,positive
term_22_speech_012803,13065,2004-12-03,2004,12,Muzaffer Külcü,Adalet ve Kalkınma Partisi,government,71,1,0,0,0.0,mixed
term_22_speech_012804,13065,2004-12-03,2004,12,Feridun Ayvazoğlu,Cumhuriyet Halk Partisi,opposition,774,4,8,8,0.0,mixed
term_22_speech_012805,13065,2004-12-03,2004,12,Feridun Ayvazoğlu,Cumhuriyet Halk Partisi,opposition,474,3,6,2,0.4444,positive
term_22_speech_012807,13065,2004-12-03,2004,12,Orhan Eraslan,Cumhuriyet Halk Partisi,opposition,371,2,0,1,-0.5,negative
term_22_speech_012808,13065,2004-12-03,2004,12,Orhan Eraslan,Cumhuriyet Halk Partisi,opposition,106,1,0,0,0.0,mixed
term_22_speech_012809,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,346,2,2,0,0.6667,positive
term_22_speech_012810,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,172,1,1,2,-0.25,negative
term_22_speech_012811,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,48,1,0,0,0.0,mixed
term_22_speech_012813,13065,2004-12-03,2004,12,Orhan Eraslan,Cumhuriyet Halk Partisi,opposition,558,3,22,0,0.9565,positive
term_22_speech_012814,13065,2004-12-03,2004,12,Orhan Eraslan,Cumhuriyet Halk Partisi,opposition,198,3,2,0,0.6667,positive
term_22_speech_012815,13065,2004-12-03,2004,12,Feridun Fikret Baloğlu,Cumhuriyet Halk Partisi,opposition,167,1,0,0,0.0,mixed
term_22_speech_012816,13065,2004-12-03,2004,12,Feridun Fikret Baloğlu,Cumhuriyet Halk Partisi,opposition,446,2,9,4,0.3571,positive
term_22_speech_012822,13065,2004-12-03,2004,12,Hasan Kara,Adalet ve Kalkınma Partisi,government,995,5,6,3,0.3,positive
term_22_speech_012823,13065,2004-12-03,2004,12,Mehmet Nuri Saygun,Cumhuriyet Halk Partisi,opposition,202,1,0,0,0.0,mixed
term_22_speech_012825,13065,2004-12-03,2004,12,Cânân Aritman,Cumhuriyet Halk Partisi,opposition,1081,3,2,2,0.0,mixed
term_22_speech_012826,13065,2004-12-03,2004,12,Cânân Aritman,Cumhuriyet Halk Partisi,opposition,320,1,0,0,0.0,mixed
term_22_speech_012832,13065,2004-12-03,2004,12,Cânân Aritman,Cumhuriyet Halk Partisi,opposition,202,1,0,0,0.0,mixed
term_22_speech_012833,13065,2004-12-03,2004,12,Cânân Aritman,Cumhuriyet Halk Partisi,opposition,345,3,1,0,0.5,positive
term_22_speech_012835,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,787,2,9,5,0.2667,positive
term_22_speech_012838,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,49,1,0,0,0.0,mixed
term_22_speech_012840,13065,2004-12-03,2004,12,Cânân Aritman,Cumhuriyet Halk Partisi,opposition,7,1,0,0,0.0,mixed
term_22_speech_012842,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,45,1,0,0,0.0,mixed
term_22_speech_012843,13065,2004-12-03,2004,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,government,238,1,1,0,0.5,positive
term_22_speech_012853,13065,2004-12-03,2004,12,Mehmet Daniş,Adalet ve Kalkınma Partisi,government,232,1,0,0,0.0,mixed
term_22_speech_012854,13065,2004-12-03,2004,12,İsmail Değerli,Cumhuriyet Halk Partisi,opposition,15,1,0,0,0.0,mixed
term_22_speech_012858,13065,2004-12-03,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,28,1,0,0,0.0,mixed
term_22_speech_012861,13065,2004-12-03,2004,12,Cânân Aritman,Cumhuriyet Halk Partisi,opposition,6,1,0,0,0.0,mixed
term_22_speech_012862,13065,2004-12-03,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,428,2,2,0,0.6667,positive
term_22_speech_012865,13065,2004-12-03,2004,12,Mehmet Nuri Saygun,Cumhuriyet Halk Partisi,opposition,160,1,0,0,0.0,mixed
term_22_speech_012876,13065,2004-12-03,2004,12,Semiha Öyüş,Adalet ve Kalkınma Partisi,government,946,1,0,3,-0.75,negative
term_22_speech_012877,13065,2004-12-03,2004,12,Semiha Öyüş,Adalet ve Kalkınma Partisi,government,611,3,12,0,0.9231,positive
term_22_speech_012881,13065,2004-12-03,2004,12,Ersönmez Yarbay,Adalet ve Kalkınma Partisi,government,306,3,0,0,0.0,mixed
term_22_speech_012882,13065,2004-12-03,2004,12,Orhan Eraslan,Cumhuriyet Halk Partisi,opposition,933,3,2,4,-0.2857,negative
term_22_speech_012883,13065,2004-12-03,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,337,2,0,2,-0.6667,negative
term_22_speech_012884,13065,2004-12-03,2004,12,Tuncay Ercenk,Cumhuriyet Halk Partisi,opposition,9,1,0,0,0.0,mixed
term_22_speech_012887,13065,2004-12-03,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,268,1,0,0,0.0,mixed
term_22_speech_012889,13065,2004-12-03,2004,12,Algan Hacaloğlu,Cumhuriyet Halk Partisi,opposition,506,3,1,2,-0.25,negative
term_22_speech_012890,13065,2004-12-03,2004,12,Algan Hacaloğlu,Cumhuriyet Halk Partisi,opposition,139,1,0,1,-0.5,negative
term_22_speech_012892,13065,2004-12-03,2004,12,Algan Hacaloğlu,Cumhuriyet Halk Partisi,opposition,94,1,0,0,0.0,mixed
term_22_speech_012893,13085,2004-12-04,2004,12,Ramazan Kerim Özkan,Cumhuriyet Halk Partisi,opposition,441,1,0,0,0.0,mixed
term_22_speech_012899,13085,2004-12-04,2004,12,Hüseyin Özcan,Anavatan Partisi,opposition,487,1,1,4,-0.5,negative
term_22_speech_012900,13085,2004-12-04,2004,12,Hüseyin Özcan,Anavatan Partisi,opposition,415,1,0,0,0.0,mixed
term_22_speech_012902,13085,2004-12-04,2004,12,Ali Er,Adalet ve Kalkınma Partisi,government,416,1,0,0,0.0,mixed
term_22_speech_012905,13085,2004-12-04,2004,12,Ali Er,Adalet ve Kalkınma Partisi,government,26,2,0,0,0.0,mixed
term_22_speech_012910,13085,2004-12-04,2004,12,Feridun Fikret Baloğlu,Cumhuriyet Halk Partisi,opposition,1186,4,3,1,0.4,positive
term_22_speech_012911,13085,2004-12-04,2004,12,Feridun Fikret Baloğlu,Cumhuriyet Halk Partisi,opposition,374,2,1,2,-0.25,negative
term_22_speech_012912,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,852,4,15,2,0.7222,positive
term_22_speech_012915,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,1060,2,0,4,-0.8,negative
term_22_speech_012916,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,936,2,2,5,-0.375,negative
term_22_speech_012917,13085,2004-12-04,2004,12,Mehmet Nuri Saygun,Cumhuriyet Halk Partisi,opposition,1429,5,5,6,-0.0833,mixed
term_22_speech_012918,13085,2004-12-04,2004,12,Mehmet Nuri Saygun,Cumhuriyet Halk Partisi,opposition,199,3,4,2,0.2857,positive
term_22_speech_012920,13085,2004-12-04,2004,12,Ersönmez Yarbay,Adalet ve Kalkınma Partisi,government,571,1,8,0,0.8889,positive
term_22_speech_012921,13085,2004-12-04,2004,12,Ersönmez Yarbay,Adalet ve Kalkınma Partisi,government,96,1,0,0,0.0,mixed
term_22_speech_012923,13085,2004-12-04,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,513,2,3,3,0.0,mixed
term_22_speech_012924,13085,2004-12-04,2004,12,Mehmet Küçükaşık,Cumhuriyet Halk Partisi,opposition,1204,4,24,11,0.3611,positive
term_22_speech_012925,13085,2004-12-04,2004,12,Mehmet Küçükaşık,Cumhuriyet Halk Partisi,opposition,278,2,0,1,-0.5,negative
term_22_speech_012926,13085,2004-12-04,2004,12,Recep Özel,Adalet ve Kalkınma Partisi,government,701,1,0,1,-0.5,negative
term_22_speech_012927,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,943,4,6,8,-0.1333,mixed
term_22_speech_012928,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,142,1,1,4,-0.5,negative
term_22_speech_012929,13085,2004-12-04,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,178,2,0,1,-0.5,negative
term_22_speech_012931,13085,2004-12-04,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,118,1,0,0,0.0,mixed
term_22_speech_012933,13085,2004-12-04,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,122,1,1,2,-0.25,negative
term_22_speech_012934,13085,2004-12-04,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,229,1,10,0,0.9091,positive
term_22_speech_012936,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,862,3,8,17,-0.3462,negative
term_22_speech_012937,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,63,2,0,2,-0.6667,negative
term_22_speech_012938,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,754,2,5,2,0.375,positive
term_22_speech_012939,13085,2004-12-04,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,560,2,10,4,0.4,positive
term_22_speech_012940,13085,2004-12-04,2004,12,Mevlüt Akgün,Adalet ve Kalkınma Partisi,government,785,2,8,0,0.8889,positive
term_22_speech_012941,13085,2004-12-04,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,840,4,17,1,0.8421,positive
term_22_speech_012942,13085,2004-12-04,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,364,2,10,1,0.75,positive
term_22_speech_012944,13085,2004-12-04,2004,12,Hakkı Köylü,Adalet ve Kalkınma Partisi,government,169,1,0,0,0.0,mixed
term_22_speech_012946,13085,2004-12-04,2004,12,Hakkı Köylü,Adalet ve Kalkınma Partisi,government,71,2,4,0,0.8,positive
term_22_speech_012947,13085,2004-12-04,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,833,3,2,2,0.0,mixed
term_22_speech_012951,13085,2004-12-04,2004,12,Kemal Anadol,Cumhuriyet Halk Partisi,opposition,435,4,10,0,0.9091,positive
term_22_speech_012953,13085,2004-12-04,2004,12,Kemal Anadol,Cumhuriyet Halk Partisi,opposition,89,1,0,0,0.0,mixed
term_22_speech_012954,13085,2004-12-04,2004,12,Kemal Anadol,Cumhuriyet Halk Partisi,opposition,281,2,0,0,0.0,mixed
term_22_speech_012955,13085,2004-12-04,2004,12,Yüksel Çorbacıoğlu,Cumhuriyet Halk Partisi,opposition,448,4,4,7,-0.25,negative
term_22_speech_012956,13085,2004-12-04,2004,12,Yüksel Çorbacıoğlu,Cumhuriyet Halk Partisi,opposition,218,2,7,2,0.5,positive
term_22_speech_012965,13085,2004-12-04,2004,12,Mustafa Nuri Akbulut,Adalet ve Kalkınma Partisi,government,938,4,7,4,0.25,positive
term_22_speech_012966,13085,2004-12-04,2004,12,Mustafa Nuri Akbulut,Adalet ve Kalkınma Partisi,government,38,1,1,0,0.5,positive
term_22_speech_012967,13085,2004-12-04,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,820,6,5,2,0.375,positive
term_22_speech_012968,13085,2004-12-04,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,135,4,0,5,-0.8333,negative
term_22_speech_012969,13085,2004-12-04,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,584,4,2,2,0.0,mixed
term_22_speech_012971,13085,2004-12-04,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,67,1,0,0,0.0,mixed
term_22_speech_012972,13085,2004-12-04,2004,12,Yüksel Çorbacıoğlu,Cumhuriyet Halk Partisi,opposition,1261,3,7,15,-0.3478,negative
term_22_speech_012973,13085,2004-12-04,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,96,1,0,0,0.0,mixed
term_22_speech_012974,13085,2004-12-04,2004,12,Cemil Çiçek,Adalet ve Kalkınma Partisi,government,47,1,0,0,0.0,mixed
term_22_speech_012975,13105,2004-12-07,2004,12,Remziye Öztoprak,Adalet ve Kalkınma Partisi,government,335,1,1,0,0.5,positive
term_22_speech_012977,13105,2004-12-07,2004,12,Cânân Aritman,Cumhuriyet Halk Partisi,opposition,531,3,0,3,-0.75,negative
term_22_speech_012978,13105,2004-12-07,2004,12,Cânân Aritman,Cumhuriyet Halk Partisi,opposition,210,4,8,0,0.8889,positive
term_22_speech_012983,13105,2004-12-07,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,402,1,1,0,0.5,positive
term_22_speech_012984,13105,2004-12-07,2004,12,Muharrem Kılıç,Cumhuriyet Halk Partisi,opposition,185,2,3,2,0.1667,mixed
term_22_speech_012985,13105,2004-12-07,2004,12,Ramazan Kerim Özkan,Cumhuriyet Halk Partisi,opposition,89,1,0,0,0.0,mixed
term_22_speech_012986,13105,2004-12-07,2004,12,Ramazan Kerim Özkan,Cumhuriyet Halk Partisi,opposition,294,1,0,0,0.0,mixed
term_22_speech_012987,13105,2004-12-07,2004,12,Ferit Mevlüt Aslanoğlu,Cumhuriyet Halk Partisi,opposition,513,1,2,2,0.0,mixed
term_22_speech_012988,13105,2004-12-07,2004,12,Hilmi Güler,Adalet ve Kalkınma Partisi,government,1736,1,0,0,0.0,mixed
term_22_speech_012990,13105,2004-12-07,2004,12,Abdülkadir Aksu,Adalet ve Kalkınma Partisi,government,254,1,1,3,-0.4,negative
term_22_speech_012991,13105,2004-12-07,2004,12,Osman Özcan,Cumhuriyet Halk Partisi,opposition,190,1,0,0,0.0,mixed
term_22_speech_012992,13105,2004-12-07,2004,12,Recep Yıldırım,Adalet ve Kalkınma Partisi,government,734,4,3,1,0.4,positive
term_22_speech_012993,13105,2004-12-07,2004,12,Yakup Kepenek,Cumhuriyet Halk Partisi,opposition,1138,5,2,4,-0.2857,negative
term_22_speech_012994,13105,2004-12-07,2004,12,Halil Ürün,Adalet ve Kalkınma Partisi,government,280,2,1,1,0.0,mixed
term_22_speech_012995,13105,2004-12-07,2004,12,Halil Ürün,Adalet ve Kalkınma Partisi,government,1010,2,4,0,0.8,positive
term_22_speech_012997,13105,2004-12-07,2004,12,Bülent Baratalı,Cumhuriyet Halk Partisi,opposition,408,2,2,5,-0.375,negative
term_22_speech_012998,13105,2004-12-07,2004,12,Bülent Baratalı,Cumhuriyet Halk Partisi,opposition,300,2,0,0,0.0,mixed
term_22_speech_012999,13105,2004-12-07,2004,12,Bülent Baratalı,Cumhuriyet Halk Partisi,opposition,136,1,0,0,0.0,mixed
term_22_speech_013001,13105,2004-12-07,2004,12,Ümmet Kandoğan,Doğru Yol Partisi,opposition,433,2,0,0,0.0,mixed
term_22_speech_013002,13105,2004-12-07,2004,12,Ümmet Kandoğan,Doğru Yol Partisi,opposition,351,2,0,0,0.0,mixed
term_22_speech_013003,13105,2004-12-07,2004,12,Bülent Baratalı,Cumhuriyet Halk Partisi,opposition,277,1,0,3,-0.75,negative
term_22_speech_013010,13105,2004-12-07,2004,12,Ahmet Ersin,Cumhuriyet Halk Partisi,opposition,85,1,0,0,0.0,mixed
term_22_speech_013011,13105,2004-12-07,2004,12,Ahmet Ersin,Cumhuriyet Halk Partisi,opposition,429,1,0,0,0.0,mixed
term_22_speech_013012,13105,2004-12-07,2004,12,Halil Ürün,Adalet ve Kalkınma Partisi,government,442,1,0,0,0.0,mixed
term_22_speech_013026,13125,2004-12-08,2004,12,Mehmet Kılıç,Adalet ve Kalkınma Partisi,government,462,1,0,0,0.0,mixed
term_22_speech_013028,13125,2004-12-08,2004,12,Rasim Çakır,Cumhuriyet Halk Partisi,opposition,450,1,0,1,-0.5,negative
term_22_speech_013030,13125,2004-12-08,2004,12,Rasim Çakır,Cumhuriyet Halk Partisi,opposition,221,1,0,0,0.0,mixed
term_22_speech_013031,13125,2004-12-08,2004,12,Ali Coşkun,Adalet ve Kalkınma Partisi,government,867,5,16,3,0.65,positive
term_22_speech_013032,13125,2004-12-08,2004,12,Resul Tosun,Adalet ve Kalkınma Partisi,government,330,2,4,7,-0.25,negative
term_22_speech_013043,13125,2004-12-08,2004,12,Ali Osman Sali,Adalet ve Kalkınma Partisi,government,1117,2,0,0,0.0,mixed
term_22_speech_013044,13125,2004-12-08,2004,12,Akif Hamzaçebi,Cumhuriyet Halk Partisi,opposition,1846,2,6,8,-0.1333,mixed
term_22_speech_013045,13125,2004-12-08,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,241,2,0,0,0.0,mixed
term_22_speech_013051,13125,2004-12-08,2004,12,Atilla Kart,Cumhuriyet Halk Partisi,opposition,133,1,0,0,0.0,mixed
term_22_speech_013073,13125,2004-12-08,2004,12,Ümmet Kandoğan,Doğru Yol Partisi,opposition,369,1,0,0,0.0,mixed
term_22_speech_013086,13125,2004-12-08,2004,12,Ümmet Kandoğan,Doğru Yol Partisi,opposition,450,1,0,0,0.0,mixed
term_22_speech_013088,13125,2004-12-08,2004,12,Dursun Akdemir,Anavatan Partisi,opposition,432,3,0,0,0.0,mixed
term_22_speech_013090,13125,2004-12-08,2004,12,Dursun Akdemir,Anavatan Partisi,opposition,224,1,0,0,0.0,mixed
term_22_speech_013093,13125,2004-12-08,2004,12,Cemal Uysal,Adalet ve Kalkınma Partisi,government,490,2,0,0,0.0,mixed
term_22_speech_013094,13125,2004-12-08,2004,12,Musa Sıvacıoğlu,Adalet ve Kalkınma Partisi,government,459,2,0,1,-0.5,negative
term_22_speech_013095,13125,2004-12-08,2004,12,Musa Sıvacıoğlu,Adalet ve Kalkınma Partisi,government,244,1,1,0,0.5,positive
term_22_speech_013097,13125,2004-12-08,2004,12,Mehmet Yıldırım,Cumhuriyet Halk Partisi,opposition,467,1,0,0,0.0,mixed
term_22_speech_013098,13125,2004-12-08,2004,12,Tacidar Seyhan,Cumhuriyet Halk Partisi,opposition,789,4,28,4,0.7273,positive
term_22_speech_013099,13125,2004-12-08,2004,12,Hasan Angı,Adalet ve Kalkınma Partisi,government,721,3,16,0,0.9412,positive
term_22_speech_013103,13145,2004-12-09,2004,12,Ufuk Özkan,Cumhuriyet Halk Partisi,opposition,517,3,0,3,-0.75,negative
term_22_speech_013104,13145,2004-12-09,2004,12,Ufuk Özkan,Cumhuriyet Halk Partisi,opposition,265,1,0,0,0.0,mixed
term_22_speech_013105,13145,2004-12-09,2004,12,Mahmut Göksu,Adalet ve Kalkınma Partisi,government,664,3,0,0,0.0,mixed
term_22_speech_013106,13145,2004-12-09,2004,12,Mahmut Göksu,Adalet ve Kalkınma Partisi,government,263,1,0,0,0.0,mixed
term_22_speech_013109,13145,2004-12-09,2004,12,Mevlüt Akgün,Adalet ve Kalkınma Partisi,government,437,2,21,2,0.7917,positive
term_22_speech_013110,13145,2004-12-09,2004,12,Tacidar Seyhan,Cumhuriyet Halk Partisi,opposition,435,5,11,12,-0.0417,mixed
term_22_speech_013113,13145,2004-12-09,2004,12,Ali Coşkun,Adalet ve Kalkınma Partisi,government,1305,3,4,2,0.2857,positive
term_22_speech_013114,13145,2004-12-09,2004,12,Tacidar Seyhan,Cumhuriyet Halk Partisi,opposition,1914,4,9,2,0.5833,positive
term_22_speech_013115,13145,2004-12-09,2004,12,Tacidar Seyhan,Cumhuriyet Halk Partisi,opposition,779,3,2,0,0.6667,positive
