speech_id,transcript_id,date,year,month,month_date,speaker,source_party,source_party_short,source_bloc,target_party,target_party_short,target_bloc,mention_count,beme_positive_hits,beme_negative_hits,relation_weight,beme_score,beme_label,topic_category,topic_label,positive_weight,negative_weight,net_weight
term_22_directed_061479,19888,2007-04-11,2007,4,2007-04-01,Ahmet Ersin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,0,2,5.7,-0.6667,negative,general,General,0.0,3.80019,-3.80019
term_22_directed_061493,19888,2007-04-11,2007,4,2007-04-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061494,19888,2007-04-11,2007,4,2007-04-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,0,3.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_061508,19890,2007-04-12,2007,4,2007-04-01,Rasim Çakır,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061510,19890,2007-04-12,2007,4,2007-04-01,Ünal Kacır,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061512,19890,2007-04-12,2007,4,2007-04-01,Rasim Çakır,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061517,19890,2007-04-12,2007,4,2007-04-01,Eyüp Fatsa,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061542,19892,2007-04-17,2007,4,2007-04-01,Emin Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,9,1,7,11.8,-0.6667,negative,democratic_reform,Reform,0.0,7.86706,-7.86706
term_22_directed_061543,19892,2007-04-17,2007,4,2007-04-01,Emin Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,7,1,9,10.5,-0.7273,negative,democratic_reform,Reform,0.0,7.63665,-7.63665
term_22_directed_061545,19892,2007-04-17,2007,4,2007-04-01,Mehmet Atilla Maraş,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,1,0,2.35,0.5,positive,general,General,1.175,0.0,1.175
term_22_directed_061546,19892,2007-04-17,2007,4,2007-04-01,Mehmet Atilla Maraş,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061547,19892,2007-04-17,2007,4,2007-04-01,Mehmet Atilla Maraş,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,7,0,3,8.05,-0.75,negative,general,General,0.0,6.0375000000000005,-6.0375000000000005
term_22_directed_061547,19892,2007-04-17,2007,4,2007-04-01,Mehmet Atilla Maraş,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_061548,19892,2007-04-17,2007,4,2007-04-01,Mehmet Atilla Maraş,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,3,0,2,3.7,-0.6667,negative,general,General,0.0,2.46679,-2.46679
term_22_directed_061549,19892,2007-04-17,2007,4,2007-04-01,Mehmet Atilla Maraş,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061551,19892,2007-04-17,2007,4,2007-04-01,Mehmet Atilla Maraş,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061553,19892,2007-04-17,2007,4,2007-04-01,Uğur Aksöz,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,6,0,8,8.8,-0.8889,negative,democratic_reform,Reform,0.0,7.822320000000001,-7.822320000000001
term_22_directed_061554,19892,2007-04-17,2007,4,2007-04-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,4,0,1,4.35,-0.5,negative,general,General,0.0,2.175,-2.175
term_22_directed_061555,19892,2007-04-17,2007,4,2007-04-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061556,19892,2007-04-17,2007,4,2007-04-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061559,19892,2007-04-17,2007,4,2007-04-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061563,19892,2007-04-17,2007,4,2007-04-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_061581,19892,2007-04-17,2007,4,2007-04-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,1,1,1.7,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_061591,19892,2007-04-17,2007,4,2007-04-01,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,0,1,2.35,-0.5,negative,general,General,0.0,1.175,-1.175
term_22_directed_061592,19892,2007-04-17,2007,4,2007-04-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,0,1,4.35,-0.5,negative,general,General,0.0,2.175,-2.175
term_22_directed_061594,19892,2007-04-17,2007,4,2007-04-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_061595,19892,2007-04-17,2007,4,2007-04-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061658,19892,2007-04-17,2007,4,2007-04-01,Hüseyin Özcan,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061681,19894,2007-04-18,2007,4,2007-04-01,Nevzat Pakdil,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061683,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061685,19894,2007-04-18,2007,4,2007-04-01,Abdulmecit Alp,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061688,19894,2007-04-18,2007,4,2007-04-01,Muharrem Kılıç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,7,1,0,7.35,0.5,positive,democratic_reform,Reform,3.675,0.0,3.675
term_22_directed_061689,19894,2007-04-18,2007,4,2007-04-01,Muharrem Kılıç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061690,19894,2007-04-18,2007,4,2007-04-01,Muharrem Kılıç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,3,3.05,-0.75,negative,general,General,0.0,2.2874999999999996,-2.2874999999999996
term_22_directed_061699,19894,2007-04-18,2007,4,2007-04-01,Sedat Uzunbay,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,1,0,3.35,0.5,positive,democratic_reform,Reform,1.675,0.0,1.675
term_22_directed_061700,19894,2007-04-18,2007,4,2007-04-01,Hakkı Ülkü,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,0,2.35,0.5,positive,general,General,1.175,0.0,1.175
term_22_directed_061702,19894,2007-04-18,2007,4,2007-04-01,Hüseyin Güler,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,0,0,4.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_061702,19894,2007-04-18,2007,4,2007-04-01,Hüseyin Güler,Anavatan Partisi,ANAP,opposition,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061704,19894,2007-04-18,2007,4,2007-04-01,Hüseyin Güler,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061705,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061707,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061708,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061710,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,2,0,2,2.7,-0.6667,negative,general,General,0.0,1.80009,-1.80009
term_22_directed_061728,19894,2007-04-18,2007,4,2007-04-01,Hüseyin Özcan,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_061728,19894,2007-04-18,2007,4,2007-04-01,Hüseyin Özcan,Anavatan Partisi,ANAP,opposition,Cumhuriyet Halk Partisi,CHP,opposition,3,0,0,3.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061750,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,3,0,0,3.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061750,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061751,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061753,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061754,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_061759,19894,2007-04-18,2007,4,2007-04-01,Mehmet Emin Tutan,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061767,19894,2007-04-18,2007,4,2007-04-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,0,1,4.35,-0.5,negative,general,General,0.0,2.175,-2.175
term_22_directed_061781,19894,2007-04-18,2007,4,2007-04-01,Mehmet Küçükaşık,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061786,19896,2007-04-23,2007,4,2007-04-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_061788,19896,2007-04-23,2007,4,2007-04-01,Yaşar Nuri Öztürk,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_061792,19898,2007-04-24,2007,4,2007-04-01,Hakkı Ülkü,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061793,19898,2007-04-24,2007,4,2007-04-01,Hakkı Ülkü,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061800,19898,2007-04-24,2007,4,2007-04-01,Muharrem Doğan,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061800,19898,2007-04-24,2007,4,2007-04-01,Muharrem Doğan,Anavatan Partisi,ANAP,opposition,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061828,19898,2007-04-24,2007,4,2007-04-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,0,1,5.35,-0.5,negative,general,General,0.0,2.675,-2.675
term_22_directed_061829,19898,2007-04-24,2007,4,2007-04-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,0,3.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061831,19898,2007-04-24,2007,4,2007-04-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,0,3.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061838,19898,2007-04-24,2007,4,2007-04-01,Mustafa Gazalcı,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061841,19898,2007-04-24,2007,4,2007-04-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061842,19898,2007-04-24,2007,4,2007-04-01,Yılmaz Kaya,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,general,General,0.0,1.175,-1.175
term_22_directed_061844,19898,2007-04-24,2007,4,2007-04-01,Erdal Karademir,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,3,2,4.75,0.1667,mixed,general,General,0.7918249999999999,0.0,0.7918249999999999
term_22_directed_061848,19898,2007-04-24,2007,4,2007-04-01,Hakkı Ülkü,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061849,19898,2007-04-24,2007,4,2007-04-01,Hakkı Ülkü,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,1,3.35,-0.5,negative,macro_economy,Economy,0.0,1.675,-1.675
term_22_directed_061853,19898,2007-04-24,2007,4,2007-04-01,Kemal Sağ,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,0,1,5.35,-0.5,negative,macro_economy,Economy,0.0,2.675,-2.675
term_22_directed_061854,19898,2007-04-24,2007,4,2007-04-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,2,3.7,-0.6667,negative,democratic_reform,Reform,0.0,2.46679,-2.46679
term_22_directed_061856,19898,2007-04-24,2007,4,2007-04-01,Berhan Şimşek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,1,1.7,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061905,19898,2007-04-24,2007,4,2007-04-01,Ensar Öğüt,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_061906,19899,2007-04-25,2007,4,2007-04-01,Ensar Öğüt,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061916,19899,2007-04-25,2007,4,2007-04-01,Kemal Anadol,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,1,2.7,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061931,19899,2007-04-25,2007,4,2007-04-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,2,3.7,-0.6667,negative,general,General,0.0,2.46679,-2.46679
term_22_directed_061932,19899,2007-04-25,2007,4,2007-04-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061934,19899,2007-04-25,2007,4,2007-04-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,1,2.7,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061949,19900,2007-04-26,2007,4,2007-04-01,Muharrem Kılıç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,2,2,5.4,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061953,19900,2007-04-26,2007,4,2007-04-01,Cânân Aritman,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061966,19902,2007-04-27,2007,4,2007-04-01,İsmail Bilen,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_061991,19904,2007-05-02,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_061992,19904,2007-05-02,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_061996,19904,2007-05-02,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062003,19904,2007-05-02,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,0,3.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062004,19904,2007-05-02,2007,5,2007-05-01,Sadullah Ergin,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,constitutional_conflict,Constitution,0.0,0.0,0.0
term_22_directed_062006,19904,2007-05-02,2007,5,2007-05-01,Sadullah Ergin,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062006,19904,2007-05-02,2007,5,2007-05-01,Sadullah Ergin,Adalet ve Kalkınma Partisi,AK Party,government,Doğru Yol Partisi,DYP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062008,19904,2007-05-02,2007,5,2007-05-01,Sadullah Ergin,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062014,19904,2007-05-02,2007,5,2007-05-01,Süleyman Sarıbaş,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,5,7,0,7.45,0.875,positive,democratic_reform,Reform,6.51875,0.0,6.51875
term_22_directed_062021,19904,2007-05-02,2007,5,2007-05-01,Ali Topuz,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_062024,19904,2007-05-02,2007,5,2007-05-01,Feridun Ayvazoğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,macro_economy,Economy,0.675,0.0,0.675
term_22_directed_062041,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062047,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_062055,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_062055,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_062075,19905,2007-05-03,2007,5,2007-05-01,Salih Kapusuz,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062093,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,democratic_reform,Reform,0.0,0.675,-0.675
term_22_directed_062100,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062107,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062115,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,macro_economy,Economy,0.0,1.175,-1.175
term_22_directed_062116,19905,2007-05-03,2007,5,2007-05-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062122,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062124,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062125,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062129,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062131,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,0,4,3.4,-0.8,negative,general,General,0.0,2.72,-2.72
term_22_directed_062133,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062134,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062136,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_062143,19905,2007-05-03,2007,5,2007-05-01,Bekir Bozdağ,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
