speaker,party,total_mentions,community,community_label,eigen_score,embed1,embed2
Onursal Adıgüzel,Cumhuriyet Halk Partisi,162,0,Neutral,-0.015099308316182196,0.296993233938064,0.7965808534560761
Orhan Kırcalı,Adalet ve Kalkınma Partisi,124,1,Pole +,0.11236609197715763,-0.7185140407736973,0.4344138690664133
Orhan Sarıbal,Cumhuriyet Halk Partisi,143,0,Neutral,0.03576263348582012,-0.314990320080964,0.35816506411526855
Orhan Sümer,Cumhuriyet Halk Partisi,417,0,Neutral,-0.023323225100772938,0.6290177923145097,0.1198559941817251
Orhan Yegin,Adalet ve Kalkınma Partisi,265,0,Neutral,0.006931468888924687,-0.11828420419046756,-0.031027439303447694
Orhan Çakırlar,İYİ Parti,97,0,Neutral,0.00138232126976737,-0.20920835179794994,0.06847245527379613
Osman Aşkın Bak,Adalet ve Kalkınma Partisi,68,0,Neutral,-0.04036836631771065,0.4432736680088473,-0.6252240653077105
Oya Ersoy,Halkların Demokratik Partisi,692,0,Neutral,-0.007726505783462461,0.41806689456564866,0.409146895942204
Oğuz Kaan Salıcı,Cumhuriyet Halk Partisi,91,0,Neutral,0.006295479238031955,0.04878900125288109,-0.010836562532209713
Oğuzhan Kaya,Adalet ve Kalkınma Partisi,113,0,Neutral,0.04719929186048146,-0.6402952699931047,-0.19826103382975846
Pervin Buldan,Halkların Demokratik Partisi,418,0,Neutral,-0.0353251949637943,0.30186097043908783,-0.0810074703076576
Rafet Zeybek,Cumhuriyet Halk Partisi,829,0,Neutral,0.017400356919786475,-0.1549778293486775,0.3747790365419006
Ramazan Can,Adalet ve Kalkınma Partisi,412,0,Neutral,-0.03785174019151219,0.1828483271151243,-0.36573792616526035
Ramazan Kaşlı,Milliyetçi Hareket Partisi,192,0,Neutral,0.03338485459637064,-0.7088730443507271,-0.5623551594820082
Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,77,0,Neutral,0.010301199232365192,-0.43008129264974454,-0.6073821087646061
Recep Özel,Adalet ve Kalkınma Partisi,104,0,Neutral,-0.009876687212017956,0.5038275162021719,0.2230639713249097
Refik Özen,Adalet ve Kalkınma Partisi,89,0,Neutral,0.01714032337408363,-0.4565373223449489,-0.288534486597043
Remziye Tosun,Halkların Demokratik Partisi,75,0,Neutral,-0.02350717092476694,0.37341002898336995,-0.04036824191897235
Rıdvan Turan,Halkların Demokratik Partisi,1002,0,Neutral,-0.006242094235839153,0.48335861364375077,0.1521978718332913
Saffet Sancaklı,Milliyetçi Hareket Partisi,71,0,Neutral,-0.004171726732970709,0.1134389406849094,-0.14200120297047533
Sait Dede,Halkların Demokratik Partisi,399,0,Neutral,-0.02029429069958229,0.4640452926730487,0.04877295338608803
Salih Cora,Adalet ve Kalkınma Partisi,305,0,Neutral,0.04409564972570346,-0.7699235024424472,0.28658630250862627
Saliha Sera Kadıgil Sütlü,Türkiye İşçi Partisi,82,0,Neutral,-0.015147102179523727,0.30250448779358935,-0.2951245626425693
Salihe Aydeniz,Halkların Demokratik Partisi,130,0,Neutral,-0.03984033012124583,0.42421121102446424,-0.2767071314430275
Saruhan Oluç,Halkların Demokratik Partisi,4747,-1,Pole -,-0.07360744762300955,0.7197821492646715,-0.06121484237135735
Sefer Aycan,Milliyetçi Hareket Partisi,338,0,Neutral,-0.008661018527609187,0.03341376132717297,-0.10111043893603035
Selahattin Minsolmaz,Adalet ve Kalkınma Partisi,69,0,Neutral,0.008477161593924504,-0.25140195418272243,-0.4155483864556373
Selim Gültekin,Adalet ve Kalkınma Partisi,98,0,Neutral,0.029514046104696465,-0.6873234589724787,-0.4708997629194528
Selin Sayek Böke,Cumhuriyet Halk Partisi,312,0,Neutral,-0.006875287398133336,0.44428528508713144,0.2909546481319139
Semiha Ekinci,Adalet ve Kalkınma Partisi,65,0,Neutral,0.031838733339358834,-0.6648114174920944,-0.2849263431756468
Semra Güzel,Halkların Demokratik Partisi,243,-1,Pole -,-0.15610267020745913,0.7144216163948159,-0.4711378903447334
Serkan Topal,Cumhuriyet Halk Partisi,387,0,Neutral,-0.04261777022306579,0.8722672255472356,0.18577807593684667
Sermet Atay,Milliyetçi Hareket Partisi,562,0,Neutral,0.04346610722733868,-0.6795380422389148,0.2187561263746648
Serpil Kemalbay,Halkların Demokratik Partisi,525,0,Neutral,-0.0251418028704751,0.6640553780560541,0.25443688642885365
Servet Ünsal,Cumhuriyet Halk Partisi,180,0,Neutral,-0.02488298267231278,0.5721638665147484,0.14490891553266944
Sevda Erdan Kılıç,Cumhuriyet Halk Partisi,105,0,Neutral,0.05033272477478183,-0.32662960108768896,0.5100507017202688
Sezai Temelli,Halkların Demokratik Partisi,299,0,Neutral,-0.019772731921565603,0.6087934936918464,0.2758073622917992
Sezgin Tanrıkulu,Cumhuriyet Halk Partisi,551,0,Neutral,-0.018619084431004476,0.19709168574718186,0.15172924217965164
Sibel Özdemir,Cumhuriyet Halk Partisi,863,0,Neutral,0.0023615317259138746,-0.07564626308445185,0.057976679529663025
Suat Özcan,Cumhuriyet Halk Partisi,75,0,Neutral,-0.010487907271775327,0.28888913281504147,-0.14736662404782386
Suzan Şahin,Cumhuriyet Halk Partisi,438,0,Neutral,-0.006300518856665321,0.3225635924937849,0.5793406462073762
Süleyman Bülbül,Cumhuriyet Halk Partisi,1126,1,Pole +,0.1188584952635583,-0.7441755540572411,0.4890097145365254
Süleyman Girgin,Cumhuriyet Halk Partisi,276,0,Neutral,-0.00930126945335869,0.4393914944534644,0.38171352992100654
Süleyman Soylu,Adalet ve Kalkınma Partisi,161,0,Neutral,-0.007381081936938965,0.11135709519353838,-0.404531501968801
Süreyya Sadi Bilgiç,Adalet ve Kalkınma Partisi,66,0,Neutral,0.03553284780531919,-0.49777471053003824,0.295269893173094
Tacettin Bayır,Cumhuriyet Halk Partisi,222,0,Neutral,-0.0078045172192677485,0.3451231242982667,0.502192135774802
Tahsin Tarhan,Cumhuriyet Halk Partisi,146,0,Neutral,-0.03432613601723993,0.4339905229548493,-0.035375718102469464
Tamer Akkal,Adalet ve Kalkınma Partisi,117,0,Neutral,-0.005850577238325499,0.3155822731625919,0.18482073728160034
Tamer Dağlı,Adalet ve Kalkınma Partisi,75,0,Neutral,0.0014899093175653984,-0.2636204451518287,0.058567014235902444
Tamer Osmanağaoğlu,Milliyetçi Hareket Partisi,113,0,Neutral,0.020285520668451677,-0.2940728841777535,-0.18080248053464065
Tayip Temel,Halkların Demokratik Partisi,90,0,Neutral,-0.037382199685053304,0.3716968751848657,-0.1889497197802426
Tekin Bingöl,Cumhuriyet Halk Partisi,209,0,Neutral,-0.002102766671035925,0.21825589200750817,0.42869311720782816
Teoman Sancar,Bağımsız,98,0,Neutral,-0.02207262883693095,0.35876094644120077,-0.4804403766700147
Tuba Vural Çokal,Adalet ve Kalkınma Partisi,123,0,Neutral,-0.009379015180852596,0.1649598550441361,0.6191991114801683
Tufan Köse,Cumhuriyet Halk Partisi,498,1,Pole +,0.06902840951404987,-0.6294932218372515,0.11192736728484462
Tuncay Özkan,Cumhuriyet Halk Partisi,103,0,Neutral,0.03521600023923524,-0.34192734700892113,0.30363294511721556
Turan Aydoğan,Cumhuriyet Halk Partisi,981,0,Neutral,0.042186961557434136,-0.2672328063934738,0.28573569961212164
Tülay Hatimoğulları Oruç,Halkların Demokratik Partisi,393,0,Neutral,-0.012088566908111404,0.4250467171063822,0.3442399095556126
Tülay Kaynarca,Adalet ve Kalkınma Partisi,80,0,Neutral,0.015761920344768483,-0.6336394172400129,0.05498024122137988
Türabi Kayan,Cumhuriyet Halk Partisi,76,0,Neutral,0.0022360505663705206,-0.09676923924607578,0.2926004541656528
Ulaş Karasu,Cumhuriyet Halk Partisi,95,0,Neutral,-0.02762231978229577,0.6336704662113998,0.1236626459917733
Utku Çakırözer,Cumhuriyet Halk Partisi,1007,0,Neutral,0.004635868698150444,-0.29485844007342055,-0.19447912355236197
Uğur Aydemir,Adalet ve Kalkınma Partisi,126,0,Neutral,0.000672239116056274,-0.031316053910323334,0.07927752669101445
Uğur Bayraktutan,Cumhuriyet Halk Partisi,214,0,Neutral,-0.019291635619001404,0.6050618836334442,-0.09190029904798057
Vecdi Gündoğdu,Cumhuriyet Halk Partisi,158,0,Neutral,-0.014192127344150608,0.3002837940765481,0.4260810408390925
Veli Ağbaba,Cumhuriyet Halk Partisi,279,0,Neutral,-0.03513907882762702,0.5760637881172715,-0.2891360410845132
Yasin Öztürk,İYİ Parti,889,0,Neutral,0.01728666351251701,-0.3277186294332943,0.3218567319136068
Yavuz Ağıralioğlu,Bağımsız,436,0,Neutral,-0.0006648500817593696,0.11441760760176592,-0.1191734701716187
Yaşar Kırkpınar,Adalet ve Kalkınma Partisi,140,0,Neutral,0.014286390410943811,-0.31028830740089075,-0.3368473325847841
Yaşar Tüzün,Cumhuriyet Halk Partisi,72,0,Neutral,-0.040973877568661964,0.5206365002917942,-0.16538726439413176
Yunus Emre,Cumhuriyet Halk Partisi,338,0,Neutral,-0.029817116049745344,0.3326581198478971,-0.2581001842535448
Yusuf Başer,Adalet ve Kalkınma Partisi,170,0,Neutral,0.0036623310855268365,-0.3140815907943885,-0.09652862584965291
Yusuf Beyazıt,Adalet ve Kalkınma Partisi,91,1,Pole +,0.17116378243424776,-0.8201588957194365,0.301730471163919
Yücel Bulut,Milliyetçi Hareket Partisi,470,0,Neutral,-0.011225939484328073,0.1607169706746745,0.11689760528861455
Yüksel Mansur Kılınç,Cumhuriyet Halk Partisi,76,0,Neutral,-0.03973077376481355,0.303432795386855,-0.28890194809977965
Yüksel Özkan,Cumhuriyet Halk Partisi,124,0,Neutral,0.004629425283308823,0.08768710100116238,0.18531514739520238
Yıldırım Kaya,Cumhuriyet Halk Partisi,220,0,Neutral,0.012465344925752051,0.042668402615727484,0.3154768321552714
Yılmaz Tunç,Adalet ve Kalkınma Partisi,650,1,Pole +,0.08412922547229125,-0.5820781493656977,0.3826725097835303
Zeki Hakan Sıdalı,İYİ Parti,800,0,Neutral,0.02449468500244402,-0.6272508188860619,-0.29207936766276593
Zeynel Emre,Cumhuriyet Halk Partisi,676,1,Pole +,0.09117238969261005,-0.6261427815362826,0.21250178918240267
Zeynel Özen,Halkların Demokratik Partisi,223,0,Neutral,-0.014425439083040491,-0.14489330361764144,-0.05367319997613372
Zeynep Gül Yılmaz,Adalet ve Kalkınma Partisi,118,0,Neutral,0.04348638109767747,-0.6081125137415133,0.32639520652870996
Zeynep Yıldız,Adalet ve Kalkınma Partisi,89,0,Neutral,0.01273313549490548,-0.4892949480803778,-0.029177237354880124
Ziya Altunyaldız,Adalet ve Kalkınma Partisi,117,0,Neutral,0.0035877655368115437,-0.19254834499828244,-0.3761370385801566
Züleyha Gülüm,Halkların Demokratik Partisi,880,0,Neutral,0.0018803981019666672,0.07807062757084915,0.17843682526915894
Çetin Arık,Cumhuriyet Halk Partisi,161,0,Neutral,-0.005420876467108551,0.19640317631987733,0.29205185358112007
Çetin Osman Budak,Cumhuriyet Halk Partisi,252,0,Neutral,0.0031804845163382503,-0.12261997678784022,0.25122222289122664
Çiğdem Erdoğan Atabek,Adalet ve Kalkınma Partisi,71,0,Neutral,0.0130681136355731,-0.3851789244737174,-0.4838166550218471
Ömer Faruk Gergerlioğlu,Halkların Demokratik Partisi,547,-1,Pole -,-0.1593595315297281,0.6623797042867372,-0.5946813121814415
Ömer Fethi Gürer,Cumhuriyet Halk Partisi,406,0,Neutral,-0.029628632920583594,0.6418752356385714,0.207272727180126
Ömer Öcalan,Halkların Demokratik Partisi,196,0,Neutral,-0.041464765545736394,0.3008547071422238,-0.45444665240607
Özgür Ceylan,Cumhuriyet Halk Partisi,321,0,Neutral,-0.013545179173640263,0.23662376820528613,0.812870229026456
Özgür Karabat,Cumhuriyet Halk Partisi,180,0,Neutral,-0.005416477887898882,0.28559919826843794,0.4021468215904687
Özgür Özel,Cumhuriyet Halk Partisi,3557,0,Neutral,-0.025102921355736964,0.37185490598915194,-0.432029634026947
Özkan Yalım,Cumhuriyet Halk Partisi,120,0,Neutral,0.0011203901582966082,0.009750870096191966,0.3217678810049198
Özlem Zengin,Adalet ve Kalkınma Partisi,1047,0,Neutral,-0.02521009628245087,0.4017470831471926,-0.31403498195083335
Ümit Beyaz,İYİ Parti,201,0,Neutral,-0.01950106817114237,0.38475354767484454,0.5580652547517501
Ümit Yılmaz,Milliyetçi Hareket Partisi,403,0,Neutral,0.010125979010523811,-0.20458993418087118,0.07981939181472647
Ümit Özdağ,İYİ Parti,163,0,Neutral,-0.02937927877629049,0.5099241543478195,-0.1766291804876883
Ünal Demirtaş,Cumhuriyet Halk Partisi,267,0,Neutral,-0.0036671875646297927,-0.07731145283332322,0.6664963095002147
Ünal Çeviköz,Cumhuriyet Halk Partisi,156,0,Neutral,0.00054083726645491,-0.08427281294633965,-0.19978147356117507
İbrahim Aydemir,Adalet ve Kalkınma Partisi,71,0,Neutral,-0.0016703307625434514,0.1061439521860318,0.3440786044086188
İbrahim Ethem Sedef,Milliyetçi Hareket Partisi,82,0,Neutral,0.017984846494110987,-0.53758866852292,-0.5071835379712499
İbrahim Halil Fırat,Adalet ve Kalkınma Partisi,85,0,Neutral,0.03158278846136004,-0.3033029432566209,0.2399999296791741
İbrahim Halil Oral,İYİ Parti,549,0,Neutral,-0.028204419034811804,0.43896173964508317,-0.27447035926876534
İbrahim Kaboğlu,Cumhuriyet Halk Partisi,2606,0,Neutral,0.008612412494420987,-0.23588996058657818,0.1075270354095166
İlhami Özcan Aygun,Cumhuriyet Halk Partisi,240,0,Neutral,-0.013803368968749587,0.477458280184931,0.3378383320787527
İlhan Kesici,Cumhuriyet Halk Partisi,99,0,Neutral,-0.007849265393748812,0.3080845717179428,0.3775775813234648
İlyas Şeker,Adalet ve Kalkınma Partisi,207,0,Neutral,0.00860621811814982,-0.3917333524243884,-0.6645690567784142
İmam Hüseyin Filiz,İYİ Parti,466,0,Neutral,-0.0003248384293697619,-0.031125673416135178,0.4441318076577451
İmam Taşçıer,Halkların Demokratik Partisi,133,0,Neutral,0.007249829382474618,-0.24916715727028702,0.09949679870769391
İmran Kılıç,Adalet ve Kalkınma Partisi,119,0,Neutral,0.0050278788934941115,-0.38658875525182107,-0.4271299510170358
İrfan Kaplan,Cumhuriyet Halk Partisi,136,0,Neutral,-0.01749494870200058,0.3487532555031441,0.6160745319078126
İshak Gazel,Adalet ve Kalkınma Partisi,106,1,Pole +,0.1383602638699629,-0.6426535504249082,0.4721182203061714
İsmail Atakan Ünver,Cumhuriyet Halk Partisi,489,-1,Pole -,-0.08873228378656242,0.6786574123911575,-0.16259867793128277
İsmail Bilen,Adalet ve Kalkınma Partisi,99,-1,Pole -,-0.05994888831456199,0.3442757976813216,-0.2918317992318205
İsmail Emrah Karayel,Adalet ve Kalkınma Partisi,74,0,Neutral,0.002719581940195737,-0.3081367621532864,-0.31607564725769
İsmail Faruk Aksu,Milliyetçi Hareket Partisi,726,0,Neutral,0.029638023947873043,-0.7437340316854624,-0.5153070909917387
İsmail Güneş,Adalet ve Kalkınma Partisi,106,0,Neutral,0.027439386393033668,-0.3703420322995866,-0.02780132719435566
İsmail Kaya,Adalet ve Kalkınma Partisi,65,0,Neutral,0.003276866107902315,-0.24476332818890614,-0.19633574898949147
İsmail Koncuk,İYİ Parti,420,0,Neutral,-0.03343867927295171,0.7302201016438403,0.24776376435283035
İsmail Ok,Adalet ve Kalkınma Partisi,94,0,Neutral,-0.017223583151233703,0.5892978152152312,-0.011395418209811164
İsmail Tatlıoğlu,İYİ Parti,555,0,Neutral,-0.005382446874560879,0.3038185722768562,0.5413802991706231
İsmail Özdemir,Milliyetçi Hareket Partisi,314,0,Neutral,0.004947316424595417,-0.08217620041584638,-0.30695057809779924
İsmet Yılmaz,Adalet ve Kalkınma Partisi,521,0,Neutral,0.022231270376556336,-0.6124583057203518,-0.4815869253273948
Şenol Sunat,İYİ Parti,439,1,Pole +,0.1822323317488202,-0.7054329829638125,0.6414081520516702
Şevin Coşkun,Halkların Demokratik Partisi,192,-1,Pole -,-0.16248977797861883,0.6945519549918783,-0.3583258649331632
