year,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2018,Halkların Demokratik Partisi,tutelage,Vesayet,constitutional_conflict,10,16,3,27,26.5,26.5,-0.7741935483870968,total
2018,Bağımsız,interest,Faiz,macro_economy,7,22,0,7,24.45,24.45,-0.875,total
2018,Halkların Demokratik Partisi,reform,Reform,democratic_reform,15,20,4,8,24.2,24.2,-0.3076923076923077,total
2018,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,20,22,4,1,23.75,23.75,0.5,total
2018,Türkiye İşçi Partisi,economy,Ekonomi,macro_economy,5,18,1,13,22.9,22.9,-0.8,total
2018,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,16,19,2,4,21.1,21.1,-0.2857142857142857,total
2018,Türkiye İşçi Partisi,law_state,Hukuk Devleti,democratic_reform,6,17,6,5,20.849999999999998,20.849999999999998,0.08333333333333333,total
2018,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,8,15,1,11,19.2,19.2,-0.7692307692307693,total
2018,Bağımsız,democracy,Demokrasi,democratic_reform,8,16,5,2,18.45,18.45,0.375,total
2018,İYİ Parti,european_union,Avrupa Birligi,democratic_reform,10,14,10,1,17.85,17.85,0.75,total
2018,Demokrat Parti,interest,Faiz,macro_economy,4,14,3,5,16.8,16.8,-0.2222222222222222,total
2018,Büyük Birlik Partisi,law_state,Hukuk Devleti,democratic_reform,8,13,4,6,16.5,16.5,-0.18181818181818182,total
2018,Saadet Partisi,interest,Faiz,macro_economy,5,14,7,0,16.45,16.45,0.875,total
2018,Saadet Partisi,economy,Ekonomi,macro_economy,3,10,6,10,15.6,15.6,-0.23529411764705882,total
2018,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,13,13,1,6,15.45,15.45,-0.625,total
2018,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,10,11,7,3,14.5,14.5,0.36363636363636365,total
2018,Bağımsız,imf,IMF,macro_economy,5,11,2,0,11.7,11.7,0.6666666666666666,total
2018,Türkiye İşçi Partisi,security,Guvenlik,security_conflict,5,9,0,3,10.05,10.05,-0.75,total
2018,İYİ Parti,imf,IMF,macro_economy,7,8,1,4,9.75,9.75,-0.5,total
2018,Bağımsız,constitution,Anayasa,constitutional_conflict,5,8,1,3,9.4,9.4,-0.4,total
2018,Demokrat Parti,security,Guvenlik,security_conflict,6,9,1,0,9.35,9.35,0.5,total
2018,Türkiye İşçi Partisi,constitution,Anayasa,constitutional_conflict,4,8,0,2,8.7,8.7,-0.6666666666666666,total
2018,Halkların Demokratik Partisi,imf,IMF,macro_economy,5,7,1,3,8.4,8.4,-0.4,total
2018,Büyük Birlik Partisi,interest,Faiz,macro_economy,1,7,2,1,8.05,8.05,0.25,total
2018,İYİ Parti,tutelage,Vesayet,constitutional_conflict,2,4,0,7,6.449999999999999,6.449999999999999,-0.875,total
2018,Büyük Birlik Partisi,democracy,Demokrasi,democratic_reform,3,5,2,1,6.05,6.05,0.25,total
2018,Halkların Demokratik Partisi,sovereignty,Egemenlik,security_conflict,5,5,2,0,5.7,5.7,0.6666666666666666,total
2018,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,3,3,2,5,5.45,5.45,-0.375,total
2018,Büyük Birlik Partisi,economy,Ekonomi,macro_economy,2,3,5,2,5.449999999999999,5.449999999999999,0.375,total
2018,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,5,5,0,1,5.35,5.35,-0.5,total
2018,Demokrat Parti,democracy,Demokrasi,democratic_reform,5,5,1,0,5.35,5.35,0.5,total
2018,İYİ Parti,sovereignty,Egemenlik,security_conflict,4,4,1,2,5.05,5.05,-0.25,total
2018,Bağımsız,inflation,Enflasyon,macro_economy,4,4,0,2,4.7,4.7,-0.6666666666666666,total
2018,Türkiye İşçi Partisi,democracy,Demokrasi,democratic_reform,3,4,2,0,4.7,4.7,0.6666666666666666,total
2018,Demokrat Parti,law_state,Hukuk Devleti,democratic_reform,2,3,2,0,3.7,3.7,0.6666666666666666,total
2018,Saadet Partisi,law_state,Hukuk Devleti,democratic_reform,2,3,1,1,3.7,3.7,0.0,total
2018,Türkiye İşçi Partisi,inflation,Enflasyon,macro_economy,1,3,1,0,3.35,3.35,0.5,total
2018,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,2,0,1,2.35,2.35,-0.5,total
2018,Büyük Birlik Partisi,constitution,Anayasa,constitutional_conflict,2,2,1,0,2.35,2.35,0.5,total
2018,Bağımsız,tutelage,Vesayet,constitutional_conflict,1,1,1,1,1.7,1.7,0.0,total
2018,Büyük Birlik Partisi,sovereignty,Egemenlik,security_conflict,1,1,2,0,1.7,1.7,0.6666666666666666,total
2018,Demokrat Parti,constitution,Anayasa,constitutional_conflict,1,1,0,0,1.0,1.0,0.0,total
2018,Demokrat Parti,reform,Reform,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2018,Türkiye İşçi Partisi,reform,Reform,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2019,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,788,2084,594,1303,2747.95,2747.95,-0.37355110642781875,total
2019,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,777,2205,625,656,2653.35,2653.35,-0.02418096723868955,total
2019,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,561,1602,284,618,1917.7,1917.7,-0.3698781838316722,total
2019,İYİ Parti,economy,Ekonomi,macro_economy,398,1436,444,677,1828.35,1828.35,-0.20766488413547238,total
2019,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,367,1267,817,276,1649.55,1649.55,0.4945155393053016,total
2019,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,627,1343,346,514,1644.0,1644.0,-0.1951219512195122,total
2019,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,484,1422,354,249,1633.05,1633.05,0.173841059602649,total
2019,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,188,1106,670,443,1495.55,1495.55,0.20377019748653502,total
2019,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,342,1101,225,801,1460.1,1460.1,-0.560856864654333,total
2019,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,463,1172,337,184,1354.35,1354.35,0.29310344827586204,total
2019,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,458,1026,387,385,1296.2,1296.2,0.00258732212160414,total
2019,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,295,991,296,447,1251.05,1251.05,-0.20295698924731181,total
2019,İYİ Parti,law_state,Hukuk Devleti,democratic_reform,282,987,388,183,1186.85,1186.85,0.3583916083916084,total
2019,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,516,974,134,460,1181.9,1181.9,-0.5478991596638656,total
2019,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,366,736,102,319,883.35,883.35,-0.514218009478673,total
2019,İYİ Parti,security,Guvenlik,security_conflict,285,636,129,279,778.8,778.8,-0.36674816625916873,total
2019,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,248,646,146,179,759.75,759.75,-0.10122699386503067,total
2019,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,355,619,179,164,739.05,739.05,0.0436046511627907,total
2019,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,148,529,137,114,616.85,616.85,0.09126984126984126,total
2019,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,215,429,117,54,488.85,488.85,0.36627906976744184,total
2019,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,238,385,122,79,455.35,455.35,0.21287128712871287,total
2019,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,156,318,47,82,363.15,363.15,-0.2692307692307692,total
2019,İYİ Parti,constitution,Anayasa,constitutional_conflict,141,305,88,43,350.85,350.85,0.3409090909090909,total
2019,İYİ Parti,democracy,Demokrasi,democratic_reform,132,203,82,41,246.05,246.05,0.33064516129032256,total
2019,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,98,215,50,34,244.4,244.4,0.18823529411764706,total
2019,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,96,176,71,26,209.95,209.95,0.45918367346938777,total
2019,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,97,150,33,85,191.3,191.3,-0.4369747899159664,total
2019,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,77,167,19,19,180.3,180.3,0.0,total
2019,İYİ Parti,inflation,Enflasyon,macro_economy,69,145,38,53,176.85,176.85,-0.16304347826086957,total
2019,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,68,142,46,29,168.25,168.25,0.2236842105263158,total
2019,İYİ Parti,interest,Faiz,macro_economy,65,141,30,30,162.0,162.0,0.0,total
2019,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,38,120,55,16,144.85,144.85,0.5416666666666666,total
2019,Halkların Demokratik Partisi,reform,Reform,democratic_reform,60,122,27,26,140.55,140.55,0.018518518518518517,total
2019,Türkiye İşçi Partisi,law_state,Hukuk Devleti,democratic_reform,16,117,23,37,138.0,138.0,-0.22950819672131148,total
2019,İYİ Parti,reform,Reform,democratic_reform,61,119,32,22,137.9,137.9,0.18181818181818182,total
2019,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,48,106,50,11,127.35,127.35,0.6290322580645161,total
2019,Halkların Demokratik Partisi,inflation,Enflasyon,macro_economy,36,104,4,49,122.55,122.55,-0.8333333333333334,total
2019,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,39,105,26,20,121.1,121.1,0.1276595744680851,total
2019,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,38,100,40,19,120.64999999999999,120.64999999999999,0.35,total
2019,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,53,91,33,15,107.8,107.8,0.3673469387755102,total
2019,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,34,67,12,100,106.2,106.2,-0.7787610619469026,total
2019,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,45,67,19,92,105.85000000000001,105.85000000000001,-0.6517857142857143,total
2019,Bağımsız,security,Guvenlik,security_conflict,26,62,5,15,69.0,69.0,-0.47619047619047616,total
2019,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,32,63,8,9,68.95,68.95,-0.05555555555555555,total
2019,Büyük Birlik Partisi,security,Guvenlik,security_conflict,18,55,13,20,66.55,66.55,-0.20588235294117646,total
2019,Halkların Demokratik Partisi,tutelage,Vesayet,constitutional_conflict,23,41,7,65,66.2,66.2,-0.7945205479452054,total
2019,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,38,51,17,11,60.8,60.8,0.20689655172413793,total
2019,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,37,48,7,10,53.95,53.95,-0.16666666666666666,total
2019,Halkların Demokratik Partisi,interest,Faiz,macro_economy,23,46,4,15,52.65,52.65,-0.55,total
2019,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,35,42,11,9,49.0,49.0,0.09523809523809523,total
2019,İYİ Parti,european_union,Avrupa Birligi,democratic_reform,28,39,14,5,45.65,45.65,0.45,total
2019,Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,18,35,17,12,45.15,45.15,0.16666666666666666,total
2019,Bağımsız,economy,Ekonomi,macro_economy,15,33,20,1,40.35,40.35,0.8636363636363636,total
2019,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,21,33,14,6,40.0,40.0,0.38095238095238093,total
2019,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,15,22,9,38,38.45,38.45,-0.6041666666666666,total
2019,İYİ Parti,tutelage,Vesayet,constitutional_conflict,13,23,7,30,35.95,35.95,-0.6052631578947368,total
2019,Türkiye İşçi Partisi,security,Guvenlik,security_conflict,15,28,2,14,33.6,33.6,-0.7058823529411765,total
2019,Bağımsız,law_state,Hukuk Devleti,democratic_reform,16,28,1,9,31.5,31.5,-0.7272727272727273,total
2019,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,17,24,9,7,29.6,29.6,0.11764705882352941,total
2019,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,11,26,2,6,28.8,28.8,-0.4444444444444444,total
2019,İYİ Parti,sovereignty,Egemenlik,security_conflict,13,26,5,3,28.8,28.8,0.2222222222222222,total
2019,Bağımsız,democracy,Demokrasi,democratic_reform,11,23,3,4,25.45,25.45,-0.125,total
2019,Halkların Demokratik Partisi,sovereignty,Egemenlik,security_conflict,14,21,1,9,24.5,24.5,-0.7272727272727273,total
2019,Büyük Birlik Partisi,economy,Ekonomi,macro_economy,4,16,7,10,21.95,21.95,-0.16666666666666666,total
2019,Türkiye İşçi Partisi,economy,Ekonomi,macro_economy,9,17,3,8,20.85,20.85,-0.4166666666666667,total
2019,Demokrat Parti,security,Guvenlik,security_conflict,7,16,2,11,20.55,20.55,-0.6428571428571429,total
2019,Demokrat Parti,economy,Ekonomi,macro_economy,7,19,2,2,20.4,20.4,0.0,total
2019,Demokrat Parti,law_state,Hukuk Devleti,democratic_reform,5,14,0,16,19.6,19.6,-0.9411764705882353,total
2019,Saadet Partisi,interest,Faiz,macro_economy,8,18,2,2,19.4,19.4,0.0,total
2019,Türkiye İşçi Partisi,democracy,Demokrasi,democratic_reform,8,16,3,4,18.45,18.45,-0.125,total
2019,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,10,17,3,1,18.400000000000002,18.400000000000002,0.4,total
2019,Demokrat Parti,democracy,Demokrasi,democratic_reform,5,14,5,7,18.2,18.2,-0.15384615384615385,total
2019,Büyük Birlik Partisi,democracy,Demokrasi,democratic_reform,7,14,4,2,16.1,16.1,0.2857142857142857,total
2019,İYİ Parti,imf,IMF,macro_economy,10,14,1,3,15.399999999999999,15.399999999999999,-0.4,total
2019,Saadet Partisi,economy,Ekonomi,macro_economy,3,10,6,5,13.85,13.85,0.08333333333333333,total
2019,Saadet Partisi,security,Guvenlik,security_conflict,7,13,0,0,13.0,13.0,0.0,total
2019,Bağımsız,constitution,Anayasa,constitutional_conflict,5,11,0,2,11.7,11.7,-0.6666666666666666,total
2019,Büyük Birlik Partisi,interest,Faiz,macro_economy,2,8,8,2,11.5,11.5,0.5454545454545454,total
2019,Halkların Demokratik Partisi,imf,IMF,macro_economy,6,9,1,2,10.05,10.05,-0.25,total
2019,Türkiye İşçi Partisi,constitution,Anayasa,constitutional_conflict,7,9,1,0,9.35,9.35,0.5,total
2019,Bağımsız,interest,Faiz,macro_economy,5,6,2,3,7.75,7.75,-0.16666666666666666,total
2019,Bağımsız,inflation,Enflasyon,macro_economy,5,6,2,1,7.05,7.05,0.25,total
2019,Saadet Partisi,law_state,Hukuk Devleti,democratic_reform,3,6,1,2,7.05,7.05,-0.25,total
2019,Büyük Birlik Partisi,law_state,Hukuk Devleti,democratic_reform,4,5,2,3,6.75,6.75,-0.16666666666666666,total
2019,Demokrat Parti,interest,Faiz,macro_economy,3,6,0,2,6.7,6.7,-0.6666666666666666,total
2019,Bağımsız,sovereignty,Egemenlik,security_conflict,2,6,0,0,6.0,6.0,0.0,total
2019,Milliyetçi Hareket Partisi,imf,IMF,macro_economy,3,4,2,1,5.050000000000001,5.050000000000001,0.25,total
2019,Türkiye İşçi Partisi,reform,Reform,democratic_reform,3,3,0,3,4.050000000000001,4.050000000000001,-0.75,total
2019,Saadet Partisi,sovereignty,Egemenlik,security_conflict,2,4,0,0,4.0,4.0,0.0,total
2019,Demokrat Parti,constitution,Anayasa,constitutional_conflict,1,2,2,2,3.4,3.4,0.0,total
2019,Saadet Partisi,democracy,Demokrasi,democratic_reform,1,2,2,1,3.05,3.05,0.25,total
2019,Türkiye İşçi Partisi,european_union,Avrupa Birligi,democratic_reform,2,2,0,1,2.35,2.35,-0.5,total
2019,Büyük Birlik Partisi,sovereignty,Egemenlik,security_conflict,1,2,0,0,2.0,2.0,0.0,total
2019,Demokrat Parti,inflation,Enflasyon,macro_economy,1,1,0,2,1.7,1.7,-0.6666666666666666,total
2019,Büyük Birlik Partisi,constitution,Anayasa,constitutional_conflict,1,1,1,0,1.35,1.35,0.5,total
2019,Büyük Birlik Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,1.35,-0.5,total
2019,Türkiye İşçi Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,1.35,-0.5,total
2019,Bağımsız,imf,IMF,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2019,Büyük Birlik Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2019,Büyük Birlik Partisi,reform,Reform,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2019,Saadet Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,0,1.0,1.0,0.0,total
2019,Saadet Partisi,inflation,Enflasyon,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2019,Türkiye İşçi Partisi,inflation,Enflasyon,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2019,Türkiye İşçi Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2020,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1061,3353,1117,1023,4102.0,4102.0,0.04390471742176553,total
2020,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,934,2753,628,968,3311.6,3311.6,-0.2128991859737007,total
2020,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,877,2246,670,1460,2991.5,2991.5,-0.3707179727827311,total
2020,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,501,1543,362,1173,2080.25,2080.25,-0.5279947916666666,total
2020,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,692,1845,336,325,2076.35,2076.35,0.01661631419939577,total
2020,İYİ Parti,economy,Ekonomi,macro_economy,439,1578,644,770,2072.9,2072.9,-0.08904593639575972,total
2020,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,772,1617,422,587,1970.15,1970.15,-0.16336633663366337,total
2020,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,698,1625,446,321,1893.45,1893.45,0.16276041666666666,total
2020,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,455,1378,922,300,1805.7,1805.7,0.508585445625511,total
2020,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,603,1342,466,547,1696.55,1696.55,-0.07988165680473373,total
2020,İYİ Parti,law_state,Hukuk Devleti,democratic_reform,362,1359,521,409,1684.5,1684.5,0.12030075187969924,total
2020,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,616,1179,207,524,1434.85,1434.85,-0.43306010928961747,total
2020,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,564,1096,162,547,1344.15,1344.15,-0.5422535211267606,total
2020,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,180,897,472,253,1150.75,1150.75,0.30165289256198347,total
2020,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,276,870,278,366,1095.4,1095.4,-0.13643410852713178,total
2020,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,428,766,263,183,922.1,922.1,0.1789709172259508,total
2020,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,323,804,144,152,907.6,907.6,-0.026936026936026935,total
2020,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,320,766,149,143,868.2,868.2,0.020477815699658702,total
2020,İYİ Parti,security,Guvenlik,security_conflict,306,675,141,332,840.55,840.55,-0.4029535864978903,total
2020,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,192,575,169,110,672.65,672.65,0.21071428571428572,total
2020,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,342,536,185,96,634.35,634.35,0.31560283687943264,total
2020,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,229,398,77,99,459.6,459.6,-0.12429378531073447,total
2020,İYİ Parti,democracy,Demokrasi,democratic_reform,142,334,136,88,412.4,412.4,0.21333333333333335,total
2020,İYİ Parti,constitution,Anayasa,constitutional_conflict,143,335,99,65,392.4,392.4,0.20606060606060606,total
2020,İYİ Parti,interest,Faiz,macro_economy,114,230,36,37,255.55,255.55,-0.013513513513513514,total
2020,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,92,215,68,42,253.5,253.5,0.23423423423423423,total
2020,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,104,183,69,32,218.35,218.35,0.3627450980392157,total
2020,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,63,189,34,21,208.25,208.25,0.23214285714285715,total
2020,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,62,111,27,224,198.85,198.85,-0.7817460317460317,total
2020,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,78,152,89,30,193.65,193.65,0.49166666666666664,total
2020,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,68,153,64,28,185.2,185.2,0.3870967741935484,total
2020,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,63,109,25,188,183.55,183.55,-0.7616822429906542,total
2020,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,73,131,12,54,154.1,154.1,-0.6268656716417911,total
