word,term_freq,doc_freq,doc_ratio,donem_span,party_span,already_stopword,category,recommendation
olay,2408,1842,0.010198,7,15,False,content_or_borderline,keep_for_now
maddenin,2406,1733,0.009594,6,13,False,content_or_borderline,keep_for_now
içine,2405,2040,0.011294,7,16,False,content_or_borderline,keep_for_now
asil,2392,1944,0.010762,7,14,False,content_or_borderline,keep_for_now
bulunmaktayim,2389,2380,0.013176,7,12,False,content_or_borderline,keep_for_now
esnaf,2388,1196,0.006621,7,14,False,content_or_borderline,keep_for_now
idare,2387,1695,0.009384,7,15,False,content_or_borderline,keep_for_now
mart,2378,1728,0.009567,7,16,False,content_or_borderline,keep_for_now
aylik,2378,1632,0.009035,7,14,False,content_or_borderline,keep_for_now
trilyon,2373,1265,0.007003,6,16,False,content_or_borderline,keep_for_now
aynen,2372,2033,0.011255,7,15,False,content_or_borderline,keep_for_now
vekili,2372,2071,0.011465,7,13,False,content_or_borderline,keep_for_now
üçüncü,2362,1766,0.009777,7,12,False,content_or_borderline,keep_for_now
tarimsal,2356,1169,0.006472,6,12,False,content_or_borderline,keep_for_now
adam,2356,1847,0.010225,7,13,False,content_or_borderline,keep_for_now
bakanimiz,2353,1875,0.01038,7,15,False,content_or_borderline,keep_for_now
adet,2342,1256,0.006953,6,13,False,content_or_borderline,keep_for_now
benzer,2340,1979,0.010956,7,16,False,content_or_borderline,keep_for_now
husus,2337,1810,0.010021,7,14,False,content_or_borderline,keep_for_now
dir,2334,1769,0.009794,7,16,False,suffix_fragment,add_stopword
günlerde,2333,2033,0.011255,7,16,False,content_or_borderline,keep_for_now
dil,2331,1258,0.006965,7,11,False,content_or_borderline,keep_for_now
yapi,2331,1434,0.007939,7,13,False,content_or_borderline,keep_for_now
yapilmasina,2330,2080,0.011515,7,14,False,content_or_borderline,keep_for_now
etmiştir,2328,1959,0.010845,7,14,False,content_or_borderline,keep_for_now
bakanin,2327,1756,0.009722,7,12,False,content_or_borderline,keep_for_now
halki,2325,1828,0.01012,7,15,False,content_or_borderline,keep_for_now
oysa,2322,1845,0.010214,7,13,False,content_or_borderline,keep_for_now
getirmek,2320,2083,0.011532,7,15,False,content_or_borderline,keep_for_now
hükumeti,2315,1761,0.009749,7,16,False,content_or_borderline,keep_for_now
sirasinda,2314,1980,0.010962,7,13,False,content_or_borderline,keep_for_now
tabi,2303,1705,0.009439,7,14,False,content_or_borderline,keep_for_now
ocak,2299,1655,0.009162,7,14,False,content_or_borderline,keep_for_now
eylül,2294,1550,0.008581,7,13,False,content_or_borderline,keep_for_now
yapacak,2293,1882,0.010419,7,14,False,content_or_borderline,keep_for_now
haklarini,2291,1808,0.010009,7,15,False,content_or_borderline,keep_for_now
mesele,2290,1771,0.009805,7,15,False,content_or_borderline,keep_for_now
otuz,2289,1718,0.009511,7,15,False,content_or_borderline,keep_for_now
fetö,2286,1310,0.007252,3,11,False,content_or_borderline,keep_for_now
arkadaşimiz,2285,1928,0.010674,7,16,False,content_or_borderline,keep_for_now
iken,2285,1704,0.009434,7,14,False,content_or_borderline,keep_for_now
örgütü,2285,1651,0.00914,7,16,False,content_or_borderline,keep_for_now
kasim,2285,1732,0.009589,7,13,False,content_or_borderline,keep_for_now
bugünkü,2272,1898,0.010508,7,16,False,content_or_borderline,keep_for_now
insanlari,2269,1926,0.010663,7,15,False,content_or_borderline,keep_for_now
ülkeyi,2267,1899,0.010513,7,15,False,content_or_borderline,keep_for_now
sizlere,2265,1986,0.010995,7,15,False,content_or_borderline,keep_for_now
aralik,2264,1660,0.00919,7,15,False,content_or_borderline,keep_for_now
bilimsel,2262,1417,0.007845,7,14,False,content_or_borderline,keep_for_now
değişikliği,2262,1586,0.00878,7,13,False,content_or_borderline,keep_for_now
verin,2257,1922,0.010641,7,16,False,content_or_borderline,keep_for_now
olun,2254,1888,0.010452,7,16,False,content_or_borderline,keep_for_now
kibris,2252,732,0.004053,6,13,False,content_or_borderline,keep_for_now
adil,2250,1663,0.009207,7,15,False,content_or_borderline,keep_for_now
güvenliği,2249,1489,0.008243,7,16,False,content_or_borderline,keep_for_now
müsaade,2245,1966,0.010884,7,13,False,content_or_borderline,keep_for_now
üye,2245,1362,0.00754,7,13,False,content_or_borderline,keep_for_now
doğrusu,2237,1897,0.010502,7,15,False,content_or_borderline,keep_for_now
cumhurbaşkanliği,2236,1394,0.007717,7,12,False,content_or_borderline,keep_for_now
işler,2235,1945,0.010768,7,15,False,content_or_borderline,keep_for_now
hazine,2233,1338,0.007407,6,12,False,content_or_borderline,keep_for_now
imkani,2232,1800,0.009965,7,16,False,content_or_borderline,keep_for_now
konuyla,2231,1893,0.01048,7,15,False,content_or_borderline,keep_for_now
mersin,2229,1234,0.006832,7,11,False,content_or_borderline,keep_for_now
edin,2228,1963,0.010868,7,14,False,content_or_borderline,keep_for_now
merak,2227,1907,0.010558,7,16,False,content_or_borderline,keep_for_now
yilindan,2224,1804,0.009987,7,15,False,content_or_borderline,keep_for_now
ülkemize,2223,1879,0.010403,7,16,False,content_or_borderline,keep_for_now
tip,2222,1338,0.007407,7,13,False,content_or_borderline,keep_for_now
öğrenci,2217,1286,0.00712,7,13,False,content_or_borderline,keep_for_now
kur,2216,1311,0.007258,6,13,False,content_or_borderline,keep_for_now
gelip,2215,1980,0.010962,7,17,False,content_or_borderline,keep_for_now
ekim,2212,1586,0.00878,7,16,False,content_or_borderline,keep_for_now
yeter,2211,1882,0.010419,7,15,False,content_or_borderline,keep_for_now
ten,2209,1857,0.010281,7,16,False,content_or_borderline,keep_for_now
niçin,2205,1570,0.008692,7,14,False,content_or_borderline,keep_for_now
güç,2203,1662,0.009201,7,14,False,content_or_borderline,keep_for_now
çocuklar,2203,1340,0.007419,7,14,False,content_or_borderline,keep_for_now
liraya,2200,1411,0.007812,6,15,False,content_or_borderline,keep_for_now
hakikaten,2199,1647,0.009118,7,13,False,content_or_borderline,keep_for_now
kriz,2196,1351,0.007479,7,13,False,content_or_borderline,keep_for_now
şiddet,2195,1254,0.006942,7,14,False,content_or_borderline,keep_for_now
çocuklarin,2194,1276,0.007064,7,13,False,content_or_borderline,keep_for_now
temsil,2190,1638,0.009068,7,14,False,content_or_borderline,keep_for_now
verilmesi,2189,1827,0.010115,7,15,False,content_or_borderline,keep_for_now
dava,2183,1469,0.008133,7,14,False,content_or_borderline,keep_for_now
yapmaya,2182,1945,0.010768,7,14,False,content_or_borderline,keep_for_now
uzman,2181,1132,0.006267,7,12,False,content_or_borderline,keep_for_now
