party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
Demokratik Sol Parti,european_union,Avrupa Birligi,democratic_reform,2,2,3,0,3.05,1.80839,0.75,positive
Yeniden Refah Partisi,inflation,Enflasyon,macro_economy,1,3,1,0,3.35,1.675,0.5,positive
DEM Parti,reform,Reform,democratic_reform,2,2,2,0,2.7,1.35,0.6666666666666666,positive
DEM Parti,security,Guvenlik,security_conflict,1,4,2,1,5.05,1.2625,0.25,positive
Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,2,1,0,2.35,1.175,0.5,positive
Bağımsız,imf,IMF,macro_economy,1,2,1,0,2.35,1.175,0.5,positive
Saadet Partisi,reform,Reform,democratic_reform,1,2,1,0,2.35,1.175,0.5,positive
Türkiye İşçi Partisi,interest,Faiz,macro_economy,1,2,1,0,2.35,1.175,0.5,positive
Yeniden Refah Partisi,european_union,Avrupa Birligi,democratic_reform,1,2,1,0,2.35,1.175,0.5,positive
Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,2,4,2,4.1,1.025,0.2857142857142857,positive
YENİ YOL Partisi,tutelage,Vesayet,constitutional_conflict,2,2,4,2,4.1,1.025,0.2857142857142857,positive
Bağımsız,reform,Reform,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
Demokratik Sol Parti,law_state,Hukuk Devleti,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
Saadet Partisi,democracy,Demokrasi,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
Türkiye İşçi Partisi,democracy,Demokrasi,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive
Türkiye İşçi Partisi,security,Guvenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive
YENİ YOL Partisi,imf,IMF,macro_economy,1,1,1,0,1.35,0.675,0.5,positive
Demokratik Sol Parti,tutelage,Vesayet,constitutional_conflict,1,1,2,1,2.05,0.5125,0.25,positive
İYİ Parti,tutelage,Vesayet,constitutional_conflict,1,1,2,1,2.05,0.5125,0.25,positive
Halkların Eşitlik ve Demokrasi Partisi,law_state,Hukuk Devleti,democratic_reform,969,3505,309,2728,4567.95,2743.867305,-0.7962475312705728,negative
Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,828,2528,248,2777,3586.75,2321.97652,-0.8357567746199603,negative
Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,789,3104,255,2071,3918.1,2280.39483,-0.7804039535883112,negative
Halkların Eşitlik ve Demokrasi Partisi,economy,Ekonomi,macro_economy,486,2004,291,2293,2908.4,1893.07459,-0.774468085106383,negative
İYİ Parti,economy,Ekonomi,macro_economy,434,1731,234,1750,2425.4,1470.70176,-0.763727959697733,negative
Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,754,1593,160,1744,2259.4,1322.03564,-0.831496062992126,negative
Halkların Eşitlik ve Demokrasi Partisi,security,Guvenlik,security_conflict,731,1447,125,1610,2054.25,1224.377565,-0.8554147465437788,negative
Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,349,1529,58,836,1841.9,1131.560805,-0.8692737430167597,negative
Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,571,1378,197,1489,1968.1000000000001,1119.67711,-0.7658565500889153,negative
YENİ YOL Partisi,economy,Ekonomi,macro_economy,320,1276,174,1292,1789.1,1109.106785,-0.7620995228357191,negative
YENİ YOL Partisi,law_state,Hukuk Devleti,democratic_reform,349,1487,119,863,1830.7,1026.267575,-0.7568667344862665,negative
İYİ Parti,security,Guvenlik,security_conflict,441,1240,143,1194,1707.95,988.86527,-0.7855007473841554,negative
İYİ Parti,law_state,Hukuk Devleti,democratic_reform,296,1361,139,821,1697.0,885.493665,-0.7096774193548387,negative
Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,341,1178,187,986,1588.55,852.99514,-0.6805792163543442,negative
Halkların Eşitlik ve Demokrasi Partisi,democracy,Demokrasi,democratic_reform,404,1072,144,978,1464.7,809.73209,-0.742653606411398,negative
Halkların Eşitlik ve Demokrasi Partisi,constitution,Anayasa,constitutional_conflict,194,821,32,449,989.35,616.85183,-0.8651452282157677,negative
YENİ YOL Partisi,security,Guvenlik,security_conflict,308,685,60,739,964.65,588.084665,-0.84875,negative
Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,198,643,113,795,960.8,582.882,-0.7502750275027503,negative
Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,306,789,53,607,1020.0,573.614325,-0.8381240544629349,negative
İYİ Parti,inflation,Enflasyon,macro_economy,190,788,37,439,954.6,565.129785,-0.8427672955974843,negative
Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,192,736,145,658,1017.05,516.75901,-0.6380597014925373,negative
YENİ YOL Partisi,constitution,Anayasa,constitutional_conflict,132,671,48,317,798.75,448.424365,-0.7349726775956285,negative
Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,125,542,30,285,652.25,371.57979,-0.8069620253164557,negative
İYİ Parti,constitution,Anayasa,constitutional_conflict,105,530,21,218,613.65,353.017905,-0.8208333333333333,negative
Halkların Eşitlik ve Demokrasi Partisi,inflation,Enflasyon,macro_economy,156,444,42,378,591.0,340.011605,-0.7980997624703088,negative
YENİ YOL Partisi,inflation,Enflasyon,macro_economy,129,416,30,289,527.65,309.526175,-0.809375,negative
Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,198,425,35,369,566.4,305.27121999999997,-0.8246913580246914,negative
Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,148,401,25,280,507.75,294.510285,-0.8333333333333334,negative
YENİ YOL Partisi,interest,Faiz,macro_economy,99,407,17,199,482.6,285.867995,-0.8387096774193549,negative
Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,149,266,41,443,435.4,277.453195,-0.8288659793814434,negative
İYİ Parti,interest,Faiz,macro_economy,81,373,12,162,433.9,256.29923,-0.8571428571428571,negative
Halkların Eşitlik ve Demokrasi Partisi,tutelage,Vesayet,constitutional_conflict,83,153,19,270,254.15,170.939865,-0.8655172413793103,negative
Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,53,232,44,195,315.65,162.66697,-0.6291666666666667,negative
Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,113,212,17,199,287.6,157.602555,-0.8387096774193549,negative
Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,58,220,21,133,273.9,150.009605,-0.7225806451612903,negative
YENİ YOL Partisi,democracy,Demokrasi,democratic_reform,64,188,10,132,237.70000000000002,139.668225,-0.8531468531468531,negative
Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,62,190,16,124,239.0,130.6269,-0.7659574468085106,negative
İYİ Parti,democracy,Demokrasi,democratic_reform,79,153,11,138,205.15,113.210205,-0.8466666666666667,negative
YENİ YOL Partisi,tutelage,Vesayet,constitutional_conflict,56,93,6,166,153.2,107.75331,-0.9248554913294798,negative
Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,75,105,3,161,162.4,107.13193,-0.9575757575757575,negative
DEM Parti,economy,Ekonomi,macro_economy,13,85,12,85,118.94999999999999,74.85783,-0.7448979591836735,negative
İYİ Parti,tutelage,Vesayet,constitutional_conflict,42,59,3,94,92.95,60.717135,-0.9285714285714286,negative
Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,21,73,2,35,85.95,52.52194,-0.868421052631579,negative
Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,40,72,6,59,94.75,48.32276,-0.803030303030303,negative
Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,27,70,2,39,84.35,46.96933,-0.8809523809523809,negative
DEM Parti,law_state,Hukuk Devleti,democratic_reform,9,77,12,42,95.9,44.805515,-0.5454545454545454,negative
Demokratik Sol Parti,security,Guvenlik,security_conflict,18,58,8,52,79.0,42.8768,-0.7213114754098361,negative
Halkların Eşitlik ve Demokrasi Partisi,interest,Faiz,macro_economy,32,54,5,56,75.35,42.72581,-0.8225806451612904,negative
Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,20,66,4,36,80.0,41.48827,-0.7804878048780488,negative
Yeniden Refah Partisi,economy,Ekonomi,macro_economy,9,47,4,43,63.45,40.49272,-0.8125,negative
Saadet Partisi,economy,Ekonomi,macro_economy,12,57,13,49,78.7,39.12636,-0.5714285714285714,negative
Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,24,42,1,47,58.800000000000004,35.3118,-0.9387755102040817,negative
Bağımsız,security,Guvenlik,security_conflict,10,35,2,26,44.8,29.300169999999998,-0.8275862068965517,negative
Bağımsız,interest,Faiz,macro_economy,6,48,4,21,56.75,29.230745,-0.6538461538461539,negative
İYİ Parti,european_union,Avrupa Birligi,democratic_reform,20,36,1,30,46.85,26.40903,-0.90625,negative
Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,13,25,6,45,42.85,26.154245,-0.75,negative
İYİ Parti,reform,Reform,democratic_reform,17,48,3,26,58.15,24.68366,-0.7666666666666667,negative
Bağımsız,economy,Ekonomi,macro_economy,10,44,17,42,64.64999999999999,24.00502,-0.4166666666666667,negative
Bağımsız,law_state,Hukuk Devleti,democratic_reform,10,29,4,26,39.5,22.410055,-0.7096774193548387,negative
Saadet Partisi,law_state,Hukuk Devleti,democratic_reform,8,26,1,20,33.35,21.58688,-0.8636363636363636,negative
Demokratik Sol Parti,economy,Ekonomi,macro_economy,10,28,2,21,36.05,21.48539,-0.7916666666666666,negative
Halkların Eşitlik ve Demokrasi Partisi,reform,Reform,democratic_reform,14,26,0,20,33.0,20.59188,-0.9523809523809523,negative
DEM Parti,constitution,Anayasa,constitutional_conflict,6,26,1,13,30.9,20.03028,-0.8,negative
Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,15,30,1,21,37.7,19.87696,-0.8695652173913043,negative
DEM Parti,interest,Faiz,macro_economy,5,15,0,23,23.05,18.65361,-0.9583333333333334,negative
DEM Parti,security,Guvenlik,security_conflict,10,23,1,20,30.35,18.48812,-0.8636363636363636,negative
Türkiye İşçi Partisi,law_state,Hukuk Devleti,democratic_reform,12,21,0,21,28.35,18.204245,-0.9545454545454546,negative
YENİ YOL Partisi,european_union,Avrupa Birligi,democratic_reform,18,27,5,28,38.55,17.40017,-0.6764705882352942,negative
Yeniden Refah Partisi,security,Guvenlik,security_conflict,12,23,3,24,32.45,16.63017,-0.75,negative
DEM Parti,inflation,Enflasyon,macro_economy,4,20,0,10,23.5,16.41875,-0.9090909090909091,negative
Türkiye İşçi Partisi,constitution,Anayasa,constitutional_conflict,6,20,0,12,24.2,16.13727,-0.9230769230769231,negative
Halkların Eşitlik ve Demokrasi Partisi,european_union,Avrupa Birligi,democratic_reform,13,25,1,19,32.0,15.69098,-0.8571428571428571,negative
Bağımsız,inflation,Enflasyon,macro_economy,4,22,0,6,24.1,14.78388,-0.8571428571428571,negative
Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,11,23,3,18,30.35,14.46473,-0.6818181818181818,negative
Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,16,21,4,23,30.45,14.195,-0.6785714285714286,negative
DEM Parti,tutelage,Vesayet,constitutional_conflict,5,14,3,19,21.7,12.95164,-0.6956521739130435,negative
YENİ YOL Partisi,reform,Reform,democratic_reform,8,13,1,18,19.65,12.433969999999999,-0.85,negative
Bağımsız,constitution,Anayasa,constitutional_conflict,2,15,0,5,16.75,12.395000000000001,-0.8333333333333334,negative
Yeniden Refah Partisi,inflation,Enflasyon,macro_economy,8,15,0,12,19.200000000000003,11.70349,-0.9230769230769231,negative
Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,14,16,1,17,22.3,11.37098,-0.8421052631578947,negative
Yeniden Refah Partisi,law_state,Hukuk Devleti,democratic_reform,6,18,3,13,23.6,10.79813,-0.5882352941176471,negative
Demokratik Sol Parti,democracy,Demokrasi,democratic_reform,7,12,0,13,16.55,10.29089,-0.9285714285714286,negative
Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,11,16,4,18,23.7,10.05214,-0.6086956521739131,negative
Demokratik Sol Parti,law_state,Hukuk Devleti,democratic_reform,6,13,1,11,17.200000000000003,9.48,-0.7692307692307693,negative
Halkların Eşitlik ve Demokrasi Partisi,sovereignty,Egemenlik,security_conflict,9,11,1,13,15.9,8.45437,-0.8,negative
Halkların Eşitlik ve Demokrasi Partisi,imf,IMF,macro_economy,2,7,0,7,9.45,7.407500000000001,-0.875,negative
Saadet Partisi,security,Guvenlik,security_conflict,4,8,1,12,12.55,7.1725,-0.7857142857142857,negative
Saadet Partisi,imf,IMF,macro_economy,2,7,0,6,9.1,7.133075,-0.8571428571428571,negative
Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,7,9,1,11,13.2,7.09348,-0.7692307692307693,negative
İYİ Parti,sovereignty,Egemenlik,security_conflict,5,10,0,6,12.1,6.83349,-0.8571428571428571,negative
Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,7,10,1,9,13.5,6.41,-0.7272727272727273,negative
Yeniden Refah Partisi,interest,Faiz,macro_economy,3,7,1,5,9.1,4.82099,-0.5714285714285714,negative
YENİ YOL Partisi,imf,IMF,macro_economy,4,6,1,7,8.8,4.77679,-0.6666666666666666,negative
DEM Parti,democracy,Demokrasi,democratic_reform,2,5,1,6,7.449999999999999,4.7475,-0.625,negative
Saadet Partisi,inflation,Enflasyon,macro_economy,4,7,0,5,8.75,4.65839,-0.8333333333333334,negative
Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,7,7,1,8,10.15,4.5625,-0.7,negative
Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,4,7,1,5,9.1,4.0375,-0.5714285714285714,negative
Yeniden Refah Partisi,democracy,Demokrasi,democratic_reform,3,7,3,7,10.5,3.2159699999999996,-0.36363636363636365,negative
Yeniden Refah Partisi,reform,Reform,democratic_reform,1,3,0,3,4.05,3.0374999999999996,-0.75,negative
Saadet Partisi,tutelage,Vesayet,constitutional_conflict,2,3,0,4,4.4,2.9624999999999995,-0.8,negative
Demokratik Sol Parti,inflation,Enflasyon,macro_economy,1,5,2,5,7.45,2.79375,-0.375,negative
Demokratik Sol Parti,constitution,Anayasa,constitutional_conflict,1,2,0,4,3.4,2.72,-0.8,negative
Türkiye İşçi Partisi,tutelage,Vesayet,constitutional_conflict,1,2,0,4,3.4,2.72,-0.8,negative
Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,3,5,1,4,6.75,2.3625,-0.5,negative
Cumhuriyet Halk Partisi,imf,IMF,macro_economy,2,3,1,4,4.75,2.31259,-0.5,negative
YENİ YOL Partisi,sovereignty,Egemenlik,security_conflict,3,3,0,3,4.050000000000001,2.0250000000000004,-0.75,negative
Bağımsız,democracy,Demokrasi,democratic_reform,1,2,1,4,3.75,1.875,-0.5,negative
DEM Parti,reform,Reform,democratic_reform,2,3,0,2,3.7,1.85,-0.6666666666666666,negative
Demokratik Sol Parti,tutelage,Vesayet,constitutional_conflict,2,2,0,3,3.05,1.80839,-0.75,negative
Saadet Partisi,constitution,Anayasa,constitutional_conflict,2,2,0,3,3.05,1.80839,-0.75,negative
Türkiye İşçi Partisi,security,Guvenlik,security_conflict,2,4,1,3,5.4,1.6875,-0.4,negative
Saadet Partisi,reform,Reform,democratic_reform,1,1,0,2,1.7,1.13339,-0.6666666666666666,negative
Yeniden Refah Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,2,1.7,1.13339,-0.6666666666666666,negative
Demokratik Sol Parti,reform,Reform,democratic_reform,1,2,1,2,3.05,0.7625,-0.25,negative
Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,0,1,1.35,0.675,-0.5,negative
Demokratik Sol Parti,imf,IMF,macro_economy,1,1,0,1,1.35,0.675,-0.5,negative
Demokratik Sol Parti,sovereignty,Egemenlik,security_conflict,1,1,0,1,1.35,0.675,-0.5,negative
Milliyetçi Hareket Partisi,imf,IMF,macro_economy,1,1,0,1,1.35,0.675,-0.5,negative
Saadet Partisi,democracy,Demokrasi,democratic_reform,1,1,0,1,1.35,0.675,-0.5,negative
Saadet Partisi,interest,Faiz,macro_economy,1,1,0,1,1.35,0.675,-0.5,negative
Türkiye İşçi Partisi,democracy,Demokrasi,democratic_reform,1,1,0,1,1.35,0.675,-0.5,negative
Türkiye İşçi Partisi,interest,Faiz,macro_economy,1,1,0,1,1.35,0.675,-0.5,negative
Yeniden Refah Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1,1.35,0.675,-0.5,negative
Yeniden Refah Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,0.675,-0.5,negative
