speech_id,transcript_id,date,year,month,speaker,party,party_bloc,word_count,concept_hit_count,beme_positive_hits,beme_negative_hits,beme_score,beme_label
term_28_speech_004857,23939,2023-10-25,2023,10,İsa Mesih Şahin,Adalet ve Kalkınma Partisi,opposition,306,1,1,0,0.5,positive
term_28_speech_004858,23939,2023-10-25,2023,10,İsa Mesih Şahin,Adalet ve Kalkınma Partisi,opposition,82,1,0,0,0.0,mixed
term_28_speech_004862,23939,2023-10-25,2023,10,Gülüstan Kılıç Koçyiğit,Halkların Eşitlik ve Demokrasi Partisi,opposition,356,1,0,2,-0.6667,negative
term_28_speech_004864,23939,2023-10-25,2023,10,Yusuf Beyazıt,Adalet ve Kalkınma Partisi,opposition,291,6,9,0,0.9,positive
term_28_speech_004865,23939,2023-10-25,2023,10,Yusuf Beyazıt,Adalet ve Kalkınma Partisi,opposition,84,1,1,0,0.5,positive
term_28_speech_004867,23939,2023-10-25,2023,10,Zeynep Oduncu,Halkların Eşitlik ve Demokrasi Partisi,opposition,458,2,0,10,-0.9091,negative
term_28_speech_004868,23939,2023-10-25,2023,10,İsa Mesih Şahin,Adalet ve Kalkınma Partisi,opposition,536,2,0,4,-0.8,negative
term_28_speech_004869,23939,2023-10-25,2023,10,İsa Mesih Şahin,Adalet ve Kalkınma Partisi,opposition,102,1,0,0,0.0,mixed
term_28_speech_004870,23939,2023-10-25,2023,10,Veli Ağbaba,Cumhuriyet Halk Partisi,opposition,193,1,0,0,0.0,mixed
term_28_speech_004871,23939,2023-10-25,2023,10,İbrahim Yurdunuseven,Adalet ve Kalkınma Partisi,opposition,13,1,0,0,0.0,mixed
term_28_speech_004882,23939,2023-10-25,2023,10,Burhanettin Kocamaz,İYİ Parti,opposition,455,1,3,0,0.75,positive
term_28_speech_004884,23939,2023-10-25,2023,10,Mustafa Nedim Yamalı,Adalet ve Kalkınma Partisi,opposition,470,2,6,7,-0.0714,mixed
term_28_speech_004885,23939,2023-10-25,2023,10,Hasan Toktaş,İYİ Parti,opposition,424,1,0,0,0.0,mixed
term_28_speech_004886,23939,2023-10-25,2023,10,Ömer Fethi Gürer,Cumhuriyet Halk Partisi,opposition,559,3,1,5,-0.5714,negative
term_28_speech_004889,23939,2023-10-25,2023,10,Hasan Ufuk Çakır,Adalet ve Kalkınma Partisi,opposition,365,2,2,0,0.6667,positive
term_28_speech_004897,23939,2023-10-25,2023,10,Öznur Bartin,Halkların Eşitlik ve Demokrasi Partisi,opposition,488,1,0,1,-0.5,negative
term_28_speech_004899,23939,2023-10-25,2023,10,Turan Yaldır,İYİ Parti,opposition,480,1,0,4,-0.8,negative
term_28_speech_004900,23939,2023-10-25,2023,10,Turan Yaldır,İYİ Parti,opposition,58,2,0,2,-0.6667,negative
term_28_speech_004901,23939,2023-10-25,2023,10,Mehmet Atmaca,YENİ YOL Partisi,opposition,311,1,0,0,0.0,mixed
term_28_speech_004902,23939,2023-10-25,2023,10,Serhat Eren,Halkların Eşitlik ve Demokrasi Partisi,opposition,556,2,0,0,0.0,mixed
term_28_speech_004904,23939,2023-10-25,2023,10,Yüksel Arslan,İYİ Parti,opposition,544,1,0,0,0.0,mixed
term_28_speech_004907,23939,2023-10-25,2023,10,Yüksel Selçuk Türkoğlu,İYİ Parti,opposition,351,1,0,0,0.0,mixed
term_28_speech_004908,23939,2023-10-25,2023,10,Tahsin Ocaklı,Cumhuriyet Halk Partisi,opposition,501,1,0,0,0.0,mixed
term_28_speech_004909,23939,2023-10-25,2023,10,Yılmaz Hun,Halkların Eşitlik ve Demokrasi Partisi,opposition,550,1,0,2,-0.6667,negative
term_28_speech_004910,23939,2023-10-25,2023,10,Nurten Yontar,Cumhuriyet Halk Partisi,opposition,486,1,0,2,-0.6667,negative
term_28_speech_004911,23939,2023-10-25,2023,10,Adnan Beker,Cumhuriyet Halk Partisi,opposition,564,1,1,0,0.5,positive
term_28_speech_004914,23939,2023-10-25,2023,10,Ömer Karakaş,İYİ Parti,opposition,359,2,0,0,0.0,mixed
term_28_speech_004916,23939,2023-10-25,2023,10,Hasan Bitmez,Cumhuriyet Halk Partisi,opposition,471,3,4,5,-0.1,mixed
term_28_speech_004917,23939,2023-10-25,2023,10,Gülcan Kış,Cumhuriyet Halk Partisi,opposition,533,5,0,5,-0.8333,negative
term_28_speech_004918,23939,2023-10-25,2023,10,Mustafa Erdem,Cumhuriyet Halk Partisi,opposition,91,1,0,0,0.0,mixed
term_28_speech_004919,23939,2023-10-25,2023,10,Mustafa Erdem,Cumhuriyet Halk Partisi,opposition,251,3,3,2,0.1667,mixed
term_28_speech_004926,23939,2023-10-25,2023,10,Ömer Faruk Gergerlioğlu,Halkların Eşitlik ve Demokrasi Partisi,opposition,169,1,0,0,0.0,mixed
term_28_speech_004932,23939,2023-10-25,2023,10,Ömer Faruk Gergerlioğlu,Halkların Eşitlik ve Demokrasi Partisi,opposition,24,1,0,0,0.0,mixed
term_28_speech_004937,23939,2023-10-25,2023,10,Aşkın Genç,Cumhuriyet Halk Partisi,opposition,482,4,2,0,0.6667,positive
term_28_speech_004938,23939,2023-10-25,2023,10,Heval Bozdağ,Halkların Eşitlik ve Demokrasi Partisi,opposition,556,1,0,3,-0.75,negative
term_28_speech_004939,23939,2023-10-25,2023,10,Ahmet Eşref Fakıbaba,İYİ Parti,opposition,429,2,1,1,0.0,mixed
term_28_speech_004942,23939,2023-10-25,2023,10,Gökhan Günaydın,Cumhuriyet Halk Partisi,opposition,91,1,0,0,0.0,mixed
term_28_speech_004946,23939,2023-10-25,2023,10,Erhan Usta,İYİ Parti,opposition,103,1,0,0,0.0,mixed
term_28_speech_004947,23940,2023-10-26,2023,10,Doğan Demir,Cumhuriyet Halk Partisi,opposition,516,2,7,6,0.0714,mixed
term_28_speech_004948,23940,2023-10-26,2023,10,Gülüstan Kılıç Koçyiğit,Halkların Eşitlik ve Demokrasi Partisi,opposition,629,1,1,4,-0.5,negative
term_28_speech_004952,23940,2023-10-26,2023,10,Şengül Karslı,Adalet ve Kalkınma Partisi,opposition,141,1,0,0,0.0,mixed
term_28_speech_004953,23940,2023-10-26,2023,10,Adem Çalkın,Adalet ve Kalkınma Partisi,opposition,560,1,2,0,0.6667,positive
term_28_speech_004954,23940,2023-10-26,2023,10,Mustafa Sarıgül,Cumhuriyet Halk Partisi,opposition,82,1,2,0,0.6667,positive
term_28_speech_004958,23940,2023-10-26,2023,10,Halit Yerebakan,Adalet ve Kalkınma Partisi,opposition,126,1,0,0,0.0,mixed
term_28_speech_004959,23940,2023-10-26,2023,10,Mehmet Tahtasız,Cumhuriyet Halk Partisi,opposition,143,1,0,0,0.0,mixed
term_28_speech_004961,23940,2023-10-26,2023,10,Mustafa Adıgüzel,Cumhuriyet Halk Partisi,opposition,108,1,0,1,-0.5,negative
term_28_speech_004962,23940,2023-10-26,2023,10,Ömer Faruk Gergerlioğlu,Halkların Eşitlik ve Demokrasi Partisi,opposition,135,1,0,0,0.0,mixed
term_28_speech_004963,23940,2023-10-26,2023,10,Sevda Karaca Demir,Halkların Eşitlik ve Demokrasi Partisi,opposition,123,1,0,0,0.0,mixed
term_28_speech_004967,23940,2023-10-26,2023,10,Oğuzhan Kaya,Adalet ve Kalkınma Partisi,opposition,111,1,1,0,0.5,positive
term_28_speech_004973,23940,2023-10-26,2023,10,Mehmet Emin Ekmen,YENİ YOL Partisi,opposition,120,1,0,0,0.0,mixed
term_28_speech_004974,23940,2023-10-26,2023,10,Mahmut Tanal,Cumhuriyet Halk Partisi,opposition,62,2,4,3,0.125,mixed
term_28_speech_004975,23940,2023-10-26,2023,10,Bülent Kaya,YENİ YOL Partisi,opposition,584,3,11,0,0.9167,positive
term_28_speech_004976,23940,2023-10-26,2023,10,Erhan Usta,İYİ Parti,opposition,695,3,4,2,0.2857,positive
term_28_speech_004977,23940,2023-10-26,2023,10,Erhan Usta,İYİ Parti,opposition,139,2,4,4,0.0,mixed
term_28_speech_004978,23940,2023-10-26,2023,10,Erhan Usta,İYİ Parti,opposition,140,3,0,0,0.0,mixed
term_28_speech_004979,23940,2023-10-26,2023,10,Erkan Akçay,Milliyetçi Hareket Partisi,opposition,403,1,2,2,0.0,mixed
term_28_speech_004980,23940,2023-10-26,2023,10,Gökhan Günaydın,Cumhuriyet Halk Partisi,opposition,431,2,0,2,-0.6667,negative
term_28_speech_004981,23940,2023-10-26,2023,10,Gökhan Günaydın,Cumhuriyet Halk Partisi,opposition,101,1,0,1,-0.5,negative
term_28_speech_004982,23940,2023-10-26,2023,10,Gökhan Günaydın,Cumhuriyet Halk Partisi,opposition,86,2,2,0,0.6667,positive
term_28_speech_004983,23940,2023-10-26,2023,10,Muhammet Emin Akbaşoğlu,Adalet ve Kalkınma Partisi,opposition,355,2,0,0,0.0,mixed
term_28_speech_004987,23940,2023-10-26,2023,10,Mahmut Tanal,Cumhuriyet Halk Partisi,opposition,14,1,0,0,0.0,mixed
term_28_speech_004997,23940,2023-10-26,2023,10,Mustafa Kaya,YENİ YOL Partisi,opposition,532,3,7,20,-0.4643,negative
term_28_speech_004998,23940,2023-10-26,2023,10,Yüksel Selçuk Türkoğlu,İYİ Parti,opposition,290,2,0,3,-0.75,negative
term_28_speech_005002,23940,2023-10-26,2023,10,Adalet Kaya,Halkların Eşitlik ve Demokrasi Partisi,opposition,277,1,0,0,0.0,mixed
term_28_speech_005004,23940,2023-10-26,2023,10,Adalet Kaya,Halkların Eşitlik ve Demokrasi Partisi,opposition,94,1,0,4,-0.8,negative
term_28_speech_005006,23940,2023-10-26,2023,10,Kayıhan Pala,Cumhuriyet Halk Partisi,opposition,318,1,2,0,0.6667,positive
term_28_speech_005009,23940,2023-10-26,2023,10,Kayıhan Pala,Cumhuriyet Halk Partisi,opposition,105,1,0,2,-0.6667,negative
term_28_speech_005011,23940,2023-10-26,2023,10,Ayhan Gider,Adalet ve Kalkınma Partisi,opposition,287,1,1,0,0.5,positive
term_28_speech_005012,23940,2023-10-26,2023,10,Ayhan Gider,Adalet ve Kalkınma Partisi,opposition,36,1,0,0,0.0,mixed
term_28_speech_005014,23940,2023-10-26,2023,10,İYİ PARTİ GRUBU ADINA KÜRŞAT ZORLU,İYİ Parti,opposition,585,1,4,1,0.5,positive
term_28_speech_005015,23940,2023-10-26,2023,10,Kürşad Zorlu,Adalet ve Kalkınma Partisi,opposition,125,1,0,1,-0.5,negative
term_28_speech_005016,23940,2023-10-26,2023,10,SAADET PARTİSİ GRUBU ADINA CEMALLETİN KANİ TORUN,Saadet Partisi,opposition,271,1,0,0,0.0,mixed
term_28_speech_005017,23940,2023-10-26,2023,10,Cemalettin Kani Torun,YENİ YOL Partisi,opposition,122,1,0,1,-0.5,negative
term_28_speech_005023,23940,2023-10-26,2023,10,Murat Emir,Cumhuriyet Halk Partisi,opposition,243,1,0,0,0.0,mixed
term_28_speech_005024,23940,2023-10-26,2023,10,Abdulkadir Emin Önen,Adalet ve Kalkınma Partisi,opposition,331,4,7,12,-0.25,negative
term_28_speech_005027,23940,2023-10-26,2023,10,Ceylan Akça Cupolo,Halkların Eşitlik ve Demokrasi Partisi,opposition,440,2,0,1,-0.5,negative
term_28_speech_005034,23940,2023-10-26,2023,10,Ayyüce Türkeş Taş,İYİ Parti,opposition,361,1,0,3,-0.75,negative
term_28_speech_005036,23940,2023-10-26,2023,10,Süreyya Öneş Derici,Cumhuriyet Halk Partisi,opposition,299,1,0,0,0.0,mixed
term_28_speech_005039,23940,2023-10-26,2023,10,Ayşe Böhürler,Adalet ve Kalkınma Partisi,opposition,129,1,0,0,0.0,mixed
term_28_speech_005043,23940,2023-10-26,2023,10,Ayşe Böhürler,Adalet ve Kalkınma Partisi,opposition,49,1,0,0,0.0,mixed
term_28_speech_005048,23940,2023-10-26,2023,10,Ayşe Böhürler,Adalet ve Kalkınma Partisi,opposition,19,2,0,0,0.0,mixed
term_28_speech_005051,23940,2023-10-26,2023,10,Ayşe Böhürler,Adalet ve Kalkınma Partisi,opposition,130,1,0,0,0.0,mixed
term_28_speech_005054,23940,2023-10-26,2023,10,Önder Aksakal,Demokratik Sol Parti,opposition,108,1,3,0,0.75,positive
term_28_speech_005056,23940,2023-10-26,2023,10,Mehmet Aşıla,Yeniden Refah Partisi,opposition,204,1,0,0,0.0,mixed
term_28_speech_005059,23940,2023-10-26,2023,10,Mehmet Karaman,YENİ YOL Partisi,opposition,290,1,0,0,0.0,mixed
term_28_speech_005062,23940,2023-10-26,2023,10,Hüsmen Kırkpınar,İYİ Parti,opposition,104,3,0,6,-0.8571,negative
term_28_speech_005063,23940,2023-10-26,2023,10,Yılmaz Hun,Halkların Eşitlik ve Demokrasi Partisi,opposition,320,4,0,4,-0.8,negative
term_28_speech_005064,23940,2023-10-26,2023,10,Yılmaz Hun,Halkların Eşitlik ve Demokrasi Partisi,opposition,81,1,0,0,0.0,mixed
term_28_speech_005065,23940,2023-10-26,2023,10,Orhan Erdem,Adalet ve Kalkınma Partisi,opposition,246,1,0,0,0.0,mixed
term_28_speech_005067,23940,2023-10-26,2023,10,Selçuk Özdağ,YENİ YOL Partisi,opposition,2652,4,6,4,0.1818,mixed
term_28_speech_005068,23940,2023-10-26,2023,10,İlyas Topsakal,Milliyetçi Hareket Partisi,opposition,2101,3,6,4,0.1818,mixed
term_28_speech_005070,23940,2023-10-26,2023,10,Metin Ergün,İYİ Parti,opposition,731,2,0,0,0.0,mixed
term_28_speech_005071,23940,2023-10-26,2023,10,Sırrı Sakık,Halkların Eşitlik ve Demokrasi Partisi,opposition,911,2,0,0,0.0,mixed
term_28_speech_005072,23940,2023-10-26,2023,10,Sırrı Sakık,Halkların Eşitlik ve Demokrasi Partisi,opposition,94,1,2,0,0.6667,positive
term_28_speech_005073,23940,2023-10-26,2023,10,Sırrı Sakık,Halkların Eşitlik ve Demokrasi Partisi,opposition,63,1,0,0,0.0,mixed
term_28_speech_005076,23940,2023-10-26,2023,10,Sırrı Sakık,Halkların Eşitlik ve Demokrasi Partisi,opposition,43,1,0,0,0.0,mixed
term_28_speech_005079,23940,2023-10-26,2023,10,Selçuk Özdağ,YENİ YOL Partisi,opposition,133,1,0,9,-0.9,negative
term_28_speech_005083,23940,2023-10-26,2023,10,Mehmet Tahtasız,Cumhuriyet Halk Partisi,opposition,984,3,2,2,0.0,mixed
term_28_speech_005084,23940,2023-10-26,2023,10,Ayşe Sibel Ersoy,Milliyetçi Hareket Partisi,opposition,389,1,1,0,0.5,positive
term_28_speech_005085,23940,2023-10-26,2023,10,Murat Çan,Cumhuriyet Halk Partisi,opposition,527,1,1,0,0.5,positive
term_28_speech_005086,23940,2023-10-26,2023,10,Murat Çan,Cumhuriyet Halk Partisi,opposition,81,1,0,0,0.0,mixed
term_28_speech_005097,23940,2023-10-26,2023,10,Müzeyyen Şevkin,Cumhuriyet Halk Partisi,opposition,117,2,0,0,0.0,mixed
term_28_speech_005099,23940,2023-10-26,2023,10,Bülent Kaya,YENİ YOL Partisi,opposition,1170,3,7,13,-0.2857,negative
term_28_speech_005101,23940,2023-10-26,2023,10,Hakan Şeref Olgun,İYİ Parti,opposition,887,1,0,0,0.0,mixed
term_28_speech_005102,23940,2023-10-26,2023,10,Ayşegül Doğan Dağlı,Halkların Eşitlik ve Demokrasi Partisi,opposition,971,3,1,1,0.0,mixed
term_28_speech_005103,23940,2023-10-26,2023,10,Ayşegül Doğan Dağlı,Halkların Eşitlik ve Demokrasi Partisi,opposition,121,2,4,0,0.8,positive
term_28_speech_005108,23940,2023-10-26,2023,10,Mühip Kanko,Cumhuriyet Halk Partisi,opposition,998,1,0,0,0.0,mixed
term_28_speech_005110,23940,2023-10-26,2023,10,Gülcan Kış,Cumhuriyet Halk Partisi,opposition,418,1,0,4,-0.8,negative
term_28_speech_005112,23940,2023-10-26,2023,10,Turan Yaldır,İYİ Parti,opposition,849,2,3,8,-0.4167,negative
term_28_speech_005113,23940,2023-10-26,2023,10,Gülüstan Kılıç Koçyiğit,Halkların Eşitlik ve Demokrasi Partisi,opposition,1083,5,5,17,-0.5217,negative
term_28_speech_005114,23940,2023-10-26,2023,10,Gülüstan Kılıç Koçyiğit,Halkların Eşitlik ve Demokrasi Partisi,opposition,104,1,0,1,-0.5,negative
term_28_speech_005116,23940,2023-10-26,2023,10,Muhammet Emin Akbaşoğlu,Adalet ve Kalkınma Partisi,opposition,244,3,1,0,0.5,positive
term_28_speech_005120,23940,2023-10-26,2023,10,Abdurrahman Tutdere,Cumhuriyet Halk Partisi,opposition,135,2,0,0,0.0,mixed
term_28_speech_005121,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,105,2,1,0,0.5,positive
term_28_speech_005122,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,113,1,0,0,0.0,mixed
term_28_speech_005127,23942,2023-10-30,2023,10,Leyla Şahin Usta,Adalet ve Kalkınma Partisi,opposition,136,1,0,0,0.0,mixed
term_28_speech_005136,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,320,1,0,0,0.0,mixed
term_28_speech_005154,23942,2023-10-30,2023,10,Selim Temurci,Bağımsız,opposition,2940,7,29,17,0.2553,positive
term_28_speech_005155,23942,2023-10-30,2023,10,Selim Temurci,Bağımsız,opposition,116,1,0,0,0.0,mixed
term_28_speech_005156,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,107,2,0,0,0.0,mixed
term_28_speech_005157,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,96,1,0,0,0.0,mixed
term_28_speech_005158,23942,2023-10-30,2023,10,Erhan Usta,İYİ Parti,opposition,4134,3,2,7,-0.5,negative
term_28_speech_005163,23942,2023-10-30,2023,10,Erhan Usta,İYİ Parti,opposition,125,1,2,0,0.6667,positive
term_28_speech_005164,23942,2023-10-30,2023,10,İsmail Faruk Aksu,Milliyetçi Hareket Partisi,opposition,2606,9,118,28,0.6122,positive
term_28_speech_005165,23942,2023-10-30,2023,10,Sezai Temelli,Halkların Eşitlik ve Demokrasi Partisi,opposition,1480,5,2,16,-0.7368,negative
term_28_speech_005166,23942,2023-10-30,2023,10,Sezai Temelli,Halkların Eşitlik ve Demokrasi Partisi,opposition,111,1,1,0,0.5,positive
term_28_speech_005167,23942,2023-10-30,2023,10,Mehmet Rüştü Tiryaki,Halkların Eşitlik ve Demokrasi Partisi,opposition,596,2,0,7,-0.875,negative
term_28_speech_005169,23942,2023-10-30,2023,10,Mehmet Rüştü Tiryaki,Halkların Eşitlik ve Demokrasi Partisi,opposition,1113,3,7,5,0.1538,mixed
term_28_speech_005170,23942,2023-10-30,2023,10,Mehmet Rüştü Tiryaki,Halkların Eşitlik ve Demokrasi Partisi,opposition,110,1,0,0,0.0,mixed
term_28_speech_005171,23942,2023-10-30,2023,10,Rahmi Aşkın Türeli,Cumhuriyet Halk Partisi,opposition,3239,7,52,24,0.3636,positive
term_28_speech_005172,23942,2023-10-30,2023,10,Fatih Dönmez,Adalet ve Kalkınma Partisi,opposition,988,3,12,1,0.7857,positive
term_28_speech_005173,23942,2023-10-30,2023,10,Fatih Dönmez,Adalet ve Kalkınma Partisi,opposition,56,1,1,0,0.5,positive
term_28_speech_005174,23942,2023-10-30,2023,10,Adil Karaismailoğlu,Adalet ve Kalkınma Partisi,opposition,910,3,9,0,0.9,positive
term_28_speech_005175,23942,2023-10-30,2023,10,Mustafa Varank,Adalet ve Kalkınma Partisi,opposition,470,3,3,8,-0.4167,negative
term_28_speech_005177,23942,2023-10-30,2023,10,Mustafa Varank,Adalet ve Kalkınma Partisi,opposition,21,1,0,0,0.0,mixed
term_28_speech_005178,23942,2023-10-30,2023,10,Mustafa Varank,Adalet ve Kalkınma Partisi,opposition,256,4,5,7,-0.1538,mixed
term_28_speech_005179,23942,2023-10-30,2023,10,Mustafa Varank,Adalet ve Kalkınma Partisi,opposition,172,1,0,0,0.0,mixed
term_28_speech_005182,23942,2023-10-30,2023,10,Mustafa Varank,Adalet ve Kalkınma Partisi,opposition,49,1,0,0,0.0,mixed
term_28_speech_005183,23942,2023-10-30,2023,10,Mustafa Varank,Adalet ve Kalkınma Partisi,opposition,59,1,1,0,0.5,positive
term_28_speech_005186,23942,2023-10-30,2023,10,Ümmügülşen Öztürk,Adalet ve Kalkınma Partisi,opposition,37,1,1,0,0.5,positive
term_28_speech_005187,23942,2023-10-30,2023,10,Ali Mahir Başarır,Cumhuriyet Halk Partisi,opposition,28,1,0,0,0.0,mixed
term_28_speech_005210,23942,2023-10-30,2023,10,Lütfullah Kayalar,İYİ Parti,opposition,856,4,21,2,0.7917,positive
term_28_speech_005211,23942,2023-10-30,2023,10,Lütfullah Kayalar,İYİ Parti,opposition,102,2,0,2,-0.6667,negative
term_28_speech_005213,23942,2023-10-30,2023,10,Şerafettin Kılıç,YENİ YOL Partisi,opposition,860,3,2,6,-0.4444,negative
term_28_speech_005214,23942,2023-10-30,2023,10,Şerafettin Kılıç,YENİ YOL Partisi,opposition,98,1,0,0,0.0,mixed
term_28_speech_005215,23942,2023-10-30,2023,10,Bülent Kaya,YENİ YOL Partisi,opposition,554,2,2,7,-0.5,negative
term_28_speech_005219,23942,2023-10-30,2023,10,Bülent Kaya,YENİ YOL Partisi,opposition,223,2,0,0,0.0,mixed
term_28_speech_005224,23942,2023-10-30,2023,10,Bülent Kaya,YENİ YOL Partisi,opposition,809,5,2,4,-0.2857,negative
term_28_speech_005225,23942,2023-10-30,2023,10,Bülent Kaya,YENİ YOL Partisi,opposition,131,4,0,0,0.0,mixed
term_28_speech_005226,23942,2023-10-30,2023,10,Birol Aydın,YENİ YOL Partisi,opposition,538,1,1,0,0.5,positive
term_28_speech_005239,23942,2023-10-30,2023,10,Birol Aydın,YENİ YOL Partisi,opposition,34,1,0,0,0.0,mixed
term_28_speech_005242,23942,2023-10-30,2023,10,Birol Aydın,YENİ YOL Partisi,opposition,100,1,0,0,0.0,mixed
term_28_speech_005243,23942,2023-10-30,2023,10,Birol Aydın,YENİ YOL Partisi,opposition,68,2,0,0,0.0,mixed
term_28_speech_005244,23942,2023-10-30,2023,10,Birol Aydın,YENİ YOL Partisi,opposition,261,3,0,0,0.0,mixed
term_28_speech_005269,23942,2023-10-30,2023,10,Bülent Kaya,YENİ YOL Partisi,opposition,14,1,0,0,0.0,mixed
term_28_speech_005277,23942,2023-10-30,2023,10,Ümit Özlale,Cumhuriyet Halk Partisi,opposition,3708,5,32,22,0.1818,mixed
term_28_speech_005278,23942,2023-10-30,2023,10,Ümit Özlale,Cumhuriyet Halk Partisi,opposition,51,1,1,0,0.5,positive
term_28_speech_005279,23942,2023-10-30,2023,10,Mustafa Kalaycı,Milliyetçi Hareket Partisi,opposition,904,6,25,4,0.7,positive
term_28_speech_005280,23942,2023-10-30,2023,10,Mustafa Kalaycı,Milliyetçi Hareket Partisi,opposition,1719,10,25,2,0.8214,positive
term_28_speech_005281,23942,2023-10-30,2023,10,Osman Cengiz Çandar,Halkların Eşitlik ve Demokrasi Partisi,opposition,1463,6,19,10,0.3,positive
term_28_speech_005282,23942,2023-10-30,2023,10,Osman Cengiz Çandar,Halkların Eşitlik ve Demokrasi Partisi,opposition,104,2,1,0,0.5,positive
term_28_speech_005284,23942,2023-10-30,2023,10,Osman Cengiz Çandar,Halkların Eşitlik ve Demokrasi Partisi,opposition,46,2,0,0,0.0,mixed
term_28_speech_005285,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,125,1,0,0,0.0,mixed
term_28_speech_005291,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,267,1,0,0,0.0,mixed
term_28_speech_005292,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,65,1,0,0,0.0,mixed
term_28_speech_005293,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,28,1,0,0,0.0,mixed
term_28_speech_005295,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,43,1,0,0,0.0,mixed
term_28_speech_005310,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,22,1,0,1,-0.5,negative
term_28_speech_005312,23942,2023-10-30,2023,10,Vahit Kayrıcı,Milliyetçi Hareket Partisi,opposition,8,1,0,4,-0.8,negative
term_28_speech_005322,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,11,1,0,1,-0.5,negative
term_28_speech_005325,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,286,3,5,4,0.1,mixed
term_28_speech_005327,23942,2023-10-30,2023,10,Ali Kıratlı,Adalet ve Kalkınma Partisi,opposition,27,1,1,0,0.5,positive
term_28_speech_005329,23942,2023-10-30,2023,10,Ali Kıratlı,Adalet ve Kalkınma Partisi,opposition,8,1,0,0,0.0,mixed
term_28_speech_005331,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,12,1,0,0,0.0,mixed
term_28_speech_005332,23942,2023-10-30,2023,10,Ali Kıratlı,Adalet ve Kalkınma Partisi,opposition,8,1,0,0,0.0,mixed
term_28_speech_005334,23942,2023-10-30,2023,10,Ali Kıratlı,Adalet ve Kalkınma Partisi,opposition,8,1,0,0,0.0,mixed
term_28_speech_005337,23942,2023-10-30,2023,10,Ali Bozan,Halkların Eşitlik ve Demokrasi Partisi,opposition,75,1,1,0,0.5,positive
term_28_speech_005344,23942,2023-10-30,2023,10,Abdulhamit Gül,Adalet ve Kalkınma Partisi,opposition,40,1,0,2,-0.6667,negative
term_28_speech_005345,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,10,1,0,1,-0.5,negative
term_28_speech_005350,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,32,1,0,1,-0.5,negative
term_28_speech_005351,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,7,1,0,1,-0.5,negative
term_28_speech_005352,23942,2023-10-30,2023,10,Vahit Kayrıcı,Milliyetçi Hareket Partisi,opposition,17,1,0,1,-0.5,negative
term_28_speech_005354,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,18,1,0,1,-0.5,negative
term_28_speech_005357,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,39,1,1,4,-0.5,negative
term_28_speech_005360,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,19,1,0,1,-0.5,negative
term_28_speech_005366,23942,2023-10-30,2023,10,Muhammed Levent Bülbül,Milliyetçi Hareket Partisi,opposition,131,1,0,1,-0.5,negative
term_28_speech_005367,23942,2023-10-30,2023,10,Muhammed Levent Bülbül,Milliyetçi Hareket Partisi,opposition,37,1,0,1,-0.5,negative
term_28_speech_005372,23942,2023-10-30,2023,10,Muhammed Levent Bülbül,Milliyetçi Hareket Partisi,opposition,70,1,0,0,0.0,mixed
term_28_speech_005373,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,16,1,0,4,-0.8,negative
term_28_speech_005374,23942,2023-10-30,2023,10,Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,opposition,11,1,0,1,-0.5,negative
