year,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2015,İYİ Parti,constitution,Anayasa,constitutional_conflict,2,5,0,0,5.0,5.0,0.0,total
2015,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,4,4,0,1,4.35,4.35,-0.5,total
2015,Halkların Demokratik Partisi,sovereignty,Egemenlik,security_conflict,2,3,2,0,3.7,3.7,0.6666666666666666,total
2015,Bağımsız,democracy,Demokrasi,democratic_reform,2,3,1,0,3.35,3.35,0.5,total
2015,Halkların Demokratik Partisi,reform,Reform,democratic_reform,3,3,0,1,3.35,3.35,-0.5,total
2015,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,2,0,3,3.05,3.05,-0.75,total
2015,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,3,3,0,0,3.0,3.0,0.0,total
2015,Bağımsız,security,Guvenlik,security_conflict,1,2,0,2,2.7,2.7,-0.6666666666666666,total
2015,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,2,2,1,0,2.35,2.35,0.5,total
2015,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,2,0,0,2.0,2.0,0.0,total
2015,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,2,1.7,1.7,-0.6666666666666666,total
2015,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,1,1,0,1,1.35,1.35,-0.5,total
2015,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,1,1.35,1.35,-0.5,total
2015,İYİ Parti,democracy,Demokrasi,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2016,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1925,5084,1069,1734,6065.05,6065.05,-0.23716119828815976,total
2016,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1347,4469,1181,1168,5291.15,5291.15,0.005531914893617021,total
2016,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1093,3646,958,1050,4348.8,4348.8,-0.045793927327028375,total
2016,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1462,3595,723,1297,4302.0,4302.0,-0.2840178129638793,total
2016,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,797,3220,755,1051,3852.1,3852.1,-0.16380741560597675,total
2016,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,590,2536,1839,673,3415.2,3415.2,0.4639872662156785,total
2016,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,959,2491,915,910,3129.75,3129.75,0.002738225629791895,total
2016,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,592,2438,890,801,3029.85,3029.85,0.05260047281323877,total
2016,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,878,2292,685,450,2689.25,2689.25,0.2068661971830986,total
2016,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,909,2147,705,647,2620.2,2620.2,0.04286770140428677,total
2016,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,840,2185,391,355,2446.1,2446.1,0.04819277108433735,total
2016,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,506,1903,579,504,2282.05,2282.05,0.06918819188191883,total
2016,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,831,1809,612,473,2188.75,2188.75,0.1279926335174954,total
2016,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,950,1859,286,605,2170.85,2170.85,-0.3576233183856502,total
2016,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,432,1455,546,698,1890.4,1890.4,-0.12208835341365462,total
2016,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,523,1393,294,260,1586.9,1586.9,0.06126126126126126,total
2016,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,587,1182,468,284,1445.2,1445.2,0.24435590969455512,total
2016,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,477,1250,354,198,1443.2,1443.2,0.2820976491862568,total
2016,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,296,858,188,133,970.35,970.35,0.17080745341614906,total
2016,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,203,513,151,149,618.0,618.0,0.006644518272425249,total
2016,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,192,402,190,63,490.55,490.55,0.5,total
2016,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,146,374,208,42,461.5,461.5,0.6613545816733067,total
2016,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,104,259,88,30,300.3,300.3,0.48739495798319327,total
2016,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,101,182,23,309,298.2,298.2,-0.8588588588588588,total
2016,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,134,247,90,40,292.5,292.5,0.3816793893129771,total
2016,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,130,234,119,42,290.35,290.35,0.47530864197530864,total
2016,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,89,258,31,47,285.3,285.3,-0.20253164556962025,total
2016,İYİ Parti,security,Guvenlik,security_conflict,45,210,66,66,256.2,256.2,0.0,total
2016,Halkların Demokratik Partisi,tutelage,Vesayet,constitutional_conflict,92,155,21,263,254.4,254.4,-0.8491228070175438,total
2016,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,108,230,29,30,250.65,250.65,-0.016666666666666666,total
2016,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,89,204,41,34,230.25,230.25,0.09210526315789473,total
2016,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,96,193,53,34,223.45000000000002,223.45000000000002,0.2159090909090909,total
2016,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,76,151,50,40,182.5,182.5,0.10989010989010989,total
2016,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,77,112,16,181,180.95,180.95,-0.8333333333333334,total
2016,İYİ Parti,law_state,Hukuk Devleti,democratic_reform,43,138,34,18,156.2,156.2,0.3018867924528302,total
2016,Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,44,126,33,30,148.04999999999998,148.04999999999998,0.046875,total
2016,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,82,118,23,36,138.65,138.65,-0.21666666666666667,total
2016,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,76,118,10,21,128.85,128.85,-0.34375,total
2016,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,47,94,49,15,116.4,116.4,0.5230769230769231,total
2016,İYİ Parti,democracy,Demokrasi,democratic_reform,34,97,17,20,109.95,109.95,-0.07894736842105263,total
2016,İYİ Parti,constitution,Anayasa,constitutional_conflict,32,94,8,13,101.35,101.35,-0.22727272727272727,total
2016,İYİ Parti,economy,Ekonomi,macro_economy,28,80,28,13,94.35,94.35,0.35714285714285715,total
2016,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,51,78,14,12,87.1,87.1,0.07407407407407407,total
2016,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,24,48,8,100,85.8,85.8,-0.8440366972477065,total
2016,Halkların Demokratik Partisi,reform,Reform,democratic_reform,45,71,20,16,83.6,83.6,0.10810810810810811,total
2016,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,42,68,10,22,79.2,79.2,-0.36363636363636365,total
2016,Halkların Demokratik Partisi,interest,Faiz,macro_economy,24,58,8,19,67.45,67.45,-0.39285714285714285,total
2016,Halkların Demokratik Partisi,sovereignty,Egemenlik,security_conflict,44,61,7,8,66.25,66.25,-0.0625,total
2016,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,22,44,3,8,47.85,47.85,-0.4166666666666667,total
2016,Milliyetçi Hareket Partisi,imf,IMF,macro_economy,20,43,0,0,43.0,43.0,0.0,total
2016,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,16,30,1,11,34.2,34.2,-0.7692307692307693,total
2016,İYİ Parti,european_union,Avrupa Birligi,democratic_reform,13,27,13,5,33.3,33.3,0.42105263157894735,total
2016,Saadet Partisi,economy,Ekonomi,macro_economy,7,19,3,7,22.5,22.5,-0.36363636363636365,total
2016,Saadet Partisi,democracy,Demokrasi,democratic_reform,6,11,1,2,12.05,12.05,-0.25,total
2016,Saadet Partisi,security,Guvenlik,security_conflict,6,9,0,7,11.45,11.45,-0.875,total
2016,Saadet Partisi,law_state,Hukuk Devleti,democratic_reform,2,7,1,0,7.35,7.35,0.5,total
2016,İYİ Parti,sovereignty,Egemenlik,security_conflict,4,6,2,0,6.7,6.7,0.6666666666666666,total
2016,Halkların Demokratik Partisi,imf,IMF,macro_economy,4,4,0,1,4.35,4.35,-0.5,total
2016,İYİ Parti,tutelage,Vesayet,constitutional_conflict,2,3,0,3,4.050000000000001,4.050000000000001,-0.75,total
2016,Halkların Demokratik Partisi,inflation,Enflasyon,macro_economy,3,3,1,1,3.7,3.7,0.0,total
2016,İYİ Parti,interest,Faiz,macro_economy,2,3,0,0,3.0,3.0,0.0,total
2016,İYİ Parti,inflation,Enflasyon,macro_economy,1,2,0,0,2.0,2.0,0.0,total
2016,İYİ Parti,reform,Reform,democratic_reform,2,2,0,0,2.0,2.0,0.0,total
2017,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1029,2996,878,865,3606.05,3606.05,0.007454128440366973,total
2017,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,641,2581,707,718,3079.75,3079.75,-0.007713884992987377,total
2017,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,944,2475,387,438,2763.75,2763.75,-0.06174334140435835,total
2017,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,752,1973,752,819,2522.85,2522.85,-0.04262086513994911,total
2017,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,468,1913,1304,376,2501.0,2501.0,0.5520523497917906,total
2017,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,879,1836,312,758,2210.5,2210.5,-0.41643323996265175,total
2017,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,692,1814,390,638,2173.8,2173.8,-0.24101068999028183,total
2017,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,624,1646,513,312,1934.75,1934.75,0.24334140435835352,total
2017,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,324,1499,651,545,1917.6,1917.6,0.0885547201336675,total
2017,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,277,1339,527,599,1733.1,1733.1,-0.06388642413487133,total
2017,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,485,1408,515,389,1724.4,1724.4,0.13922651933701657,total
2017,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,371,1377,270,285,1571.25,1571.25,-0.02697841726618705,total
2017,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,291,1126,319,491,1409.5,1409.5,-0.2120838471023428,total
2017,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,470,1217,232,182,1361.9,1361.9,0.12048192771084337,total
2017,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,609,1145,352,267,1361.65,1361.65,0.13709677419354838,total
2017,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,202,942,359,209,1140.8,1140.8,0.26362038664323373,total
2017,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,426,907,183,309,1079.2,1079.2,-0.25557809330628806,total
2017,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,137,573,130,82,647.2,647.2,0.22535211267605634,total
2017,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,317,526,193,97,627.5,627.5,0.32989690721649484,total
2017,Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,52,231,70,79,283.15,283.15,-0.06,total
2017,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,82,221,80,40,263.0,263.0,0.3305785123966942,total
2017,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,63,213,38,65,249.05,249.05,-0.25961538461538464,total
2017,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,80,192,114,22,239.6,239.6,0.6715328467153284,total
2017,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,76,128,25,211,210.6,210.6,-0.7848101265822784,total
2017,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,90,180,48,39,210.45,210.45,0.10227272727272728,total
2017,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,92,161,21,27,177.8,177.8,-0.12244897959183673,total
2017,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,64,154,37,24,175.35,175.35,0.20967741935483872,total
2017,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,84,139,26,20,155.1,155.1,0.1276595744680851,total
2017,Halkların Demokratik Partisi,tutelage,Vesayet,constitutional_conflict,40,82,20,162,145.7,145.7,-0.7759562841530054,total
2017,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,75,129,30,13,144.05,144.05,0.38636363636363635,total
2017,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,53,112,30,49,139.65,139.65,-0.2375,total
2017,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,68,120,11,9,127.0,127.0,0.09523809523809523,total
2017,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,45,88,34,15,105.15,105.15,0.38,total
2017,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,30,62,5,105,100.5,100.5,-0.9009009009009009,total
2017,Halkların Demokratik Partisi,inflation,Enflasyon,macro_economy,39,81,16,34,98.5,98.5,-0.35294117647058826,total
2017,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,42,70,35,15,87.5,87.5,0.39215686274509803,total
2017,Halkların Demokratik Partisi,interest,Faiz,macro_economy,33,66,13,27,80.0,80.0,-0.34146341463414637,total
2017,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,26,65,20,19,78.65,78.65,0.025,total
2017,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,29,62,22,13,74.25,74.25,0.25,total
2017,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,49,57,14,16,67.5,67.5,-0.06451612903225806,total
2017,Halkların Demokratik Partisi,sovereignty,Egemenlik,security_conflict,27,47,4,9,51.55,51.55,-0.35714285714285715,total
2017,Halkların Demokratik Partisi,reform,Reform,democratic_reform,26,43,10,13,51.05,51.05,-0.125,total
2017,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,19,33,3,7,36.5,36.5,-0.36363636363636365,total
2017,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,9,17,3,25,26.8,26.8,-0.7586206896551724,total
2017,İYİ Parti,constitution,Anayasa,constitutional_conflict,7,14,0,6,16.1,16.1,-0.8571428571428571,total
2017,Saadet Partisi,constitution,Anayasa,constitutional_conflict,1,12,0,10,15.5,15.5,-0.9090909090909091,total
2017,İYİ Parti,economy,Ekonomi,macro_economy,8,11,3,3,13.1,13.1,0.0,total
2017,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,8,10,2,2,11.4,11.4,0.0,total
2017,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,7,8,1,3,9.4,9.4,-0.4,total
2017,Halkların Demokratik Partisi,imf,IMF,macro_economy,4,9,0,0,9.0,9.0,0.0,total
2017,Milliyetçi Hareket Partisi,imf,IMF,macro_economy,8,9,0,0,9.0,9.0,0.0,total
2017,İYİ Parti,security,Guvenlik,security_conflict,3,4,0,7,6.449999999999999,6.449999999999999,-0.875,total
2017,Saadet Partisi,democracy,Demokrasi,democratic_reform,2,3,1,2,4.05,4.05,-0.25,total
2017,Saadet Partisi,economy,Ekonomi,macro_economy,2,3,1,0,3.35,3.35,0.5,total
2017,Bağımsız,constitution,Anayasa,constitutional_conflict,1,2,0,0,2.0,2.0,0.0,total
2017,Saadet Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1,1.35,1.35,-0.5,total
2017,Bağımsız,democracy,Demokrasi,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2017,Bağımsız,economy,Ekonomi,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2017,İYİ Parti,law_state,Hukuk Devleti,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2018,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,358,1058,342,324,1291.1,1291.1,0.026986506746626688,total
2018,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,336,801,327,290,1016.95,1016.95,0.059870550161812294,total
2018,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,320,734,154,307,895.35,895.35,-0.33116883116883117,total
2018,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,231,699,204,202,841.1,841.1,0.004914004914004914,total
2018,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,250,664,102,85,729.45,729.45,0.09042553191489362,total
2018,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,133,534,163,203,662.1,662.1,-0.10899182561307902,total
2018,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,272,529,187,110,632.95,632.95,0.25838926174496646,total
2018,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,259,484,105,203,591.8,591.8,-0.31715210355987056,total
2018,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,132,451,170,183,574.55,574.55,-0.03672316384180791,total
2018,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,171,430,253,75,544.8,544.8,0.541033434650456,total
2018,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,195,399,155,111,492.1,492.1,0.1647940074906367,total
2018,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,98,366,167,137,472.4,472.4,0.09836065573770492,total
2018,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,183,381,125,65,447.5,447.5,0.31413612565445026,total
2018,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,170,338,44,162,410.1,410.1,-0.5700483091787439,total
2018,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,107,321,83,32,361.25,361.25,0.4396551724137931,total
2018,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,150,271,120,55,332.25,332.25,0.3693181818181818,total
2018,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,88,258,44,50,290.9,290.9,-0.06315789473684211,total
2018,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,57,196,67,45,235.2,235.2,0.19469026548672566,total
2018,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,36,139,36,21,158.95000000000002,158.95000000000002,0.25862068965517243,total
2018,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,48,130,24,26,147.5,147.5,-0.0392156862745098,total
2018,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,30,94,33,19,112.2,112.2,0.2641509433962264,total
2018,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,36,64,36,10,80.1,80.1,0.5531914893617021,total
2018,Halkların Demokratik Partisi,interest,Faiz,macro_economy,22,58,9,9,64.3,64.3,0.0,total
2018,Halkların Demokratik Partisi,reform,Reform,democratic_reform,24,57,7,11,63.300000000000004,63.300000000000004,-0.21052631578947367,total
2018,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,29,57,5,10,62.25,62.25,-0.3125,total
2018,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,22,56,7,5,60.2,60.2,0.15384615384615385,total
2018,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,21,34,6,60,57.099999999999994,57.099999999999994,-0.8059701492537313,total
2018,Halkların Demokratik Partisi,inflation,Enflasyon,macro_economy,24,45,17,12,55.15,55.15,0.16666666666666666,total
2018,Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,11,46,11,15,55.1,55.1,-0.14814814814814814,total
2018,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,18,36,18,6,44.4,44.4,0.48,total
2018,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,14,38,8,5,42.55,42.55,0.21428571428571427,total
2018,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,24,30,4,22,39.1,39.1,-0.6666666666666666,total
2018,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,19,32,13,4,37.95,37.95,0.5,total
2018,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,17,23,2,39,37.35,37.35,-0.8809523809523809,total
2018,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,22,30,3,8,33.85,33.85,-0.4166666666666667,total
2018,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,12,25,2,5,27.45,27.45,-0.375,total
2018,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,9,21,8,2,24.5,24.5,0.5454545454545454,total
2018,Halkların Demokratik Partisi,tutelage,Vesayet,constitutional_conflict,10,16,1,22,24.05,24.05,-0.875,total
2018,Halkların Demokratik Partisi,sovereignty,Egemenlik,security_conflict,9,22,4,1,23.75,23.75,0.5,total
2018,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,10,19,11,1,23.2,23.2,0.7692307692307693,total
2018,İYİ Parti,law_state,Hukuk Devleti,democratic_reform,6,20,5,2,22.45,22.45,0.375,total
2018,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,14,18,3,5,20.8,20.8,-0.2222222222222222,total
2018,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,4,10,0,19,16.65,16.65,-0.95,total
2018,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,9,14,3,3,16.1,16.1,0.0,total
2018,İYİ Parti,democracy,Demokrasi,democratic_reform,6,13,5,3,15.8,15.8,0.2222222222222222,total
2018,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,8,9,2,1,10.05,10.05,0.25,total
2018,İYİ Parti,economy,Ekonomi,macro_economy,2,4,2,5,6.449999999999999,6.449999999999999,-0.375,total
2018,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,2,6,0,1,6.35,6.35,-0.5,total
2018,Saadet Partisi,economy,Ekonomi,macro_economy,1,4,2,2,5.4,5.4,0.0,total
2018,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,4,5,0,1,5.35,5.35,-0.5,total
