speaker,party,total_mentions,community,community_label,eigen_score,embed1,embed2
Recai Berber,Adalet ve Kalkınma Partisi,161,0,Neutral,0.012242185443226632,0.4467743210877433,0.5986721618066057
Recep Akdağ,Adalet ve Kalkınma Partisi,107,0,Neutral,0.002666303904114574,0.2255466452169618,-0.10901528676148987
Recep Tayyip Erdoğan,Adalet ve Kalkınma Partisi,520,0,Neutral,0.008346979898375946,0.34603534578027506,0.28728310584214617
Recep Özel,Adalet ve Kalkınma Partisi,364,0,Neutral,-0.05180597563029145,-0.6656144177445746,-0.19844561240681208
Refik Eryılmaz,Bağımsız,204,0,Neutral,-0.004781820027734195,-0.19208612321556065,-0.5809971272591806
Reşat Doğru,Milliyetçi Hareket Partisi,307,0,Neutral,-0.012662895653434548,-0.33727834728927264,-0.5334370615248777
Ruhsar Demirel,Milliyetçi Hareket Partisi,190,0,Neutral,0.054570885596109536,0.4957726500277076,-0.27697710361706607
Rıza Türmen,Cumhuriyet Halk Partisi,233,1,Pole +,0.06573393129578431,0.4972444645787016,-0.5784474431016263
Sadir Durmaz,Milliyetçi Hareket Partisi,146,0,Neutral,-0.05318500042617419,-0.643572842425423,0.20886191019830233
Sadullah Ergin,Adalet ve Kalkınma Partisi,551,0,Neutral,-0.0015917891173528793,-0.19950880734760892,-0.29855221512552305
Sadık Badak,Adalet ve Kalkınma Partisi,99,0,Neutral,0.01073124428684451,0.4984984552243659,0.3522713036415557
Sadık Yakut,Adalet ve Kalkınma Partisi,43,0,Neutral,0.00494721518229721,0.261774562192268,-0.12935200678477654
Sakine Öz,Cumhuriyet Halk Partisi,191,-1,Pole -,-0.0720810624516208,-0.24573897895157662,0.41591897525543636
Salih Fırat,Adalet ve Kalkınma Partisi,54,0,Neutral,0.013544391343702724,0.43551456163910957,0.6794128604994407
Salih Koca,Adalet ve Kalkınma Partisi,81,0,Neutral,0.012939566693352797,0.129247194042949,0.5087345938570291
Salim Uslu,Adalet ve Kalkınma Partisi,44,0,Neutral,-0.004856981979359198,0.036833424677972085,0.48908629187125113
Sebahat Tuncel,Halkların Demokratik Partisi,622,0,Neutral,-0.034192316061237765,-0.741575837290919,-0.2890640586360187
Sedef Küçük,Cumhuriyet Halk Partisi,243,0,Neutral,-0.009286967779774585,-0.2634971711703536,0.15056755357044144
Selahattin Karaahmetoğlu,Cumhuriyet Halk Partisi,122,0,Neutral,-0.021721366737545184,-0.5246151966481051,-0.31626813668075227
Selçuk Özdağ,Adalet ve Kalkınma Partisi,154,0,Neutral,-0.01939421397147305,-0.17888235086530815,0.15132133810622897
Semih Yalçın,Milliyetçi Hareket Partisi,112,0,Neutral,-0.002445985204425353,-0.04465862636538429,-0.15516095801434476
Sena Kaleli,Cumhuriyet Halk Partisi,87,0,Neutral,-0.002963972879941128,-0.3179273885425956,0.13615495181403453
Seyfettin Yılmaz,Milliyetçi Hareket Partisi,585,0,Neutral,0.00184647029191423,-0.06371539882801677,-0.3199460130207823
Seyit Sertçelik,Adalet ve Kalkınma Partisi,53,0,Neutral,-0.0028043907686441764,-0.19473822269671262,-0.14214132330220866
Sezgin Tanrıkulu,Cumhuriyet Halk Partisi,210,0,Neutral,0.025912851606217736,0.32897981950710936,-0.5578869859415664
Sinan Oğan,Milliyetçi Hareket Partisi,285,0,Neutral,-0.03828186556074483,-0.5677293570850145,-0.10347628672943417
Suat Kılıç,Adalet ve Kalkınma Partisi,177,1,Pole +,0.07231791731161548,0.5298530340228944,-0.2802655450075537
Suat Önal,Adalet ve Kalkınma Partisi,42,0,Neutral,0.00984461819625414,0.13108650470642627,0.3354491448504779
Süheyl Batum,Bağımsız,545,1,Pole +,0.09990811859127792,0.5097770555946295,-0.6626492608918105
Süleyman Nevzat Korkmaz,Milliyetçi Hareket Partisi,319,0,Neutral,-0.05246442098677679,0.0041228474964454444,0.04241665762680532
Süleyman Çelebi,Cumhuriyet Halk Partisi,492,0,Neutral,-0.04221628984878409,-0.6158158418548952,0.27072517639444416
Sümer Oral,Milliyetçi Hareket Partisi,268,0,Neutral,0.013410979412053992,0.15137626536634008,0.304730077912268
Süreyya Sadi Bilgiç,Adalet ve Kalkınma Partisi,122,0,Neutral,0.0056519920964562724,0.18461550726004625,0.3483302008725304
Sırrı Sakık,Bağımsız,947,0,Neutral,-0.0281800366882994,-0.3808670544233328,-0.049268365436913264
Sırrı Süreyya Önder,Halkların Demokratik Partisi,398,0,Neutral,-0.014345903298723203,-0.21501414563345422,-0.22818563766413053
Taner Yıldız,Adalet ve Kalkınma Partisi,252,0,Neutral,0.004625123814444557,0.13093734674743004,-0.5494827767471624
Tanju Özcan,Cumhuriyet Halk Partisi,312,-1,Pole -,-0.07228151290870226,-0.6976761143079389,-0.1227723015067056
Tufan Köse,Cumhuriyet Halk Partisi,479,0,Neutral,0.012941056068948926,-0.075923711117485,-0.12507715952646467
Tunca Toskay,Milliyetçi Hareket Partisi,90,0,Neutral,0.002080192828170935,-0.009888956654504328,-0.34671682616033656
Turgay Develi,Cumhuriyet Halk Partisi,72,0,Neutral,-0.005547636932245114,-0.24989923067723566,-0.5253937405586919
Turgut Dibek,Cumhuriyet Halk Partisi,480,0,Neutral,0.015554963960522274,-0.13357677869431908,-0.7432912244195924
Turhan Tayan,Cumhuriyet Halk Partisi,49,0,Neutral,-0.018849322372777703,-0.19630069899452457,0.019344006476616556
Tuğrul Türkeş,Milliyetçi Hareket Partisi,150,0,Neutral,0.008158310863135655,0.11773480888052007,-0.21542904382822084
Tülay Bakır,Adalet ve Kalkınma Partisi,43,0,Neutral,0.0006750918662361452,-0.049368922755854014,0.041124750389181196
Tülay Kaynarca,Adalet ve Kalkınma Partisi,87,0,Neutral,0.04351819747529331,0.5395228442590468,-0.18718343744632832
Umut Oran,Cumhuriyet Halk Partisi,174,0,Neutral,0.005302934838633566,0.11847264929810358,-0.033288953896217624
Uğur Aydemir,Adalet ve Kalkınma Partisi,42,0,Neutral,0.02612267376605509,0.4601041438158383,0.6282427858237571
Uğur Bayraktutan,Cumhuriyet Halk Partisi,481,-1,Pole -,-0.1642464022637798,-0.7533789511387846,0.23734431834692585
Vahap Seçer,Cumhuriyet Halk Partisi,275,0,Neutral,0.02733725834294617,0.09895857483540191,-0.45415694650905475
Vedat Demiröz,Adalet ve Kalkınma Partisi,60,0,Neutral,-0.0010686503704409852,0.14896369898670608,0.22517511010500402
Veli Ağbaba,Cumhuriyet Halk Partisi,285,0,Neutral,-7.290012197321115e-06,-0.09148528084527316,0.029001974947595387
Veysel Eroğlu,Adalet ve Kalkınma Partisi,134,0,Neutral,-0.021659901660501468,-0.3699481538287165,0.2681213363018548
Volkan Bozkır,Adalet ve Kalkınma Partisi,323,0,Neutral,0.023126684089072952,0.6924700450148505,0.36049409543521554
Volkan Canalioğlu,Cumhuriyet Halk Partisi,73,0,Neutral,0.01956902647269775,0.47981300860889037,0.7246661201161613
Yahya Akman,Adalet ve Kalkınma Partisi,77,-1,Pole -,-0.08239552709304772,-0.6640069161210509,0.13809794316830584
Yunus Kılıç,Adalet ve Kalkınma Partisi,60,0,Neutral,-0.047008134870047916,-0.22549244373485744,0.15150124427999095
Yusuf Başer,Adalet ve Kalkınma Partisi,218,1,Pole +,0.1326343603236166,0.7425404687471213,-0.5109385637357632
Yusuf Halaçoğlu,Milliyetçi Hareket Partisi,686,0,Neutral,-0.011176435033918413,-0.3443843549523012,0.19285405313007717
Yılmaz Tunç,Adalet ve Kalkınma Partisi,868,0,Neutral,0.04921726384571752,0.6499659207620649,-0.046885945556346585
Zafer Çağlayan,Adalet ve Kalkınma Partisi,125,0,Neutral,0.023145330406440547,0.38886142275494784,0.6979338507500197
Ziver Özdemir,Adalet ve Kalkınma Partisi,53,0,Neutral,0.024826184594001058,0.6024387546536039,0.5054090287080679
Zühal Topcu,Milliyetçi Hareket Partisi,121,0,Neutral,-0.003684159504489667,-0.18724394689597448,-0.0773691538558991
Ömer Dinçer,Adalet ve Kalkınma Partisi,85,0,Neutral,0.014724493304346827,0.256768388865465,-0.2973632456081123
Ömer Faruk Öz,Adalet ve Kalkınma Partisi,96,0,Neutral,0.015513975443297311,0.22610307913879132,0.07111281624492607
Ömer Süha Aldan,Cumhuriyet Halk Partisi,472,0,Neutral,0.007611644163850287,-0.18426732407689395,-0.7073288827907279
Ömer Çelik,Adalet ve Kalkınma Partisi,144,0,Neutral,-0.02997169182087165,-0.447148843301827,0.18721589207070086
Özcan Ulupınar,Adalet ve Kalkınma Partisi,56,0,Neutral,0.022587465267653012,0.5107150593330014,0.6373323897212625
Özcan Yeniçeri,Milliyetçi Hareket Partisi,830,0,Neutral,-0.037738473702282394,-0.7222574153044778,0.07116182187498202
Özdal Üçer,Bağımsız,414,0,Neutral,-0.005749832497131153,-0.09641128897338092,-0.6865699422006935
Özgür Özel,Cumhuriyet Halk Partisi,482,0,Neutral,-0.008972750440672717,-0.43256866719238424,-0.091495081343093
Öznur Çalık,Adalet ve Kalkınma Partisi,95,0,Neutral,0.012518669190812412,0.2486943598803252,-0.03905727092462594
Ümit Özgümüş,Cumhuriyet Halk Partisi,126,0,Neutral,-0.01336223896290489,-0.28944172643662436,-0.3163357214502934
Ünal Kacır,Adalet ve Kalkınma Partisi,57,1,Pole +,0.11056117586725443,0.30108592293130737,-0.6738203038158109
İbrahim Binici,Bağımsız,106,0,Neutral,-0.003913210371738471,-0.27680082490623703,-0.15470324302279778
İdris Baluken,Halkların Demokratik Partisi,1456,0,Neutral,-0.03413345225209175,-0.3324149885689632,-0.20238135571106733
İdris Naim Şahin,Adalet ve Kalkınma Partisi,62,0,Neutral,0.035419860596272564,0.5760016766214001,0.3892678313172944
İdris Şahin,Adalet ve Kalkınma Partisi,519,1,Pole +,0.07383761415569177,0.6705264711881032,-0.5591719728598535
İhsan Şener,Adalet ve Kalkınma Partisi,57,0,Neutral,-0.025374230909902012,-0.17933973821585883,0.14282172124130033
İlhan Cihaner,Cumhuriyet Halk Partisi,71,-1,Pole -,-0.113008030583654,-0.42444558423236434,0.40533909825622616
İlhan Demiröz,Cumhuriyet Halk Partisi,168,0,Neutral,-0.021769648123310507,-0.2561918293752938,0.39993012555431884
İlknur Denizli,Adalet ve Kalkınma Partisi,131,0,Neutral,0.017385382203741653,0.3895201650882978,0.5604497953176428
İlknur İnceöz,Adalet ve Kalkınma Partisi,64,1,Pole +,0.20281009378501808,0.7081119713426903,-0.451425343778997
İsa Gök,Cumhuriyet Halk Partisi,120,1,Pole +,0.08542347856231423,0.20617925713038682,-0.12395392828496452
İsmail Güneş,Adalet ve Kalkınma Partisi,43,0,Neutral,0.02170892551803814,0.4194613935390991,0.7195131882634884
İsmail Kaşdemir,Adalet ve Kalkınma Partisi,76,0,Neutral,0.01023797486976189,0.3465776192257955,-0.41446159950864647
İsmet Büyükataman,Milliyetçi Hareket Partisi,97,0,Neutral,-0.024959622101025383,-0.7009863615915961,0.11523167028472096
İsmet Yılmaz,Adalet ve Kalkınma Partisi,885,0,Neutral,-0.004682847722216633,0.024269192665000654,0.013300796878510306
İzzet Çetin,Cumhuriyet Halk Partisi,410,0,Neutral,-0.006757609570041107,-0.06853809539761818,-0.5768551001647721
Şaban Dişli,Adalet ve Kalkınma Partisi,60,0,Neutral,0.003285087789384224,0.24776698366342298,0.5192560539379134
Şamil Tayyar,Adalet ve Kalkınma Partisi,60,0,Neutral,-0.019121598265744864,-0.30660308231317684,-0.04543927110357454
Şirin Ünal,Adalet ve Kalkınma Partisi,120,1,Pole +,0.09698077966773128,0.626538214106645,-0.5931900797064057
Şuay Alpay,Adalet ve Kalkınma Partisi,181,0,Neutral,0.001731607850031418,0.17476092660420278,0.21761696977190984
